===== wnba_2024_totals.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
DiJonai Carrington,CON,G-F,39,1155,39,39,"29,6","4,4","11,0",",403","0,7","2,7",",250","3,8","8,3",",452","3,2","4,0",",790","1,4","5,0","1,6","1,6","0,4","1,9","2,6","12,7"
Rickea Jackson,LAS,F,40,1152,40,35,"28,8","5,0","11,0",",456","1,1","3,1",",347","3,9","7,9",",498","2,3","2,9",",807","1,3","3,9","1,5","0,7","0,4","1,9","1,8","13,4"
Ezi Magbegor,SEA,F-C,37,1135,37,37,"30,7","4,6","9,1",",512","0,4","1,4",",245","4,3","7,6",",562","2,1","2,4",",874","2,2","8,0","2,0","1,1","2,2","1,4","3,2","11,7"
Tyasha Harris,CON,G,39,1125,39,38,"28,8","3,7","8,7",",425","1,5","3,9",",395","2,2","4,8",",450","1,5","2,0",",766","0,3","1,8","3,0","1,0","0,3","1,4","1,7","10,5"
Sophie Cunningham,PHO,G,40,1109,40,21,"27,7","2,6","6,0",",429","1,7","4,5",",378","0,9","1,5",",583","1,5","1,7",",870","0,4","3,9","2,0","1,0","0,3","1,0","2,3","8,4"
Angel Reese,CHI,F,34,1104,34,34,"32,5","4,8","12,3",",391","0,1","0,5",",188","4,7","11,9",",400","3,9","5,2",",736","5,1","13,1","1,9","1,3","0,5","2,2","3,5","13,6"
Brionna Jones,CON,F,40,1087,40,40,"27,2","5,5","10,2",",538","0,1","0,4",",143","5,5","9,9",",552","2,7","3,6",",738","2,2","5,5","1,5","1,2","0,6","1,3","2,7","13,7"
Courtney Williams,MIN,G,40,1061,40,40,"26,5","4,9","11,0",",443","0,6","1,7",",333","4,3","9,2",",463","0,9","1,1",",810","0,4","4,7","5,5","0,9","0,4","2,5","1,9","11,1"
Diana Taurasi,PHO,G,36,1044,36,36,"29,0","4,8","11,9",",400","2,4","7,2",",333","2,4","4,8",",500","3,0","3,5",",857","0,4","3,8","3,4","0,6","0,3","1,9","2,6","14,9"
Alanna Smith,MIN,F,39,1035,39,39,"26,5","3,8","8,0",",471","1,2","3,0",",398","2,6","5,0",",515","1,4","1,8",",750","1,6","5,6","3,2","1,4","1,5","1,9","3,1","10,1"
Rhyne Howard,ATL,G,30,1018,30,29,"33,9","5,6","15,0",",371","2,7","8,1",",329","2,9","6,9",",420","3,5","4,5",",784","0,8","4,4","3,1","1,8","0,6","1,7","2,1","17,3"
Stefanie Dolson,WAS,C,39,1013,39,39,"26,0","3,4","7,2",",475","1,8","4,0",",465","1,6","3,2",",488","0,8","1,1",",786","0,8","4,9","2,6","0,5","0,5","1,7","2,9","9,5"
NaLyssa Smith,IND,F,40,990,40,37,"24,8","4,2","8,8",",480","0,4","1,2",",292","3,9","7,6",",510","1,8","3,2",",567","1,8","7,1","1,0","0,8","1,0","1,3","2,7","10,6"
Teaira McCowan,DAL,C,39,983,39,38,"25,2","4,7","8,3",",570","0,0","0,1",",250","4,7","8,2",",574","2,3","3,2",",718","2,9","8,1","1,6","0,9","0,9","2,0","3,0","11,7"
Alysha Clark,LVA,F,40,972,40,18,"24,3","2,1","4,8",",443","1,2","3,2",",373","1,0","1,7",",576","0,6","0,7",",821","0,5","3,6","1,8","0,8","0,3","1,4","2,7","6,0"
Lindsay Allen,CHI,G,40,950,40,28,"23,8","2,6","5,6",",466","0,4","1,2",",292","2,3","4,4",",514","1,1","1,3",",808","0,3","2,0","3,9","0,8","0,2","1,6","1,7","6,6"
Jacy Sheldon,DAL,G,40,931,40,26,"23,3","2,0","5,3",",386","0,8","2,4",",309","1,3","2,8",",451","0,6","0,7",",926","0,7","2,1","2,5","0,6","0,3","1,6","2,5","5,4"
Julie Vanloo,WAS,G,40,926,40,34,"23,2","2,7","7,7",",346","1,8","5,6",",324","0,9","2,1",",405","0,3","0,4",",667","0,1","1,6","4,3","0,5","0,0","2,6","2,2","7,4"
Shatori Walker-Kimbrough,WAS,G,40,883,40,2,"22,1","2,6","6,3",",415","0,9","2,7",",330","1,8","3,7",",476","1,4","1,7",",806","0,3","1,7","1,9","1,1","0,5","1,4","1,0","7,5"
Kamilla Cardoso,CHI,C,32,876,32,29,"27,4","3,9","7,6",",521","0,0","0,0",0,"3,9","7,6",",521","1,9","2,6",",726","3,0","7,9","1,7","0,5","1,4","1,5","3,2","9,8"
Jordan Horston,SEA,F,39,871,39,14,"22,3","2,8","5,8",",493","0,3","1,3",",250","2,5","4,4",",566","0,8","1,1",",721","1,2","4,3","1,8","1,3","0,7","1,7","1,9","6,8"
Naz Hillmon,ATL,F,40,868,40,19,"21,7","2,3","4,1",",552","0,0","0,1",",333","2,2","4,0",",556","1,2","1,6",",762","1,6","4,8","1,3","0,7","0,3","1,0","1,4","5,7"
Brittney Griner,PHO,C,30,861,30,30,"28,7","7,3","12,6",",579","0,3","0,6",",500","7,0","12,0",",583","2,9","3,7",",777","1,8","6,6","2,3","0,5","1,5","1,8","1,9","17,8"
Chennedy Carter,CHI,G,33,858,33,20,"26,0","7,2","14,8",",487","0,3","0,9",",290","6,9","13,9",",500","2,8","3,8",",730","0,7","3,5","3,1","1,1","0,2","1,7","3,2","17,5"
Betnijah Laney-Hamilton,NYL,G-F,28,848,28,25,"30,3","4,3","9,4",",456","1,5","3,6",",402","2,8","5,8",",491","1,7","1,9",",906","1,1","4,2","3,3","1,1","0,0","2,4","2,1","11,8"
Monique Billings,TOT,F,37,843,37,14,"22,8","2,9","6,2",",465","0,1","0,4",",214","2,8","5,8",",481","1,5","1,9",",803","1,8","5,8","1,4","0,7","0,5","1,8","2,3","7,4"
Leonie Fiebich,NYL,F,40,837,40,15,"20,9","2,4","5,1",",478","1,4","3,2",",433","1,1","1,9",",553","0,5","0,6",",720","1,0","3,0","1,8","1,0","0,2","1,0","2,2","6,7"
Natasha Howard,DAL,F,27,825,27,26,"30,6","6,9","15,2",",456","0,4","2,0",",200","6,5","13,1",",496","3,3","4,6",",718","2,0","6,7","2,9","1,3","0,8","2,8","3,1","17,6"
Sevgi Uzun,DAL,G,40,820,40,19,"20,5","1,7","5,0",",342","0,5","2,1",",238","1,2","2,9",",417","0,5","0,6",",826","0,2","1,6","3,0","0,9","0,3","1,8","1,5","4,4"
Kia Nurse,LAS,G,40,810,40,27,"20,3","2,6","6,6",",388","1,3","4,0",",331","1,2","2,6",",476","1,2","1,5",",793","0,4","1,6","1,3","0,5","0,0","1,2","1,8","7,6"
Kayla Thornton,NYL,F,40,809,40,11,"20,2","1,9","5,1",",379","1,1","3,2",",357","0,8","1,9",",416","0,6","0,7",",846","1,0","2,6","0,7","0,7","0,2","0,6","1,4","5,5"
Myisha Hines-Allen,TOT,F,40,746,40,11,"18,7","3,0","6,1",",492","0,5","1,3",",360","2,6","4,9",",526","1,4","1,7",",833","1,1","4,7","2,6","0,7","0,1","1,4","2,0","7,8"
Dana Evans,CHI,G,39,743,39,12,"19,1","2,4","6,5",",377","1,1","2,8",",376","1,4","3,7",",378","1,2","1,3",",960","0,1","1,1","2,4","0,7","0,1","1,4","1,2","7,2"
Aaliyah Edwards,WAS,F,34,741,34,17,"21,8","3,0","6,2",",490","0,0","0,2",",000","3,0","6,0",",507","1,5","2,4",",650","1,4","5,6","1,4","0,7","0,8","1,5","2,7","7,6"
Kiah Stokes,LVA,C,39,716,39,29,"18,4","0,5","1,6",",323","0,2","1,0",",225","0,3","0,6",",500","0,2","0,2",",667","0,6","4,7","0,7","0,5","0,8","0,4","1,7","1,4"
Haley Jones,ATL,F-G,40,712,40,24,"17,8","1,5","3,7",",397","0,2","0,7",",214","1,3","3,0",",441","0,8","1,2",",702","0,3","2,2","2,1","0,4","0,3","1,7","2,0","3,9"
Karlie Samuelson,WAS,G,29,711,29,19,"24,5","2,7","6,7",",409","1,7","4,2",",398","1,0","2,4",",429","1,2","1,3",",923","0,5","2,6","2,1","0,9","0,0","0,9","1,7","8,4"
Tiffany Hayes,LVA,G,33,708,33,5,"21,5","3,3","6,7",",500","1,0","2,5",",402","2,3","4,2",",558","1,8","2,5",",714","0,8","2,8","2,1","0,8","0,3","0,8","2,1","9,5"
Chelsea Gray,LVA,G,27,702,27,25,"26,0","3,1","7,6",",408","1,0","2,9",",338","2,1","4,8",",450","1,4","1,8",",813","0,2","2,9","4,9","1,3","0,7","2,4","1,4","8,6"
Odyssey Sims,TOT,G,24,700,24,17,"29,2","4,9","10,1",",483","0,8","2,4",",345","4,0","7,7",",527","2,0","2,6",",762","0,7","2,1","5,3","1,2","0,2","2,2","1,5","12,6"
Courtney Vandersloot,NYL,G,31,691,31,31,"22,3","2,6","5,9",",445","0,6","2,2",",269","2,0","3,7",",548","0,5","1,0",",548","0,4","2,6","4,8","0,8","0,5","1,8","1,7","6,4"
Katie Lou Samuelson,IND,F,37,674,37,15,"18,2","1,4","3,9",",349","0,9","2,7",",330","0,5","1,2",",391","0,6","0,7",",960","0,5","2,3","1,4","0,3","0,2","0,5","1,4","4,3"
Lexie Hull,IND,G,34,671,34,11,"19,7","1,8","4,0",",441","1,0","2,1",",471","0,8","1,9",",409","1,0","1,2",",805","1,0","2,5","1,1","0,6","0,3","0,9","2,5","5,5"
Maddy Siegrist,DAL,F,27,644,27,13,"23,9","3,9","7,8",",505","0,4","1,4",",270","3,6","6,4",",555","1,2","1,6",",767","1,6","3,3","1,0","0,4","0,4","0,6","1,2","9,4"
Michaela Onyenwere,CHI,F,34,636,34,18,"18,7","2,6","6,2",",415","0,7","2,0",",368","1,9","4,2",",438","0,7","1,2",",610","0,6","1,8","1,0","0,6","0,4","1,3","2,0","6,6"
Jordin Canada,ATL,G,20,624,20,18,"31,2","3,5","8,9",",390","0,8","2,9",",281","2,7","6,0",",442","2,9","3,7",",781","0,6","3,5","5,8","1,6","0,3","2,1","2,6","10,6"
Natasha Mack,PHO,F-C,40,619,40,11,"15,5","1,8","3,1",",573","0,0","0,1",",000","1,8","3,0",",587","0,3","0,5",",579","1,5","5,0","1,1","0,7","1,2","0,7","1,4","3,8"
Sami Whitcomb,SEA,G,40,611,40,3,"15,3","1,8","5,2",",346","1,2","4,0",",292","0,6","1,2",",532","0,2","0,3",",818","0,4","1,9","1,6","0,8","0,2","1,0","1,4","5,0"
Natisha Hiedeman,MIN,G,40,607,40,0,"15,2","1,8","4,8",",380","0,6","2,1",",280","1,3","2,8",",455","0,6","0,9",",735","0,4","1,6","2,4","0,8","0,2","1,1","1,2","4,9"
Stephanie Talbot,LAS,F,37,600,37,10,"16,2","1,3","3,4",",395","0,4","1,4",",260","1,0","2,0",",486","0,5","0,8",",690","0,6","2,7","2,1","0,5","0,5","1,0","1,4","3,5"
Isabelle Harrison,CHI,F,36,587,36,5,"16,3","2,6","6,6",",399","0,1","0,5",",167","2,6","6,1",",418","1,1","1,4",",820","1,1","3,9","0,8","0,6","0,3","1,1","1,3","6,5"
Rachel Banham,TOT,G,37,586,37,9,"15,8","1,9","5,5",",351","1,4","3,8",",366","0,5","1,6",",317","0,4","0,5",",800","0,2","1,4","1,1","0,4","0,2","0,5","1,6","5,7"
Mercedes Russell,SEA,C,37,583,37,6,"15,8","1,7","3,2",",517","0,0","0,0",0,"1,7","3,2",",517","0,6","0,9",",636","0,7","3,0","0,8","0,6","0,2","0,7","1,2","3,9"
Rae Burrell,LAS,G-F,37,579,37,7,"15,6","1,6","4,4",",362","0,6","1,9",",333","0,9","2,5",",385","2,1","2,7",",780","0,6","1,8","1,1","0,8","0,3","1,0","1,6","5,9"
Aari McDonald,LAS,G,26,568,26,10,"21,8","3,0","7,3",",403","1,1","3,5",",319","1,8","3,8",",480","1,7","2,0",",843","0,5","2,0","3,7","0,9","0,2","1,8","2,0","8,7"
Dorka Juhász,MIN,F,34,547,34,7,"16,1","2,0","4,2",",479","0,3","1,0",",324","1,7","3,2",",527","0,4","0,6",",650","0,9","3,8","1,1","0,4","0,4","0,6","1,1","4,8"
Erica Wheeler,IND,G,39,546,39,2,"14,0","1,5","3,6",",411","0,4","1,3",",288","1,1","2,3",",483","0,3","0,3",",846","0,2","1,4","1,8","0,4","0,1","0,9","1,2","3,6"
Li Yueru,LAS,C,38,546,38,2,"14,4","1,8","3,9",",463","0,1","0,4",",267","1,7","3,5",",485","1,4","1,6",",898","1,4","3,7","0,6","0,3","0,2","0,9","2,1","5,1"
Nia Coffey,ATL,F,40,534,40,11,"13,4","1,2","3,7",",324","0,5","1,7",",273","0,8","2,1",",366","0,4","0,5",",762","0,5","2,4","1,2","0,3","0,7","1,0","1,2","3,3"
Jade Melbourne,WAS,G,37,525,37,0,"14,2","1,9","4,5",",434","0,5","1,5",",357","1,4","3,0",",473","0,9","1,3",",714","0,4","1,5","1,6","0,6","0,1","1,7","1,5","5,4"
Kalani Brown,DAL,C,39,516,39,2,"13,2","2,4","4,1",",582","0,0","0,1",",000","2,4","4,0",",594","1,0","1,5",",661","1,1","3,1","1,1","0,2","0,6","1,2","1,6","5,7"
Satou Sabally,DAL,F,15,512,15,15,"34,1","5,9","13,9",",426","2,5","5,6",",452","3,4","8,3",",408","3,5","4,5",",779","1,2","6,4","5,0","1,3","0,5","2,5","3,2","17,9"
Azura Stevens,LAS,F-C,20,493,20,19,"24,7","3,6","8,9",",399","1,4","4,0",",350","2,2","4,9",",439","1,1","1,4",",815","1,0","7,0","1,9","0,9","0,9","1,8","2,0","9,6"
Cheyenne Parker-Tyus,ATL,F,25,492,25,11,"19,7","3,3","7,5",",444","0,1","0,6",",214","3,2","6,9",",462","2,5","2,8",",886","1,2","4,8","1,5","0,8","0,4","2,1","2,4","9,2"
Cecilia Zandalasini,MIN,F,40,487,40,0,"12,2","1,7","3,7",",453","0,8","1,8",",443","0,9","2,0",",462","0,5","0,7",",621","0,1","1,2","1,1","0,4","0,2","0,8","1,4","4,6"
Emily Engstler,WAS,F,32,464,32,3,"14,5","2,4","4,8",",494","0,8","1,8",",474","1,5","3,0",",505","0,6","0,7",",818","1,4","4,0","1,5","0,6","0,8","0,7","1,5","6,2"
Kennedy Burke,NYL,G-F,38,459,38,3,"12,1","1,4","3,5",",409","0,4","1,5",",259","1,0","1,9",",527","0,2","0,3",",667","0,4","1,5","0,9","0,6","0,3","0,7","1,0","3,4"
Rebecca Allen,PHO,F-G,18,447,18,18,"24,8","2,9","7,0",",421","1,4","3,9",",357","1,6","3,1",",500","0,1","0,2",",667","0,7","3,9","1,1","0,9","0,7","1,0","1,9","7,4"
Kristy Wallace,IND,G,26,447,26,15,"17,2","1,8","4,5",",402","0,7","2,2",",293","1,2","2,3",",508","0,5","0,7",",667","0,4","1,8","1,7","0,7","0,2","0,7","1,1","4,7"
Victoria Vivians,SEA,G-F,35,445,35,15,"12,7","1,2","3,5",",333","0,6","2,0",",319","0,5","1,5",",352","0,2","0,3",",667","0,5","2,0","0,8","0,4","0,2","0,6","1,2","3,1"
Diamond DeShields,CHI,G,32,441,32,10,"13,8","1,8","5,0",",348","0,3","1,6",",173","1,5","3,4",",431","0,7","1,1",",611","0,2","1,4","1,3","0,6","0,3","0,9","1,6","4,5"
Crystal Dangerfield,TOT,G,33,441,33,5,"13,4","1,1","4,0",",282","0,5","1,9",",274","0,6","2,1",",290","0,5","0,5",",882","0,1","1,0","1,9","0,3","0,2","0,8","0,8","3,2"
Olivia Nelson-Ododa,CON,C,37,437,37,0,"11,8","1,3","2,7",",495","0,0","0,0",0,"1,3","2,7",",495","0,7","1,1",",659","0,8","2,5","0,2","0,4","0,6","0,8","1,7","3,4"
Brittney Sykes,WAS,G,18,419,18,18,"23,3","4,5","11,1",",405","0,9","3,3",",271","3,6","7,8",",461","2,3","3,1",",750","0,6","4,1","3,1","0,9","0,4","2,2","1,4","12,2"
Temi Fagbenle,IND,C,22,415,22,2,"18,9","2,6","5,2",",509","0,1","0,5",",167","2,5","4,6",",549","1,0","1,3",",786","1,4","4,7","0,9","0,5","0,7","1,2","3,0","6,4"
Maya Caldwell,ATL,G,25,405,25,6,"16,2","2,1","5,0",",416","0,6","2,0",",300","1,5","3,0",",493","0,5","0,6",",800","0,8","1,8","1,1","0,6","0,2","0,9","1,2","5,2"
Megan Gustafson,LVA,C,38,405,38,7,"10,7","1,4","2,8",",500","0,6","1,5",",386","0,8","1,3",",633","0,3","0,4",",765","0,6","1,9","0,2","0,3","0,1","0,4","1,6","3,7"
Veronica Burton,CON,G,31,393,31,1,"12,7","0,8","2,3",",361","0,4","1,2",",351","0,4","1,1",",371","1,0","1,2",",838","0,4","1,4","1,9","0,5","0,2","0,5","1,0","3,1"
Kate Martin,LVA,G,34,392,34,2,"11,5","0,8","2,6",",307","0,6","1,8",",355","0,1","0,8",",192","0,3","0,4",",917","0,2","1,6","0,9","0,2","0,2","0,6","0,9","2,6"
Tiffany Mitchell,CON,G,24,392,24,0,"16,3","1,6","4,5",",349","0,3","1,0",",250","1,3","3,5",",376","1,5","1,9",",783","0,5","1,5","0,8","0,5","0,0","0,6","1,2","4,9"
Lexie Brown,LAS,G,16,379,16,8,"23,7","2,6","8,2",",321","1,3","4,3",",304","1,3","3,9",",339","1,5","1,7",",889","0,1","2,3","3,3","1,1","0,1","1,9","1,4","8,1"
Sug Sutton,TOT,G,29,379,29,0,"13,1","0,8","2,7",",304","0,3","1,4",",244","0,5","1,3",",368","0,3","0,4",",692","0,2","1,0","2,1","0,6","0,0","1,2","0,9","2,3"
Nyara Sabally,NYL,C,26,352,26,0,"13,5","1,9","3,3",",575","0,0","0,1",",000","1,9","3,3",",588","1,1","1,5",",700","1,3","4,0","0,6","0,9","0,7","0,5","1,6","4,9"
Gabby Williams,SEA,F,12,351,12,11,"29,3","4,2","8,7",",481","0,8","2,6",",323","3,3","6,1",",548","1,2","1,6",",737","0,8","4,0","3,7","1,7","0,3","1,4","1,8","10,3"
Mikiah Herbert Harrigan,PHO,F,31,336,31,3,"10,8","1,1","2,8",",407","0,5","1,7",",321","0,6","1,1",",545","0,4","0,6",",550","0,5","1,5","0,3","0,5","0,4","0,5","0,9","3,2"
Layshia Clarendon,LAS,G,21,335,21,12,"16,0","1,5","3,6",",427","0,3","1,0",",350","1,2","2,6",",455","1,0","1,1",",870","0,3","1,8","2,6","0,7","0,0","1,2","2,1","4,3"
Cameron Brink,LAS,F,15,329,15,15,"21,9","2,7","6,9",",398","0,7","2,1",",323","2,1","4,8",",431","1,4","1,7",",840","1,2","5,3","1,7","1,1","2,3","2,3","4,0","7,5"
Celeste Taylor,TOT,G,22,328,22,4,"14,9","1,0","2,8",",339","0,3","1,4",",200","0,7","1,5",",469","0,5","0,8",",556","0,3","1,3","1,3","0,7","0,5","1,0","1,0","2,6"
Aerial Powers,ATL,G,17,304,17,2,"17,9","2,9","8,1",",355","0,8","2,1",",389","2,1","6,0",",343","2,0","2,5",",791","0,9","3,3","1,4","0,9","0,2","1,1","2,1","8,6"
Zia Cooke,LAS,G,29,257,29,0,"8,9","1,2","3,9",",321","0,4","1,3",",297","0,9","2,6",",333","0,7","1,0",",690","0,1","0,6","0,6","0,3","0,1","0,7","0,8","3,6"
Ivana Dojkić,NYL,G,26,257,26,0,"9,9","1,0","2,8",",338","0,6","1,6",",381","0,3","1,2",",281","0,8","1,0",",778","0,3","0,8","0,8","0,3","0,0","0,5","1,0","3,3"
Brianna Turner,CHI,F-C,27,253,27,2,"9,4","0,6","1,0",",615","0,0","0,0",0,"0,6","1,0",",615","0,0","0,1",",500","0,4","2,0","0,4","0,3","0,5","0,4","1,0","1,2"
Elizabeth Williams,CHI,C-F,9,249,9,9,"27,7","4,1","8,4",",487","0,0","0,0",0,"4,1","8,4",",487","1,8","2,7",",667","2,8","7,0","1,6","1,7","1,7","1,7","2,1","10,0"
Sydney Colson,LVA,G,31,248,31,1,"8,0","0,9","2,1",",422","0,5","1,2",",378","0,4","0,9",",481","0,3","0,3",",889","0,0","0,5","1,0","0,5","0,2","0,5","0,7","2,5"
Shakira Austin,WAS,F-C,12,238,12,11,"19,8","4,3","10,1",",430","0,1","0,3",",250","4,3","9,8",",436","3,0","4,5",",667","1,8","6,8","0,9","1,3","0,9","2,4","2,5","11,8"
Joyner Holmes,SEA,F,27,231,27,0,"8,6","1,2","2,9",",423","0,2","1,1",",194","1,0","1,7",",574","0,3","0,4",",636","0,5","1,8","0,9","0,2","0,2","0,8","1,0","2,9"
Lorela Cubaj,ATL,F-C,28,221,28,1,"7,9","0,5","1,3",",429","0,0","0,0",0,"0,5","1,3",",429","0,1","0,2",",600","0,7","1,5","0,5","0,3","0,1","0,4","1,2","1,2"
Sika Koné,TOT,F,27,217,27,0,"8,0","1,3","3,1",",429","0,1","0,3",",571","1,2","2,9",",416","1,1","1,3",",861","0,5","2,0","0,4","0,2","0,1","0,5","0,9","4,0"
Diamond Miller,MIN,F,21,213,21,4,"10,1","1,0","3,3",",304","0,2","1,2",",192","0,8","2,0",",372","0,7","1,1",",583","0,4","1,8","0,6","0,3","0,0","0,9","1,1","2,9"
Damiris Dantas,IND,C-F,20,210,20,0,"10,5","1,7","3,7",",459","0,7","1,7",",394","1,1","2,1",",512","0,4","0,6",",667","0,2","2,2","0,6","0,3","0,3","0,6","1,0","4,5"
DiDi Richards,WAS,G-F,19,198,19,7,"10,4","1,1","2,6",",400","0,0","0,2",",000","1,1","2,4",",435","0,3","0,7",",429","0,5","1,5","0,7","0,1","0,2","0,4","0,8","2,4"
Moriah Jefferson,TOT,G,23,185,23,0,"8,0","0,4","1,8",",214","0,2","0,8",",211","0,2","1,0",",217","0,4","0,4",",900","0,1","0,4","1,3","0,3","0,0","0,3","0,7","1,3"
Stephanie Soares,DAL,C,22,175,22,3,"8,0","0,5","1,5",",294","0,1","0,5",",167","0,4","1,0",",364","0,1","0,1","1,000","0,8","2,1","0,5","0,1","0,4","0,5","0,8","1,1"
Liz Dixon,PHO,F,17,160,17,0,"9,4","0,6","1,7",",379","0,0","0,0",0,"0,6","1,7",",379","0,5","0,6",",800","0,8","2,4","0,5","0,1","0,5","0,5","0,8","1,8"
Jaelyn Brown,DAL,G-F,14,141,14,1,"10,1","1,1","2,2",",484","0,4","0,9",",500","0,6","1,4",",474","0,1","0,2",",333","0,5","1,5","0,4","0,3","0,3","0,9","1,1","2,6"
Alissa Pili,MIN,F,22,138,22,0,"6,3","0,9","2,0",",422","0,4","1,2",",333","0,5","0,8",",556","0,3","0,5",",545","0,3","1,2","0,2","0,2","0,1","0,9","1,3","2,4"
Lou Lopez Sénéchal,DAL,G,27,125,27,0,"4,6","0,4","1,3",",294","0,1","0,6",",200","0,3","0,7",",368","0,1","0,1",",500","0,1","0,4","0,4","0,1","0,0","0,2","0,5","0,9"
Olivia Époupa,MIN,G,17,114,17,0,"6,7","0,4","0,9",",375","0,0","0,0",0,"0,4","0,9",",375","0,1","0,1","1,000","0,4","1,1","1,5","0,8","0,0","0,9","0,8","0,8"
Destanni Henderson,ATL,G,6,105,6,0,"17,5","1,7","4,8",",345","0,2","1,7",",100","1,5","3,2",",474","0,5","1,2",",429","0,0","2,0","2,5","0,3","0,2","1,7","0,8","4,0"
Grace Berger,IND,G,11,102,11,0,"9,3","0,9","2,3",",400","0,2","0,5",",400","0,7","1,8",",400","0,8","1,3",",643","0,4","1,4","0,6","0,5","0,0","0,9","1,1","2,8"
Morgan Bertsch,TOT,F,11,100,11,0,"9,1","0,5","2,7",",200","0,2","1,4",",133","0,4","1,4",",267","0,7","0,9",",800","0,7","1,5","0,2","0,1","0,1","1,2","1,3","2,0"
Astou Ndour-Fall,CON,C-F,22,92,22,0,"4,2","0,4","1,2",",346","0,1","0,5",",200","0,3","0,7",",438","0,2","0,3",",833","0,1","0,8","0,0","0,0","0,2","0,1","0,5","1,1"
Laeticia Amihere,ATL,F,16,83,16,0,"5,2","0,4","1,6",",269","0,0","0,0",0,"0,4","1,6",",269","0,3","1,1",",294","0,8","1,7","0,2","0,1","0,2","0,5","0,4","1,2"
Marquesha Davis,NYL,G,20,80,20,0,"4,0","0,5","1,1",",409","0,1","0,1","1,000","0,4","1,1",",381","0,3","0,4",",714","0,1","0,5","0,2","0,1","0,2","0,2","0,6","1,2"
Amy Atwell,PHO,F,6,59,6,0,"9,8","0,7","2,5",",267","0,5","2,2",",231","0,2","0,3",",500","0,7","0,8",",800","0,5","1,0","1,0","0,0","0,2","0,3","0,5","2,5"
Nika Mühl,SEA,G,16,57,16,0,"3,6","0,1","0,9",",071","0,0","0,7",",000","0,1","0,2",",333","0,0","0,0",0,"0,4","0,6","0,4","0,1","0,0","0,3","0,6","0,1"
Kaela Davis,CHI,F,4,52,4,0,"13,0","1,0","3,0",",333","0,5","0,5","1,000","0,5","2,5",",200","0,5","1,0",",500","0,3","1,0","0,3","0,3","0,5","1,0","1,3","3,0"
Kiana Williams,SEA,G,13,45,13,0,"3,5","0,3","1,2",",250","0,2","0,7",",333","0,1","0,5",",143","0,0","0,0",0,"0,0","0,2","0,4","0,0","0,0","0,2","0,2","0,8"
Kierstan Bell,LVA,F,6,43,6,0,"7,2","1,0","2,7",",375","0,7","1,3",",500","0,3","1,3",",250","0,2","0,3",",500","0,2","1,0","0,8","0,0","0,0","0,2","0,8","2,8"
Jaylyn Sherrod,NYL,G,10,37,10,0,"3,7","0,7","1,4",",500","0,2","0,6",",333","0,5","0,8",",625","0,3","0,6",",500","0,2","0,3","0,5","0,3","0,1","0,2","0,4","1,9"
Dulcy Fankam Mendjiadeu,SEA,F-C,7,36,7,0,"5,1","0,3","0,4",",667","0,0","0,0",0,"0,3","0,4",",667","0,3","0,9",",333","0,6","1,3","0,1","0,0","0,0","0,4","0,7","0,9"
Queen Egbo,TOT,F-C,8,29,8,0,"3,6","0,6","1,5",",417","0,0","0,0",0,"0,6","1,5",",417","0,3","0,3","1,000","0,4","1,3","0,0","0,4","0,1","0,0","0,5","1,5"
Victaria Saxton,IND,F,9,23,9,0,"2,6","0,3","1,0",",333","0,1","0,4",",250","0,2","0,6",",400","0,1","0,2",",500","0,0","0,3","0,0","0,0","0,0","0,1","0,4","0,9"
Kysre Gondrezick,CHI,G,5,16,5,0,"3,2","0,4","1,4",",286","0,2","1,2",",167","0,2","0,2","1,000","0,0","0,0",0,"0,2","0,4","0,4","0,8","0,0","0,6","0,4","1,0"
Caitlin Bickle,CON,F,8,15,8,0,"1,9","0,0","0,4",",000","0,0","0,4",",000","0,0","0,0",0,"0,0","0,0",0,"0,0","0,0","0,0","0,0","0,0","0,0","0,1","0,0"
Ezinne Kalu,ATL,G,1,13,1,0,"13,0","1,0","3,0",",333","0,0","1,0",",000","1,0","2,0",",500","1,0","1,0","1,000","0,0","1,0","0,0","1,0","0,0","0,0","4,0","3,0"
Charisma Osborne,PHO,G,2,10,2,0,"5,0","0,5","1,0",",500","0,0","0,0",0,"0,5","1,0",",500","0,0","0,0",0,"0,0","0,5","0,5","0,0","0,0","1,0","0,5","1,0"
Emma Cannon,LVA,F,5,9,5,0,"1,8","0,4","0,6",",667","0,0","0,2",",000","0,4","0,4","1,000","0,0","0,0",0,"0,0","0,4","0,2","0,0","0,0","0,2","0,0","0,8"
Jakia Brown-Turner,WAS,G,2,8,2,0,"4,0","0,0","0,5",",000","0,0","0,0",0,"0,0","0,5",",000","1,0","1,0","1,000","0,0","0,5","0,0","0,5","0,0","0,0","0,0","1,0"
Jessika Carter,LVA,C,2,4,2,0,"2,0","0,0","0,5",",000","0,0","0,0",0,"0,0","0,5",",000","0,0","1,0",",000","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
Dyaisha Fair,LVA,G,1,4,1,0,"4,0","0,0","2,0",",000","0,0","1,0",",000","0,0","1,0",",000","0,0","0,0",0,"0,0","0,0","2,0","0,0","0,0","0,0","0,0","0,0"
