===== wnba_2013_totals.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Candace Parker,LAS,F-C,31,889,31,31,"28,7","6,7","13,6",",493","0,3","1,1",",257","6,4","12,5",",514","4,2","5,5",",762","1,4","8,7","3,8","1,3","1,8","2,3","1,4","17,9"
Kalana Greene,CON,G,34,888,34,31,"26,1","2,1","5,1",",407","0,1","0,8",",154","1,9","4,3",",452","0,9","1,2",",732","1,1","3,7","1,5","1,1","0,4","1,1","1,6","5,1"
Plenette Pierson,NYL,F,32,883,32,27,"27,6","4,6","11,5",",401","0,0","0,2",",000","4,6","11,3",",408","2,4","3,3",",720","2,0","5,8","2,5","0,5","0,6","2,5","2,1","11,6"
Monique Currie,WAS,F,34,881,34,34,"25,9","3,6","8,9",",401","0,6","1,9",",344","2,9","7,0",",416","2,7","3,3",",814","1,0","5,0","1,5","1,1","0,2","1,8","2,9","10,5"
Nneka Ogwumike,LAS,F,34,878,34,34,"25,8","5,6","10,0",",566","0,1","0,1",",400","5,6","9,8",",569","3,2","3,9",",826","2,8","7,6","1,3","1,5","1,0","1,9","3,0","14,6"
Temeka Johnson,SEA,G,32,877,32,32,"27,4","3,6","8,3",",429","0,7","1,8",",368","2,9","6,5",",445","2,4","2,8",",875","0,4","2,6","4,0","0,9","0,1","2,7","2,1","10,2"
Candice Wiggins,TUL,G,32,876,32,31,"27,4","3,2","8,9",",363","1,8","4,9",",363","1,4","4,0",",362","1,9","2,4",",792","0,8","2,9","2,0","1,2","0,2","1,8","2,9","10,1"
Glory Johnson,TUL,F,29,875,29,28,"30,2","5,2","11,8",",446","0,0","0,1",",333","5,2","11,7",",447","4,5","6,0",",747","3,3","8,9","1,1","1,0","0,4","2,1","2,4","15,0"
Noelle Quinn,SEA,G,34,870,34,15,"25,6","2,1","5,8",",354","0,4","1,6",",232","1,7","4,2",",401","0,9","1,1",",842","0,6","4,9","1,6","0,8","0,2","1,2","1,1","5,4"
Kelsey Griffin,CON,F,34,864,34,34,"25,4","3,2","7,2",",443","0,4","1,1",",308","2,9","6,1",",469","1,9","2,6",",733","1,8","5,0","0,9","1,2","0,7","1,0","2,7","8,7"
Skylar Diggins,TUL,G,32,845,32,21,"26,4","2,8","8,5",",328","0,6","2,4",",244","2,2","6,0",",363","2,3","2,8",",833","0,5","1,9","3,8","1,3","0,3","2,9","2,0","8,5"
Armintie Herrington,ATL,G,28,838,28,26,"29,9","2,8","6,0",",467","0,0","0,0",0,"2,8","6,0",",467","1,4","2,4",",591","1,5","3,4","2,4","2,3","0,1","1,9","2,0","7,0"
Danielle Robinson,SAS,G,25,812,25,25,"32,5","4,6","10,4",",444","0,0","0,2",",000","4,6","10,1",",455","2,0","2,6",",797","0,8","3,1","6,7","1,4","0,2","2,6","2,0","11,2"
Shekinna Stricklen,SEA,F,34,797,34,21,"23,4","3,9","9,4",",411","1,6","4,6",",344","2,3","4,8",",475","0,7","1,1",",641","0,8","2,8","0,8","0,7","0,4","1,2","1,6","10,0"
Alex Montgomery,NYL,G-F,34,782,34,0,"23,0","2,5","6,6",",384","0,4","1,3",",302","2,1","5,3",",403","0,6","0,8",",846","1,1","5,2","1,7","0,6","0,2","1,7","2,2","6,1"
Matee Ajavon,WAS,G,34,772,34,27,"22,7","2,8","7,7",",364","0,6","1,8",",306","2,2","5,9",",382","2,8","3,5",",790","0,7","1,7","2,9","0,9","0,1","2,2","2,2","8,9"
Jayne Appel-Marinelli,SAS,C,29,768,29,29,"26,5","2,4","4,2",",579","0,0","0,1",",333","2,4","4,1",",585","1,0","1,7",",592","2,6","8,9","2,0","0,9","1,3","1,5","2,9","5,9"
Briana Gilbreath-Butler,PHO,G,34,763,34,30,"22,4","1,8","4,5",",395","0,4","1,5",",255","1,4","3,0",",465","0,4","0,7",",625","0,8","3,2","1,5","0,7","0,4","0,7","1,8","4,4"
Le'coe Willingham,ATL,F,34,755,34,28,"22,2","1,6","3,9",",424","0,4","1,4",",304","1,2","2,5",",488","0,4","0,6",",714","1,3","4,2","0,8","0,8","0,3","1,2","2,4","4,1"
Alex Bentley,ATL,G,34,753,34,10,"22,1","3,3","8,4",",398","0,8","2,5",",329","2,5","5,9",",427","0,8","1,1",",711","0,3","1,4","2,8","1,0","0,1","1,1","2,3","8,3"
Monica Wright,MIN,G,33,743,33,3,"22,5","3,3","7,8",",428","0,3","1,2",",256","3,0","6,6",",459","2,1","2,6",",791","0,6","2,9","2,3","1,0","0,2","1,8","2,7","9,0"
Kara Braxton,NYL,C-F,34,740,34,33,"21,8","3,8","7,9",",481","0,0","0,0",0,"3,8","7,9",",481","1,1","1,6",",661","2,5","6,6","1,2","0,6","0,4","2,3","2,9","8,7"
Shameka Christon,SAS,G,33,740,33,14,"22,4","2,5","8,1",",307","1,5","4,7",",321","1,0","3,4",",288","1,0","1,2",",868","0,3","1,7","0,7","0,5","0,3","0,7","1,7","7,5"
Nicole Powell,TUL,F,32,715,32,20,"22,3","2,3","5,6",",406","1,2","3,3",",362","1,1","2,3",",467","0,7","0,8",",815","1,0","3,7","1,3","0,8","0,2","0,9","1,7","6,4"
Alana Beard,LAS,G-F,32,703,32,32,"22,0","2,7","5,8",",459","0,0","0,3",",125","2,6","5,5",",475","0,9","1,1",",824","0,4","2,3","1,4","1,3","0,3","1,3","2,3","6,2"
Janel McCarville,MIN,F-C,32,700,32,32,"21,9","2,5","5,1",",488","0,2","0,4",",429","2,3","4,6",",493","1,2","1,4",",804","1,2","4,3","2,9","1,0","0,7","1,3","1,8","6,3"
Brittney Griner,PHO,C,27,699,27,27,"25,9","5,1","9,3",",556","0,0","0,0",0,"5,1","9,3",",556","2,3","3,2",",724","1,4","6,3","1,0","0,5","3,0","1,7","3,0","12,6"
Angel Goodrich,TUL,G,31,680,31,16,"21,9","1,9","4,4",",423","0,3","1,0",",250","1,6","3,4",",476","0,4","0,7",",545","0,5","1,8","2,9","1,2","0,1","1,7","1,1","4,4"
Kia Vaughn,WAS,C,34,680,34,15,"20,0","2,9","6,9",",425","0,0","0,0",",000","2,9","6,8",",427","1,0","1,4",",761","1,5","5,2","0,6","0,7","1,1","1,5","2,3","6,9"
Allison Hightower,CON,G,21,672,21,21,"32,0","5,1","12,1",",424","1,1","3,1",",364","4,0","9,0",",444","1,3","1,9",",700","0,4","3,1","3,0","1,1","0,3","1,5","2,7","12,8"
Kelsey Bone,NYL,C,34,663,34,2,"19,5","2,9","6,3",",460","0,0","0,0",",000","2,9","6,3",",463","1,1","1,7",",632","2,1","5,4","0,7","0,4","0,4","1,5","2,6","6,9"
Leilani Mitchell,NYL,G,34,633,34,9,"18,6","1,6","3,9",",406","0,9","2,5",",376","0,6","1,4",",458","0,9","1,0",",857","0,5","2,1","1,9","0,8","0,1","1,0","1,1","5,0"
Devereaux Peters,MIN,F,34,631,34,2,"18,6","1,7","4,4",",396","0,0","0,0",0,"1,7","4,4",",396","0,7","0,8",",852","1,5","4,6","1,1","0,7","1,0","0,9","1,6","4,1"
Renee Montgomery,CON,G,23,625,23,18,"27,2","3,5","9,7",",365","1,6","4,8",",327","2,0","4,9",",402","1,5","1,7",",897","0,3","1,8","3,1","0,8","0,0","2,4","1,7","10,1"
DeLisha Milton-Jones,TOT,F,26,622,26,17,"23,9","3,2","7,9",",398","0,2","0,9",",208","3,0","7,0",",423","1,7","2,3",",705","1,4","4,2","1,9","0,7","0,4","1,6","2,6","8,2"
Riquna Williams,TUL,G,27,612,27,6,"22,7","5,1","13,0",",397","1,7","4,4",",381","3,5","8,6",",405","3,7","4,1",",900","0,5","2,4","1,8","1,0","0,3","1,5","2,2","15,6"
Tamera Young,CHI,F,33,596,33,8,"18,1","2,5","5,8",",426","0,0","0,0",",000","2,5","5,7",",429","0,7","1,2",",605","1,3","3,8","0,6","0,5","0,2","0,7","1,8","5,6"
Marissa Coleman,LAS,G-F,34,595,34,3,"17,5","1,7","4,0",",430","0,6","1,5",",400","1,1","2,5",",447","0,6","1,0",",636","0,9","2,9","1,0","0,7","0,1","0,9","1,3","4,6"
Mistie Bass,CON,F,33,593,33,5,"18,0","2,8","5,2",",550","0,0","0,0",0,"2,8","5,2",",550","1,3","2,1",",609","1,5","4,4","1,0","0,7","0,9","1,5","1,8","7,0"
Tayler Hill,WAS,G,34,593,34,7,"17,4","1,9","5,6",",328","1,0","3,1",",333","0,8","2,6",",322","1,7","2,1",",843","0,2","1,7","1,5","0,7","0,1","1,1","0,9","6,5"
Charde Houston,PHO,F,34,586,34,6,"17,2","2,3","5,7",",400","0,3","1,5",",180","2,0","4,3",",476","1,0","1,3",",778","0,6","2,3","1,3","0,5","0,4","1,6","3,0","5,9"
Layshia Clarendon,IND,G,30,582,30,4,"19,4","1,8","5,5",",331","0,2","0,9",",259","1,6","4,6",",345","0,3","0,7",",409","0,6","1,8","1,8","0,5","0,0","1,3","2,2","4,2"
Jantel Lavender,LAS,F,34,571,34,3,"16,8","3,1","6,2",",507","0,0","0,0",0,"3,1","6,2",",507","0,9","1,1",",865","1,4","4,5","0,5","0,6","0,6","1,1","1,5","7,2"
Michelle Snow,WAS,C,34,571,34,18,"16,8","2,1","4,5",",474","0,0","0,0",0,"2,1","4,5",",474","0,8","1,0",",824","1,5","4,8","0,6","0,5","0,7","1,0","2,3","5,1"
Roneeka Hodges,TUL,G,33,567,33,8,"17,2","1,8","4,5",",387","1,2","3,5",",360","0,5","1,1",",472","0,2","0,2",",875","0,1","1,2","1,0","0,5","0,1","0,5","0,9","5,0"
Tan White,CON,G,22,549,22,12,"25,0","3,8","11,6",",329","0,7","3,5",",197","3,1","8,1",",385","0,9","1,2",",741","0,8","2,8","2,0","1,5","0,3","2,4","2,7","9,2"
Tiffany Hayes,ATL,G,23,513,23,4,"22,3","3,5","8,6",",406","1,0","2,7",",377","2,5","5,9",",419","3,3","4,4",",745","0,9","3,7","1,7","1,2","0,1","1,7","2,3","11,3"
Alysha Clark,SEA,F,33,505,33,0,"15,3","1,5","3,2",",453","0,5","1,2",",390","1,0","2,0",",492","0,6","0,8",",760","1,0","2,5","0,4","0,4","0,2","1,1","1,5","4,0"
Tierra Ruffin-Pratt,WAS,G,34,503,34,0,"14,8","1,5","4,2",",359","0,0","0,2",",143","1,5","4,0",",370","1,4","1,8",",783","1,0","2,8","0,8","0,6","0,2","0,6","1,7","4,4"
Liz Cambage,TUL,C,20,499,20,16,"25,0","5,3","9,5",",561","0,0","0,0",0,"5,3","9,5",",561","5,7","7,4",",776","2,5","8,3","1,1","0,5","2,4","3,1","2,9","16,3"
Emma Meesseman,WAS,F,34,498,34,1,"14,6","1,9","4,4",",446","0,0","0,1",",000","1,9","4,3",",452","0,5","0,6",",810","1,2","3,1","1,2","0,6","0,7","0,9","1,6","4,4"
Krystal Thomas,PHO,C,34,477,34,3,"14,0","1,0","1,9",",516","0,0","0,0",0,"1,0","1,9",",516","0,4","0,9",",419","1,1","4,1","0,2","0,2","0,5","0,9","2,6","2,3"
Kamiko Williams,NYL,G,34,453,34,18,"13,3","1,1","3,6",",322","0,2","0,7",",261","1,0","2,9",",337","0,1","0,2",",571","0,5","2,1","0,9","0,7","0,2","0,9","1,1","2,6"
Jennifer Lacy,TUL,F,32,450,32,7,"14,1","1,4","4,3",",324","0,6","2,2",",254","0,8","2,1",",397","0,6","0,7",",818","0,4","1,3","0,7","0,2","0,2","0,7","1,9","3,9"
Iziane Castro Marques,CON,F-G,28,441,28,9,"15,8","2,1","5,9",",352","0,5","1,6",",326","1,5","4,3",",361","1,3","1,8",",725","0,5","1,7","1,0","0,5","0,1","1,3","1,3","6,0"
Jessica Breland,IND,F,30,439,30,2,"14,6","2,3","5,2",",439","0,0","0,0",0,"2,3","5,2",",439","0,7","0,9",",741","1,7","4,0","0,6","0,6","1,0","1,1","1,3","5,3"
Aneika Henry-Morello,ATL,F-C,34,434,34,1,"12,8","1,6","3,5",",450","0,0","0,0",0,"1,6","3,5",",450","0,8","1,0",",765","1,3","3,9","0,5","0,3","0,5","0,8","1,2","3,9"
Davellyn Whyte,SAS,G,29,433,29,4,"14,9","1,4","4,5",",323","0,6","2,1",",300","0,8","2,4",",343","1,0","1,3",",757","0,6","1,9","1,8","0,7","0,2","1,4","1,2","4,5"
Kayla Pedersen,TOT,F,34,431,34,5,"12,7","1,1","3,0",",386","0,0","0,0",",000","1,1","2,9",",390","0,7","1,0",",676","0,9","2,9","0,9","0,6","0,4","0,8","1,5","3,0"
Ebony Hoffman,LAS,F,33,412,33,0,"12,5","1,4","3,3",",426","0,0","0,4",",071","1,4","2,8",",479","0,2","0,3",",889","0,4","1,9","1,0","0,5","0,3","0,7","2,2","3,1"
Jenna O'Hea,LAS,F,29,398,29,0,"13,7","1,0","2,2",",438","0,7","1,4",",500","0,3","0,8",",333","0,3","0,5",",667","0,4","1,7","1,1","0,3","0,2","0,6","1,3","3,0"
Tiffany Jackson-Jones,TUL,F,19,393,19,10,"20,7","1,7","4,4",",393","0,0","0,0",0,"1,7","4,4",",393","0,9","1,4",",654","1,9","4,5","0,7","1,3","0,2","1,4","2,2","4,4"
Erin Phillips,IND,G,18,383,18,6,"21,3","2,0","5,4",",367","1,3","2,7",",479","0,7","2,8",",260","0,7","0,9",",750","0,2","1,1","1,6","0,8","0,1","0,8","1,2","5,9"
Shay Murphy,CHI,G,34,379,34,0,"11,1","1,1","3,8",",292","0,3","1,7",",172","0,8","2,1",",389","0,6","0,7",",792","0,9","1,9","0,3","0,6","0,0","0,4","0,9","3,1"
Alexis Hornbuckle,PHO,G,30,373,30,1,"12,4","1,0","3,1",",326","0,3","1,2",",278","0,7","1,9",",357","0,7","1,0",",700","0,3","1,7","1,3","0,4","0,1","1,3","2,0","3,0"
Kayla Alexander,SAS,C,33,371,33,1,"11,2","1,1","2,5",",417","0,0","0,0",0,"1,1","2,5",",417","0,7","0,9",",733","1,3","3,0","0,3","0,1","0,4","1,1","1,4","2,8"
Toni Young,NYL,F,31,344,31,10,"11,1","1,9","3,9",",475","0,0","0,0",",000","1,9","3,9",",479","0,4","0,6",",667","0,8","1,9","0,5","0,3","0,3","0,8","1,8","4,1"
Kelly Faris,CON,G,24,338,24,3,"14,1","0,8","2,0",",367","0,3","1,0",",280","0,5","1,0",",458","0,3","0,4",",778","0,5","2,2","0,7","0,3","0,2","0,6","1,3","2,1"
Tianna Hawkins,SEA,F,33,321,33,0,"9,7","1,5","2,8",",527","0,2","0,6",",238","1,3","2,1",",614","0,3","0,4",",846","0,5","1,6","0,2","0,3","0,1","0,7","1,8","3,4"
Allie Quigley,CHI,G,34,318,34,0,"9,4","1,4","4,5",",316","0,5","1,6",",315","0,9","2,9",",316","0,5","0,5",",889","0,2","0,7","0,6","0,4","0,1","0,6","0,7","3,8"
Cathrine Kraayeveld,SAS,F,22,285,22,0,"13,0","0,7","2,5",",291","0,5","1,8",",275","0,2","0,7",",333","0,1","0,2",",750","0,4","1,9","0,5","0,4","0,2","0,5","0,9","2,1"
Nadirah McKenith,WAS,G,32,282,32,0,"8,8","0,9","2,4",",372","0,2","0,7",",318","0,7","1,8",",393","0,8","1,1",",735","0,1","1,1","1,0","0,6","0,1","0,7","0,7","2,8"
A'dia Mathies,LAS,G,30,276,30,0,"9,2","0,8","2,3",",353","0,1","0,5",",250","0,7","1,7",",385","0,5","0,8",",640","0,2","0,7","0,8","0,3","0,1","0,6","1,2","2,3"
Courtney Paris,TUL,C,23,276,23,2,"12,0","1,8","3,9",",461","0,0","0,0",",000","1,8","3,8",",466","0,3","0,4",",667","1,8","4,1","0,5","0,3","0,7","0,5","1,6","3,8"
Kara Lawson,CON,G,9,271,9,6,"30,1","5,0","11,4",",437","2,4","5,3",",458","2,6","6,1",",418","1,3","1,6",",857","0,9","3,7","4,2","0,6","0,1","2,4","1,6","13,8"
Lynetta Kizer,PHO,F,27,266,27,0,"9,9","1,1","2,6",",449","0,0","0,0",",000","1,1","2,5",",456","0,3","0,5",",643","0,8","2,1","0,2","0,4","0,2","0,8","2,0","2,6"
Amber Harris,MIN,F,30,263,30,1,"8,8","0,9","2,4",",375","0,1","0,5",",143","0,8","1,9",",431","0,5","0,7",",714","0,4","1,5","0,7","0,1","0,2","0,5","0,9","2,4"
Sydney Carter,CON,G,15,259,15,1,"17,3","1,4","4,0",",350","0,3","1,3",",211","1,1","2,7",",415","1,1","1,3",",800","0,3","1,5","1,8","0,5","0,3","1,7","1,1","4,1"
Courtney Clements,ATL,G,26,244,26,0,"9,4","0,8","3,8",",202","0,3","1,5",",231","0,4","2,3",",183","0,3","0,5",",750","0,4","0,9","0,3","0,2","0,1","0,3","1,0","2,2"
Michelle Campbell,CHI,F,31,238,31,0,"7,7","0,5","1,6",",314","0,0","0,0",0,"0,5","1,6",",314","0,7","1,0",",733","0,7","1,5","0,2","0,2","0,2","0,5","1,3","1,7"
Avery Warley-Talbert,TOT,C,22,215,22,5,"9,8","0,8","1,9",",415","0,0","0,0",0,"0,8","1,9",",415","0,4","0,5",",800","1,1","3,1","0,1","0,4","0,3","0,5","1,5","1,9"
Sugar Rodgers,MIN,G,28,212,28,0,"7,6","0,7","2,1",",317","0,4","1,1",",313","0,3","1,0",",321","0,1","0,3",",571","0,4","1,4","0,5","0,5","0,3","0,4","1,1","1,9"
Ashley Robinson,SEA,C,21,200,21,0,"9,5","0,6","1,4",",448","0,0","0,0",0,"0,6","1,4",",448","0,3","0,5",",600","0,5","1,4","0,3","0,0","0,4","1,1","1,5","1,5"
Jeanette Pohlen-Mavunga,IND,G,13,191,13,0,"14,7","1,0","2,9",",342","0,7","1,8",",375","0,3","1,1",",286","0,5","0,5","1,000","0,5","1,9","0,3","0,5","0,1","0,8","0,8","3,2"
Jasmine James,PHO,G,16,190,16,1,"11,9","1,1","3,4",",333","0,0","0,5",",000","1,1","2,9",",391","0,8","1,1",",722","0,3","1,4","1,8","0,9","0,1","1,2","1,1","3,1"
Sasha Goodlett,IND,C,25,187,25,1,"7,5","0,8","2,1",",358","0,0","0,0",0,"0,8","2,1",",358","0,2","0,3",",857","0,6","1,6","0,2","0,1","0,1","0,4","0,7","1,8"
Rachel Jarry,MIN,F,27,184,27,0,"6,8","0,6","1,3",",444","0,2","0,4",",600","0,4","1,0",",385","0,3","0,3",",778","0,3","0,7","0,4","0,2","0,1","0,5","1,0","1,7"
Sharnee Zoll,CHI,G,19,184,19,0,"9,7","0,3","1,5",",214","0,0","0,3",",000","0,3","1,2",",273","0,3","0,4",",625","0,0","0,7","1,7","0,2","0,0","0,8","0,8","0,9"
Carolyn Swords,CHI,C,16,181,16,2,"11,3","1,6","2,6",",619","0,0","0,0",0,"1,6","2,6",",619","0,4","0,6",",778","1,0","2,6","0,6","0,5","0,8","0,9","2,1","3,7"
Sancho Lyttle,ATL,F,6,180,6,6,"30,0","6,2","11,7",",529","0,3","0,8",",400","5,8","10,8",",538","1,7","2,5",",667","2,3","8,5","2,5","2,3","1,3","2,2","2,8","14,3"
Jasmine Hassell,TOT,F,22,162,22,0,"7,4","0,6","2,1",",277","0,0","0,0",",000","0,6","2,1",",283","0,4","0,8",",471","0,5","0,9","0,4","0,2","0,0","0,3","1,0","1,5"
Penny Taylor,PHO,F,10,161,10,3,"16,1","2,5","5,3",",472","0,8","1,9",",421","1,7","3,4",",500","2,6","2,7",",963","0,6","2,1","1,7","0,8","0,1","0,6","0,7","8,4"
Nakia Sanford,SEA,C-F,15,153,15,0,"10,2","0,5","1,8",",296","0,0","0,0",0,"0,5","1,8",",296","0,6","1,1",",563","0,8","2,0","0,5","0,1","0,3","0,8","1,9","1,7"
Katie Douglas,IND,G-F,4,143,4,4,"35,8","5,3","13,5",",389","1,8","6,8",",259","3,5","6,8",",519","2,8","2,8","1,000","1,3","2,8","1,5","1,8","0,5","2,8","0,8","15,0"
Lindsey Moore,MIN,G,23,130,23,0,"5,7","0,3","1,3",",258","0,1","0,5",",250","0,2","0,8",",263","0,1","0,2",",750","0,0","0,6","1,0","0,1","0,0","0,5","0,2","1,0"
Farhiya Abdi,LAS,F,17,122,17,0,"7,2","0,9","2,3",",385","0,0","0,0",0,"0,9","2,3",",385","0,5","0,7",",667","0,2","0,7","0,5","0,1","0,1","0,2","0,9","2,2"
Ruth Riley,ATL,C,16,121,16,0,"7,6","0,4","1,2",",316","0,1","0,3",",400","0,3","0,9",",286","0,3","0,4",",667","0,2","0,8","0,2","0,2","0,3","0,5","1,6","1,1"
Essence Carson,NYL,G,4,118,4,4,"29,5","5,5","10,0",",550","0,3","0,8",",333","5,3","9,3",",568","3,0","3,5",",857","1,0","5,5","1,8","0,5","0,5","2,5","1,5","14,3"
Samantha Prahalis,TOT,G,11,109,11,2,"9,9","0,7","2,3",",320","0,0","0,5",",000","0,7","1,8",",400","0,2","0,2","1,000","0,1","0,9","1,5","0,4","0,1","1,2","1,6","1,6"
Erin Thorn,IND,G,6,67,6,0,"11,2","0,3","2,0",",167","0,2","1,0",",167","0,2","1,0",",167","0,3","0,3","1,000","0,0","0,5","0,7","0,3","0,2","0,8","0,3","1,2"
Chelsea Poppens,SAS,F,8,63,8,0,"7,9","0,5","1,1",",444","0,0","0,0",0,"0,5","1,1",",444","0,1","0,5",",250","1,1","2,1","0,1","0,1","0,0","0,3","1,4","1,1"
Chelsea Hopkins,SAS,G,4,58,4,0,"14,5","0,3","4,3",",059","0,3","1,0",",250","0,0","3,3",",000","0,8","1,0",",750","0,5","2,0","2,5","0,8","0,0","1,3","0,8","1,5"
Ashley Walker,CON,F-C,7,55,7,0,"7,9","0,7","2,4",",294","0,3","1,1",",250","0,4","1,3",",333","0,1","0,1","1,000","1,3","2,3","0,3","0,3","0,4","0,9","0,6","1,9"
Natasha Lacy,CON,G,3,50,3,1,"16,7","0,7","6,0",",111","0,0","0,3",",000","0,7","5,7",",118","1,0","1,0","1,000","1,0","5,0","2,0","1,3","0,0","1,3","0,3","2,3"
Quanitra Hollingsworth,WAS,C,7,42,7,0,"6,0","0,7","1,3",",556","0,0","0,0",0,"0,7","1,3",",556","0,3","0,6",",500","0,3","1,4","0,3","0,3","0,3","0,1","1,1","1,7"
Cierra Bravard,SEA,F,6,27,6,0,"4,5","0,2","0,5",",333","0,2","0,3",",500","0,0","0,2",",000","0,0","0,0",0,"0,5","0,8","0,0","0,2","0,2","0,5","2,0","0,5"
Anne Marie Armstrong,ATL,G-F,9,25,9,0,"2,8","0,2","0,4",",500","0,2","0,4",",500","0,0","0,0",0,"0,0","0,0",0,"0,1","0,4","0,0","0,1","0,0","0,1","0,2","0,7"
Julie Wojta,SAS,G-F,3,25,3,0,"8,3","0,7","0,7","1,000","0,0","0,0",0,"0,7","0,7","1,000","0,7","1,0",",667","0,7","2,0","0,3","1,0","0,0","1,0","0,3","2,0"
Becky Hammon*,SAS,G,1,12,1,1,"12,0","1,0","3,0",",333","0,0","1,0",",000","1,0","2,0",",500","0,0","0,0",0,"0,0","1,0","1,0","0,0","0,0","3,0","0,0","2,0"
Joslyn Tinkle,SEA,F,6,11,6,0,"1,8","0,0","0,5",",000","0,0","0,3",",000","0,0","0,2",",000","0,0","0,0",0,"0,2","0,5","0,0","0,0","0,0","0,0","0,2","0,0"
Chante Black,SAS,C,1,10,1,0,"10,0","1,0","2,0",",500","0,0","0,0",0,"1,0","2,0",",500","0,0","0,0",0,"1,0","2,0","0,0","0,0","1,0","2,0","1,0","2,0"
Jessica Moore,WAS,F-C,2,8,2,0,"4,0","0,0","0,5",",000","0,0","0,0",0,"0,0","0,5",",000","0,0","0,0",0,"0,0","1,0","0,0","0,0","0,0","0,5","1,0","0,0"
Chucky Jeffery,NYL,G,2,6,2,0,"3,0","0,0","1,0",",000","0,0","0,5",",000","0,0","0,5",",000","1,0","1,0","1,000","0,0","0,5","0,0","1,0","0,0","0,0","0,0","1,0"


===== wnba_2013_advanced.txt =====
Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg, ,OWS,DWS,WS,WS/40
DeWanna Bonner,PHO,G-F,34,1119,34,1119,"18,4",",550",",479",",426",",336","4,0","10,3","12,6","1,8","0,7","11,1","20,4",110,102,0,"3,3","0,7","4,0",",144"
Ivory Latta,WAS,G,34,1072,34,1072,"16,6",",531",",481",",452",",228","1,3","4,7","26,2","1,4","0,1","12,6","21,0",109,102,0,"3,2","0,7","3,9",",144"
Maya Moore*,MIN,F,34,1068,34,1068,"27,9",",624",",587",",347",",223","6,8","11,4","15,9","2,9","2,5","10,2","23,7",124,93,0,"6,2","2,2","8,5",",317"
Candice Dupree,PHO,F,32,1057,32,1057,"18,7",",560",",515",",008",",220","5,8","11,2","10,9","1,6","0,9","13,0","21,4",107,102,0,"2,7","0,7","3,4",",129"
Tanisha Wright,SEA,G,34,1050,34,1050,"15,6",",528",",459",",139",",352","3,6","7,8","26,8","2,0","0,6","20,4","22,0",100,102,0,"1,7","0,8","2,5",",094"
Jia Perkins,SAS,G,34,1037,34,1037,"17,8",",486",",450",",257",",164","2,7","6,0","13,3","4,1","0,8","9,2","23,4",99,101,0,"1,4","0,9","2,4",",091"
Angel McCoughtry,ATL,F-G,33,1036,33,1036,"25,3",",507",",432",",190",",399","6,2","9,6","28,7","4,3","1,7","16,1","34,8",99,92,0,"2,3","2,4","4,8",",185"
Diana Taurasi,PHO,G,32,1032,32,1032,"24,7",",611",",534",",453",",485","2,2","7,5","36,1","1,1","1,1","17,9","28,5",113,105,0,"5,3","0,3","5,6",",216"
Camille Smith,SEA,F,34,1030,34,1030,"14,3",",543",",460",",166",",513","8,2","10,1","8,9","2,2","0,7","19,3","19,6",100,101,0,"1,6","0,9","2,4",",095"
Cappie Pondexter,NYL,G,30,1027,30,1027,"14,6",",466",",400",",217",",328","1,7","7,3","23,2","1,6","0,3","16,1","28,3",92,102,0,"0,2","0,8","1,0",",038"
Erlana Larkins,IND,F,34,1022,34,1022,"17,6",",589",",545",",000",",471","11,7","16,0","11,8","2,6","0,9","17,1","12,6",117,95,0,"3,0","1,8","4,8",",187"
Kristi Toliver,LAS,G,34,1019,34,1019,"17,8",",555",",519",",323",",210","2,2","5,1","18,4","2,2","0,4","13,1","22,1",108,99,0,"3,0","1,2","4,2",",164"
Erika de Souza,ATL,F-C,34,1016,34,1016,"22,8",",577",",553",",000",",275","9,8","18,7","7,8","2,2","4,5","12,7","18,5",112,89,0,"3,1","2,8","5,8",",230"
Lindsey Harding,LAS,G,33,1011,33,1011,"15,0",",507",",447",",072",",382","2,1","5,2","25,8","1,7","1,0","18,8","19,5",101,100,0,"1,6","1,1","2,7",",106"
Lindsay Whalen*,MIN,G,34,1005,34,1005,"21,9",",540",",488",",022",",339","2,7","8,6","31,9","1,4","0,2","13,7","24,4",111,99,0,"4,0","1,2","5,3",",209"
Sylvia Fowles*,CHI,C,32,1001,32,1001,"27,7",",623",",586",",000",",536","13,5","21,0","2,4","1,5","5,7","13,6","21,5",118,90,0,"4,6","2,6","7,2",",288"
Courtney Vandersloot,CHI,G,33,985,33,985,"14,2",",482",",427",",209",",269","1,2","6,1","31,2","2,4","2,1","21,5","17,3",98,96,0,"1,0","1,6","2,6",",104"
Tina Thompson*,SEA,F,34,976,34,976,"19,6",",555",",489",",431",",338","5,3","13,1","8,5","1,0","1,9","10,4","23,7",110,100,0,"3,3","1,0","4,3",",175"
Crystal Langhorne,WAS,F-C,34,973,34,973,"17,1",",545",",517",",024",",323","9,8","14,5","9,1","1,7","0,8","17,4","20,7",100,97,0,"1,5","1,4","2,9",",121"
