===== wnba_2010_totals.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Monique Currie,WAS,F,34,891,34,34,"26,2","4,3","9,9",",436","1,1","2,4",",446","3,2","7,4",",433","4,4","5,0",",877","1,3","4,8","1,6","1,4","0,4","2,6","3,5","14,1"
Dominique Canty,CHI,G,34,884,34,34,"26,0","3,1","7,2",",430","0,1","0,3",",182","3,0","6,9",",442","2,8","4,0",",693","1,0","2,6","3,4","1,0","0,2","2,2","2,6","9,0"
Tammy Sutton-Brown,IND,C,34,875,34,34,"25,7","3,0","6,7",",450","0,0","0,0",",000","3,0","6,7",",452","2,1","2,9",",707","2,0","5,1","0,9","1,0","1,6","1,6","2,6","8,1"
Erika de Souza,ATL,F-C,34,872,34,34,"25,6","5,6","9,8",",571","0,0","0,0",0,"5,6","9,8",",571","1,2","2,2",",547","2,8","8,3","0,9","0,8","1,2","1,8","3,2","12,4"
Monica Wright,MIN,G,34,866,34,24,"25,5","4,1","11,1",",370","0,9","2,8",",340","3,1","8,3",",379","2,0","2,4",",819","0,9","2,9","1,5","1,0","0,2","2,0","3,0","11,1"
Roneeka Hodges,SAS,G,34,859,34,19,"25,3","2,8","7,7",",357","1,4","4,7",",308","1,3","3,1",",433","0,7","1,0",",758","0,7","3,2","1,4","0,4","0,3","1,2","1,2","7,7"
Tan White,CON,G,34,857,34,10,"25,2","3,6","8,5",",420","1,4","3,9",",366","2,1","4,5",",468","1,5","1,9",",800","0,2","2,7","2,3","1,6","0,1","1,6","2,7","10,1"
Kara Lawson,CON,G,34,854,34,32,"25,1","3,0","7,3",",409","1,4","3,8",",359","1,6","3,5",",462","1,0","1,1",",895","0,2","2,6","3,5","0,4","0,0","1,4","1,4","8,3"
Ticha Penicheiro,LAS,G,32,843,32,30,"26,3","1,5","3,7",",410","0,0","0,3",",111","1,5","3,4",",435","1,8","2,3",",819","0,5","4,0","6,9","1,3","0,1","2,3","1,8","4,9"
Chamique Holdsclaw,SAS,F,29,840,29,29,"29,0","5,6","11,3",",494","0,4","1,1",",355","5,2","10,2",",508","2,0","2,5",",806","1,8","5,3","2,0","1,5","0,3","2,2","2,1","13,6"
Camille Smith,SEA,F,34,838,34,34,"24,6","3,8","7,5",",500","0,2","0,7",",348","3,5","6,9",",515","2,4","3,4",",711","2,1","5,2","1,4","1,6","0,6","1,8","3,1","10,1"
Scholanda Dorrell,TUL,G,34,836,34,33,"24,6","4,3","10,6",",402","0,7","2,2",",303","3,6","8,4",",428","2,7","3,8",",708","0,9","2,4","1,7","1,6","0,4","2,5","2,7","11,9"
Seimone Augustus*,MIN,G-F,25,832,25,25,"33,3","7,0","16,4",",429","1,4","4,3",",336","5,6","12,1",",462","1,4","2,0",",667","0,4","3,2","1,9","0,7","0,3","1,4","1,3","16,9"
Michelle Snow,SAS,C,34,821,34,33,"24,1","4,2","7,4",",574","0,0","0,0",",000","4,2","7,4",",576","1,9","2,6",",719","1,5","6,2","1,6","1,0","0,7","1,6","2,1","10,4"
Ebony Hoffman,IND,F,34,815,34,33,"24,0","3,1","7,9",",397","0,8","2,4",",317","2,4","5,4",",432","1,0","1,2",",850","1,3","4,2","1,3","1,2","0,4","1,6","2,7","8,0"
DeWanna Bonner,PHO,G-F,32,813,32,4,"25,4","4,1","8,9",",465","0,6","1,7",",358","3,5","7,2",",489","3,1","3,7",",840","2,1","6,1","1,3","0,7","1,2","1,3","1,8","12,0"
Shalee Lehning,ATL,G,33,775,33,33,"23,5","1,5","3,2",",453","0,4","1,1",",361","1,1","2,1",",500","0,4","0,9",",467","0,8","2,7","4,8","0,8","0,2","1,8","2,1","3,7"
Asjha Jones,CON,F,30,774,30,29,"25,8","4,6","10,3",",448","0,2","0,7",",300","4,4","9,7",",459","1,3","1,5",",848","1,6","4,9","2,2","0,4","0,4","1,8","2,2","10,8"
Charde Houston,MIN,F,34,758,34,8,"22,3","4,5","10,8",",416","1,4","3,7",",365","3,1","7,1",",442","1,5","2,1",",704","0,9","4,1","1,4","1,3","0,6","2,0","2,1","11,8"
Marie Ferdinand-Harris,LAS,G,30,728,30,24,"24,3","3,4","8,2",",409","0,5","1,6",",292","2,9","6,6",",437","1,7","2,1",",839","0,6","2,7","1,2","0,9","0,2","1,1","2,1","8,9"
Edwige Lawson-Wade,SAS,G,33,724,33,19,"21,9","2,0","5,5",",370","1,3","3,8",",339","0,7","1,6",",444","1,2","1,3",",907","0,5","1,9","2,8","1,1","0,1","1,4","2,2","6,5"
Cathrine Kraayeveld,CHI,F,34,722,34,14,"21,2","1,9","5,3",",350","0,9","2,9",",316","0,9","2,4",",390","0,6","0,7",",875","0,7","2,7","1,3","0,6","0,6","1,4","1,4","5,2"
Tiffany Jackson-Jones,TOT,F,34,717,34,17,"21,1","2,3","5,9",",395","0,0","0,0","1,000","2,3","5,9",",392","2,1","2,6",",787","1,6","5,1","1,1","1,2","0,3","1,8","1,9","6,7"
Chante Black,TUL,C,34,712,34,23,"20,9","2,4","4,4",",537","0,0","0,0",0,"2,4","4,4",",537","0,5","1,4",",347","2,5","6,5","0,6","0,5","1,6","1,3","2,1","5,2"
Kristi Toliver,LAS,G,34,703,34,4,"20,7","3,1","7,1",",438","1,1","3,1",",349","2,0","3,9",",507","1,3","1,6",",815","0,7","2,2","1,3","0,5","0,1","1,5","1,9","8,6"
Amber Holt,TUL,F,33,697,33,9,"21,1","3,0","7,3",",408","0,8","2,6",",314","2,2","4,7",",461","2,0","2,5",",802","0,8","3,1","1,8","0,9","0,2","1,1","1,5","8,7"
Svetlana Abrosimova,SEA,F,34,686,34,1,"20,2","2,9","6,9",",415","1,1","3,0",",376","1,7","3,9",",444","0,7","1,3",",568","0,7","3,1","2,0","1,2","0,1","1,8","2,1","7,6"
Erin Thorn,CHI,G,34,683,34,0,"20,1","2,1","5,0",",412","1,2","2,9",",420","0,8","2,1",",400","0,9","1,1",",889","0,4","1,9","2,1","0,6","0,1","1,3","1,1","6,3"
Kelsey Griffin,CON,F,34,679,34,19,"20,0","1,4","4,0",",350","0,4","1,4",",271","1,0","2,6",",393","1,2","1,6",",774","1,3","4,7","1,1","0,7","0,5","1,3","1,9","4,4"
Epiphanny Prince,CHI,G,34,665,34,2,"19,6","3,4","8,1",",427","0,7","2,1",",338","2,7","6,0",",458","2,2","2,9",",784","0,4","2,0","2,7","1,6","0,1","1,8","2,0","9,8"
Marissa Coleman,WAS,G-F,34,663,34,1,"19,5","2,2","5,6",",397","1,2","3,0",",402","1,0","2,6",",391","0,9","1,2",",756","0,7","3,3","1,5","0,9","0,4","1,2","2,0","6,5"
Tully Bevilaqua,IND,G,34,659,34,27,"19,4","1,4","3,5",",383","0,8","2,3",",338","0,6","1,3",",465","0,4","0,7",",583","0,5","2,1","1,6","1,4","0,1","1,2","1,9","3,9"
Chasity Melvin,WAS,C-F,34,659,34,12,"19,4","2,2","5,1",",434","0,0","0,0",0,"2,2","5,1",",434","0,8","1,2",",643","2,1","4,7","0,7","0,7","0,5","1,2","2,1","5,2"
Briann January,IND,G,30,657,30,7,"21,9","2,2","5,8",",371","0,7","2,0",",356","1,5","3,9",",379","2,4","2,9",",826","0,7","2,0","3,1","1,2","0,1","2,3","2,5","7,4"
Mistie Bass,CHI,F,34,642,34,20,"18,9","2,0","3,8",",527","0,0","0,1",",000","2,0","3,7",",535","0,9","1,4",",625","1,6","3,9","1,1","0,6","0,4","1,1","1,4","4,9"
Shanna Zolman,TUL,G,30,639,30,16,"21,3","3,5","8,7",",404","1,9","4,5",",422","1,6","4,2",",384","0,8","1,0",",800","0,3","1,4","1,6","0,9","0,1","1,6","1,3","9,7"
Sandrine Gruda,CON,F-C,28,636,28,6,"22,7","4,0","8,1",",491","0,1","0,4",",182","3,9","7,7",",507","3,5","4,6",",760","1,9","4,5","1,2","0,7","0,8","1,6","1,8","11,5"
Nakia Sanford,WAS,C-F,34,608,34,22,"17,9","2,2","4,7",",478","0,0","0,0",0,"2,2","4,7",",478","1,6","2,2",",697","1,5","4,2","0,7","0,7","0,2","2,0","2,9","6,0"
Tamera Young,CHI,F,32,595,32,22,"18,6","2,4","6,6",",362","0,4","1,5",",277","2,0","5,1",",387","1,6","2,4",",684","1,0","3,1","1,6","0,8","0,2","1,5","2,0","6,8"
Kara Braxton,TOT,C-F,35,593,35,16,"16,9","4,2","8,1",",516","0,0","0,1",",250","4,1","8,0",",520","1,6","2,3",",679","1,6","4,7","1,3","0,9","0,6","2,7","2,6","9,9"
Armintie Herrington,ATL,G,34,561,34,0,"16,5","1,6","4,0",",387","0,0","0,1",",000","1,6","3,9",",398","1,8","3,0",",594","1,2","3,0","1,8","0,9","0,1","1,1","1,5","4,9"
Plenette Pierson,TOT,F,33,544,33,1,"16,5","3,8","7,9",",479","0,1","0,3",",364","3,7","7,6",",484","2,0","2,5",",827","0,9","3,5","1,2","0,8","0,3","1,8","2,5","9,7"
Alison Bales,ATL,C,34,529,34,3,"15,6","1,2","2,9",",433","0,1","0,4",",417","1,1","2,5",",435","1,3","1,6",",796","0,9","3,8","0,8","0,7","1,1","0,7","1,8","3,9"
Nicole Ohlde,TOT,F-C,32,523,32,9,"16,3","1,9","4,4",",443","0,0","0,0",0,"1,9","4,4",",443","1,0","1,4",",689","0,7","2,6","0,8","0,3","0,5","1,3","2,1","4,8"
Kalana Greene,NYL,G,33,519,33,0,"15,7","1,9","4,2",",464","0,2","0,6",",333","1,7","3,5",",487","0,5","0,7",",625","0,4","1,6","0,9","0,4","0,2","1,1","1,5","4,5"
Ivory Latta,TUL,G,18,517,18,16,"28,7","4,3","10,3",",422","1,7","4,5",",370","2,7","5,8",",462","2,1","2,7",",776","0,4","1,4","3,9","1,0","0,1","2,2","1,8","12,4"
Le'coe Willingham,SEA,F,33,515,33,2,"15,6","2,1","3,9",",538","0,4","0,9",",452","1,7","3,0",",566","0,8","1,3",",667","1,9","4,1","0,7","0,5","0,2","0,9","1,8","5,5"
Alexis Hornbuckle,TOT,G,28,510,28,10,"18,2","1,6","4,6",",341","0,5","1,8",",286","1,1","2,9",",375","0,9","1,1",",800","0,8","2,6","2,0","1,5","0,5","1,4","2,5","4,5"
Matee Ajavon,WAS,G,34,497,34,0,"14,6","1,9","5,6",",346","0,3","1,4",",184","1,7","4,2",",401","1,7","2,2",",773","0,5","1,6","1,4","1,1","0,1","1,5","1,8","5,9"
Kelly Miller,ATL,G,30,493,30,1,"16,4","1,0","3,6",",290","0,8","2,3",",329","0,3","1,2",",216","0,7","0,8",",880","0,4","1,9","2,6","0,8","0,1","1,2","1,6","3,6"
Shavonte Zellous,TOT,G,31,485,31,1,"15,6","1,7","5,2",",323","0,3","1,1",",229","1,4","4,1",",349","2,1","2,7",",753","0,5","1,9","1,5","0,5","0,5","1,1","2,0","5,7"
Lindsay Wisdom-Hylton,LAS,F,32,482,32,1,"15,1","1,9","3,8",",500","0,0","0,1",",000","1,9","3,7",",508","0,8","1,1",",706","1,4","3,4","0,4","0,6","0,8","0,7","1,6","4,5"
Kiesha Brown,TUL,G,27,481,27,8,"17,8","2,1","5,3",",389","0,7","1,7",",391","1,4","3,6",",388","0,9","1,0",",821","0,3","2,0","2,4","0,6","0,0","1,5","1,4","5,7"
Jessica Davenport,IND,C,33,469,33,0,"14,2","2,9","5,1",",571","0,0","0,2",",143","2,9","4,9",",590","1,5","2,1",",725","0,8","2,8","0,5","0,4","0,8","1,2","2,0","7,4"
Hamchetou Maiga-Ba,MIN,F,34,467,34,9,"13,7","1,3","3,3",",384","0,0","0,0",",000","1,3","3,3",",387","0,6","1,0",",667","1,0","2,3","0,9","0,4","0,1","1,1","1,6","3,2"
Jessica Moore,IND,F-C,33,431,33,0,"13,1","1,2","2,7",",427","0,0","0,0",",000","1,2","2,7",",432","0,8","0,9",",833","0,9","2,1","0,4","0,2","0,1","0,9","1,8","3,1"
Jennifer Lacy,TUL,F,24,402,24,3,"16,8","2,3","5,9",",383","0,7","1,8",",386","1,5","4,0",",381","1,8","2,3",",750","1,1","3,0","0,8","0,8","0,3","1,4","2,3","7,0"
Helen Darling,SAS,G,33,391,33,1,"11,8","0,5","1,8",",300","0,2","0,7",",273","0,4","1,2",",316","0,7","1,0",",647","0,3","1,0","1,4","0,6","0,0","1,0","1,5","1,9"
Shay Murphy,TOT,G,26,376,26,1,"14,5","1,7","5,3",",324","0,5","1,8",",277","1,2","3,5",",348","1,2","1,9",",612","1,0","3,1","1,2","0,7","0,1","1,1","1,5","5,1"
Rashanda McCants,TOT,F,23,374,23,8,"16,3","2,0","5,4",",379","0,7","2,4",",291","1,3","3,0",",449","0,9","1,5",",588","1,1","2,3","1,1","0,7","0,2","0,9","2,3","5,7"
Anete Jekabsone-Zogota,CON,G,19,352,19,14,"18,5","2,7","6,9",",389","1,4","4,1",",351","1,3","2,8",",444","0,8","0,8","1,000","0,2","2,1","1,7","0,5","0,3","1,2","2,2","7,6"
DeMya Walker,CON,F,31,341,31,2,"11,0","1,4","3,4",",419","0,0","0,1",",000","1,4","3,3",",431","1,2","1,5",",826","1,0","2,1","0,8","0,5","0,2","1,3","2,1","4,1"
Yelena Leuchanka,ATL,C,32,339,32,0,"10,6","1,6","3,3",",476","0,0","0,2",",200","1,5","3,1",",490","1,0","1,3",",744","0,9","2,6","0,4","0,5","0,3","1,4","1,7","4,2"
Candace Parker,LAS,F-C,10,335,10,10,"33,5","8,1","16,2",",500","0,3","1,2",",250","7,8","15,0",",520","4,1","5,6",",732","1,9","10,1","2,2","1,0","2,2","3,2","1,8","20,6"
Jana Vesela,SEA,F,29,330,29,0,"11,4","1,2","2,2",",547","0,2","0,5",",400","1,0","1,7",",592","0,6","0,7",",800","0,6","2,0","0,6","0,6","0,2","0,9","1,0","3,2"
Essence Carson,NYL,G,34,325,34,0,"9,6","1,5","3,6",",407","0,1","0,7",",160","1,4","2,9",",469","0,6","0,9",",688","0,4","1,6","0,7","0,4","0,2","0,8","0,7","3,7"
Ketia Swanier,PHO,G,32,322,32,0,"10,1","1,1","2,9",",391","0,4","1,0",",387","0,8","1,9",",393","0,3","0,7",",524","0,2","1,2","1,7","0,3","0,0","1,3","0,7","3,0"
Marion Jones,TUL,G,33,311,33,1,"9,4","1,3","2,4",",525","0,1","0,2",",250","1,2","2,2",",556","0,8","1,3",",595","0,9","1,6","0,6","0,5","0,2","0,7","1,0","3,4"
Jayne Appel-Marinelli,SAS,C,28,306,28,0,"10,9","1,4","2,5",",535","0,0","0,1",",333","1,3","2,4",",544","0,7","1,2",",559","0,8","2,5","0,5","0,3","0,2","0,7","1,4","3,4"
Natasha Lacy,TUL,G,16,293,16,3,"18,3","2,4","5,0",",475","0,2","0,8",",250","2,2","4,3",",515","1,4","2,3",",595","0,3","2,3","3,5","1,4","0,2","2,4","1,9","6,3"
Ruth Riley,SAS,C,20,261,20,2,"13,1","1,5","2,7",",537","0,1","0,3",",200","1,4","2,5",",571","0,8","1,0",",800","0,3","2,3","1,0","0,3","0,7","1,0","2,0","3,8"
Ashley Robinson,SEA,C,30,245,30,0,"8,2","0,6","1,5",",413","0,0","0,0",0,"0,6","1,5",",413","0,1","0,3",",333","0,5","1,9","0,5","0,1","0,7","0,6","1,3","1,4"
Kia Vaughn,NYL,C,30,243,30,0,"8,1","0,8","2,3",",348","0,0","0,0","1,000","0,8","2,3",",338","0,4","0,7",",650","0,5","1,4","0,3","0,2","0,2","0,6","1,5","2,1"
Crystal Kelly,SAS,F,26,242,26,0,"9,3","0,8","1,9",",440","0,0","0,0","1,000","0,8","1,9",",429","1,3","1,8",",739","0,5","1,2","0,3","0,3","0,0","0,9","1,3","3,0"
Candice Wiggins,MIN,G,8,238,8,7,"29,8","3,8","9,3",",405","2,6","5,8",",457","1,1","3,5",",321","3,6","3,8",",967","0,9","2,8","2,1","1,8","0,0","2,4","2,6","13,8"
Taylor Lilley,PHO,G,21,227,21,1,"10,8","1,1","2,8",",397","0,7","2,0",",326","0,4","0,7",",600","0,5","0,5",",909","0,1","0,9","0,7","0,5","0,0","0,8","0,9","3,3"
Andrea Riley,LAS,G,29,224,29,0,"7,7","0,9","3,1",",303","0,5","1,8",",294","0,4","1,3",",316","1,1","1,3",",838","0,2","0,8","1,0","0,5","0,0","0,8","0,8","3,4"
Shameka Christon,CHI,G,10,213,10,9,"21,3","2,8","7,8",",359","1,4","3,5",",400","1,4","4,3",",326","1,5","1,6",",938","0,3","2,4","2,4","0,3","0,2","0,9","2,3","8,5"
Allison Hightower,CON,G,20,207,20,1,"10,4","1,0","3,0",",317","0,2","0,9",",167","0,8","2,1",",381","0,7","0,8",",813","0,5","1,3","0,5","0,7","0,1","0,5","1,2","2,7"
Kerri Gardin,CON,F,25,206,25,0,"8,2","0,4","1,5",",270","0,0","0,4",",091","0,4","1,0",",346","0,3","0,5",",667","0,4","1,2","0,6","0,4","0,1","0,4","0,6","1,2"
Coco Miller,ATL,G,27,198,27,0,"7,3","1,3","3,1",",400","0,2","1,0",",192","1,1","2,2",",492","0,4","0,5",",857","0,2","0,6","0,8","0,2","0,0","0,7","1,0","3,1"
Jene Morris,IND,G,25,196,25,0,"7,8","1,1","2,6",",424","0,6","1,5",",368","0,6","1,1",",500","0,1","0,1",",667","0,1","0,6","0,5","0,3","0,1","0,7","1,1","2,9"
Quanitra Hollingsworth,MIN,C,25,182,25,0,"7,3","0,6","1,5",",378","0,0","0,0",0,"0,6","1,5",",378","0,6","1,0",",600","0,5","1,8","0,2","0,2","0,0","0,8","1,5","1,7"
Sidney Spencer,NYL,G,20,168,20,0,"8,4","1,1","2,2",",512","0,4","0,8",",533","0,7","1,4",",500","0,0","0,0",0,"0,1","0,8","0,3","0,3","0,0","0,4","0,6","2,6"
Alison Lacey,SEA,G,21,144,21,0,"6,9","0,2","1,7",",114","0,1","1,3",",111","0,0","0,4",",125","0,2","0,2","1,000","0,1","0,8","0,5","0,3","0,0","0,4","0,9","0,8"
Sandora Irvin,CHI,F,18,137,18,1,"7,6","0,8","1,7",",467","0,1","0,4",",143","0,7","1,3",",565","0,3","0,5",",667","0,6","1,4","0,2","0,1","0,3","0,6","1,6","1,9"
Brooke Smith,PHO,F-C,16,131,16,0,"8,2","1,1","1,4",",739","0,0","0,0",0,"1,1","1,4",",739","0,4","0,4",",857","0,4","1,8","0,3","0,1","0,3","0,2","1,0","2,5"
Betty Lennox,LAS,G,11,128,11,0,"11,6","1,6","4,2",",391","1,2","3,3",",361","0,5","0,9",",500","0,5","0,5",",833","0,4","1,7","1,5","0,2","0,0","0,6","2,2","4,9"
Nuria Martinez,MIN,G,15,128,15,0,"8,5","0,4","2,2",",182","0,2","1,3",",150","0,2","0,9",",231","0,8","1,2",",667","0,0","0,7","0,7","0,3","0,0","0,8","1,5","1,8"
Christi Thomas,CHI,F-C,15,127,15,0,"8,5","0,5","1,3",",400","0,0","0,1",",000","0,5","1,3",",421","0,2","0,4",",500","0,4","1,7","0,1","0,1","0,2","0,5","2,3","1,3"
Brittainey Raven,ATL,G,23,125,23,0,"5,4","0,5","2,0",",244","0,2","0,8",",278","0,3","1,2",",222","0,3","0,3",",875","0,5","0,9","0,4","0,2","0,0","0,4","0,5","1,5"
Sequoia Holmes,PHO,G,15,119,15,0,"7,9","0,5","2,6",",205","0,0","0,7",",000","0,5","1,9",",286","0,7","1,0",",733","0,5","1,3","0,4","0,4","0,0","0,7","1,1","1,8"
Jacinta Monroe,WAS,F,17,117,17,0,"6,9","0,9","1,8",",484","0,0","0,1",",000","0,9","1,8",",500","0,4","0,7",",500","0,2","0,9","0,2","0,3","0,5","0,4","1,2","2,1"
Ashley Houts,WAS,G,20,110,20,0,"5,5","0,3","0,8",",375","0,2","0,6",",250","0,2","0,2",",750","0,1","0,1","1,000","0,2","0,7","0,5","0,3","0,0","0,4","0,5","0,9"
Abby Bishop,SEA,F,16,109,16,0,"6,8","1,0","2,8",",356","0,4","1,5",",250","0,6","1,3",",476","0,4","0,7",",545","0,7","1,3","0,3","0,1","0,1","0,8","1,6","2,8"
Megan Frazee,SAS,F,10,101,10,0,"10,1","1,2","3,2",",375","0,1","0,9",",111","1,1","2,3",",478","1,3","1,9",",684","0,7","2,1","0,1","0,0","0,0","0,6","1,0","3,8"
Nikki Blue,NYL,G,15,77,15,0,"5,1","0,4","1,4",",286","0,1","0,4",",167","0,3","1,0",",333","0,3","0,5",",714","0,1","0,4","0,9","0,3","0,0","0,6","0,8","1,2"
Chanel Mokango,LAS,F,21,72,21,0,"3,4","0,1","0,8",",176","0,0","0,1",",000","0,1","0,7",",200","0,1","0,2",",750","0,2","0,6","0,0","0,1","0,5","0,2","0,5","0,4"
Amanda Thompson,TUL,F,7,49,7,0,"7,0","0,3","2,0",",143","0,0","0,0",0,"0,3","2,0",",143","1,0","1,4",",700","0,3","1,6","0,4","0,4","0,0","0,6","1,1","1,6"
Allie Quigley,TOT,G,7,43,7,0,"6,1","0,9","1,7",",500","0,3","0,6",",500","0,6","1,1",",500","0,9","1,1",",750","0,0","0,3","0,1","0,3","0,1","0,4","0,6","2,9"
Belinda Snell,SAS,G,2,38,2,1,"19,0","1,5","4,5",",333","0,5","2,5",",200","1,0","2,0",",500","1,0","1,0","1,000","0,5","2,0","2,5","0,0","0,0","1,0","0,0","4,5"
Ashley Battle,SAS,F,5,35,5,0,"7,0","0,8","2,4",",333","0,0","1,0",",000","0,8","1,4",",571","0,0","0,0",0,"0,8","1,8","0,2","0,0","0,0","0,6","1,0","1,6"
Joy Cheek,IND,F,7,34,7,0,"4,9","0,7","1,7",",417","0,1","0,4",",333","0,6","1,3",",444","0,6","0,6","1,000","0,0","0,4","0,1","0,0","0,0","0,7","1,0","2,1"
Abi Olajuwon,CHI,C,6,30,6,0,"5,0","0,5","1,0",",500","0,0","0,0",0,"0,5","1,0",",500","0,0","0,0",0,"0,5","0,7","0,0","0,2","0,0","0,3","0,5","1,0"
Kristen Mann,MIN,F,5,15,5,0,"3,0","0,2","1,2",",167","0,2","0,8",",250","0,0","0,4",",000","0,0","0,0",0,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,6"
Jessica Adair,MIN,C,1,14,1,0,"14,0","1,0","1,0","1,000","0,0","0,0",0,"1,0","1,0","1,000","3,0","4,0",",750","4,0","8,0","0,0","0,0","0,0","0,0","4,0","5,0"
Tiffany Stansbury,LAS,F-C,5,14,5,0,"2,8","0,2","0,6",",333","0,0","0,0",0,"0,2","0,6",",333","0,2","0,4",",500","0,0","0,0","0,0","0,2","0,0","0,4","0,2","0,6"
Gabriela Marginean,MIN,F,4,12,4,0,"3,0","0,3","1,3",",200","0,0","0,0",0,"0,3","1,3",",200","0,0","0,0",0,"0,8","1,0","0,3","0,3","0,3","0,3","0,5","0,5"
Ashley Walker,TUL,F-C,2,9,2,0,"4,5","0,0","1,5",",000","0,0","0,5",",000","0,0","1,0",",000","0,0","0,0",0,"0,0","0,0","0,0","1,0","0,0","1,0","1,5","0,0"


===== wnba_2010_advanced.txt =====
Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg, ,OWS,DWS,WS,WS/40
Cappie Pondexter,NYL,G,34,1167,34,1167,"24,6",",604",",544",",283",",335","2,3","8,4","27,7","1,4","0,3","11,8","27,3",120,103,0,"6,1","1,3","7,3",",252"
Crystal Langhorne,WAS,F-C,34,1158,34,1158,"21,6",",632",",591",",016",",387","11,4","18,4","6,7","1,4","0,5","17,0","20,8",116,96,0,"4,0","2,5","6,5",",224"
Lindsey Harding,WAS,G,34,1130,34,1130,"13,7",",514",",466",",147",",303","2,0","5,9","22,0","2,2","0,5","19,0","19,9",101,99,0,"1,2","1,9","3,1",",111"
Lindsay Whalen*,MIN,G,33,1110,33,1110,"16,4",",530",",433",",202",",453","3,0","6,9","29,6","2,1","0,4","16,2","18,1",110,104,0,"2,6","1,0","3,6",",128"
Noelle Quinn,LAS,G,34,1104,34,1104,"12,8",",525",",500",",282",",159","2,9","7,4","14,8","1,6","0,8","12,4","15,7",104,107,0,"1,3","0,5","1,8",",066"
DeLisha Milton-Jones,LAS,F,34,1096,34,1096,"15,9",",559",",501",",200",",309","3,8","8,9","14,6","1,8","1,6","17,1","23,6",101,106,0,"1,3","0,8","2,1",",077"
Tina Thompson*,LAS,F,33,1095,33,1095,"17,9",",557",",510",",365",",245","7,1","11,4","10,3","1,8","1,8","13,5","23,9",105,105,0,"2,0","0,9","2,9",",108"
Sylvia Fowles*,CHI,C,34,1087,34,1087,"27,8",",634",",583",",003",",500","8,5","19,3","9,9","1,9","6,7","14,6","23,9",116,94,0,"4,2","2,7","6,9",",253"
Sophia Young-Malcolm,SAS,F,34,1082,34,1082,"18,4",",538",",513",",088",",278","5,2","10,4","14,5","2,6","0,7","12,6","24,0",104,105,0,"1,8","0,9","2,8",",103"
Becky Hammon*,SAS,G,32,1075,32,1075,"17,7",",598",",538",",492",",281","1,9","5,5","28,2","1,8","0,6","21,1","22,3",107,109,0,"2,5","0,3","2,8",",105"
Tamika Catchings*,IND,F,34,1068,34,1068,"27,2",",607",",539",",245",",432","6,6","14,0","25,8","3,8","2,4","15,4","25,7",117,91,0,"4,8","3,1","7,9",",296"
Tina Charles,CON,C,34,1054,34,1054,"23,2",",539",",487",",002",",359","13,8","21,3","9,0","1,2","4,2","12,7","23,3",109,96,0,"2,8","2,4","5,2",",197"
Swin Cash*,SEA,F,34,1046,34,1046,"14,5",",544",",482",",232",",378","7,8","11,9","11,5","1,0","1,4","18,5","22,9",104,100,0,"1,7","1,6","3,3",",128"
Angel McCoughtry,ATL,F-G,34,1044,34,1044,"20,5",",506",",435",",209",",395","6,5","8,8","18,0","3,0","1,5","13,2","31,6",103,98,0,"2,2","1,9","4,1",",158"
Katie Smith*,WAS,G,33,1016,33,1016,"10,0",",523",",493",",540",",199","1,7","4,4","14,3","1,3","0,4","15,0","15,8",106,102,0,"1,5","1,3","2,8",",109"
Katie Douglas,IND,G-F,34,1014,34,1014,"18,6",",569",",538",",459",",187","3,2","7,1","21,2","2,4","1,1","14,0","21,5",111,99,0,"2,7","1,8","4,5",",177"
Candice Dupree,PHO,F,34,1014,34,1014,"23,1",",700",",664",",003",",224","8,7","14,1","7,4","1,7","2,0","14,5","18,7",126,108,0,"4,4","0,3","4,8",",188"
Sue Bird*,SEA,G,33,1005,33,1005,"18,0",",554",",529",",476",",135","0,9","5,4","32,3","2,7","0,4","15,4","17,5",118,99,0,"3,3","1,7","5,0",",197"
Diana Taurasi,PHO,G,31,998,31,998,"22,8",",592",",507",",431",",437","1,4","7,4","23,8","1,8","1,4","15,7","29,8",111,110,0,"3,8","0,0","3,8",",154"
Taj McWilliams-Franklin,NYL,F-C,34,994,34,994,"17,8",",576",",522",",084",",336","9,5","11,8","11,8","2,5","2,5","14,2","17,2",115,99,0,"2,7","1,7","4,4",",178"
Lauren Jackson*,SEA,F-C,32,993,32,993,"27,9",",592",",519",",328",",374","11,3","16,3","7,7","1,6","3,3","7,7","27,3",126,96,0,"6,1","2,2","8,3",",333"
Tangela Smith,PHO,C,34,992,34,992,"9,7",",499",",480",",492",",120","3,9","9,9","4,3","1,1","2,1","10,5","15,0",99,110,0,"0,5","0,0","0,5",",022"
Tanisha Wright,SEA,G,34,988,34,988,"13,5",",521",",454",",215",",345","3,4","7,0","25,5","2,2","0,8","19,1","17,0",109,100,0,"2,0","1,6","3,6",",146"
Iziane Castro Marques,ATL,F-G,34,984,34,984,"13,9",",518",",490",",315",",272","1,5","3,3","15,9","1,4","0,2","14,6","26,7",99,104,0,"0,9","0,9","1,8",",075"
