===== wnba_2017_totals.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Shekinna Stricklen,CON,F,34,926,34,29,"27,2","2,8","6,8",",411","2,1","5,1",",410","0,7","1,7",",414","0,9","1,1",",865","0,5","3,1","1,1","1,2","0,1","0,9","1,6","8,6"
Allisha Gray,DAL,G,34,924,34,34,"27,2","4,4","11,6",",381","1,0","3,4",",299","3,4","8,1",",415","3,1","3,9",",803","1,6","3,9","1,3","1,5","0,6","1,2","2,1","13,0"
Isabelle Harrison,SAS,F,34,906,34,33,"26,6","4,8","9,6",",500","0,0","0,1",",500","4,8","9,5",",500","1,8","2,8",",635","2,1","6,4","1,4","0,8","0,7","2,0","3,0","11,4"
Jasmine Thomas,CON,G,32,902,32,31,"28,2","5,3","12,7",",421","1,7","4,2",",403","3,7","8,5",",430","1,8","2,3",",781","0,4","2,3","4,3","1,6","0,1","2,4","1,6","14,2"
Sue Bird*,SEA,G,30,901,30,30,"30,0","3,9","9,1",",427","2,0","5,0",",393","1,9","4,1",",468","0,8","1,0",",774","0,2","2,0","6,6","1,2","0,1","2,1","1,3","10,6"
Erica Wheeler,IND,G,34,898,34,26,"26,4","4,6","11,5",",400","1,5","4,4",",331","3,1","7,0",",444","1,1","1,4",",792","0,3","2,2","4,1","1,4","0,0","2,3","2,3","11,8"
Krystal Thomas,WAS,C,34,888,34,30,"26,1","2,9","5,3",",544","0,0","0,0",0,"2,9","5,3",",544","1,2","2,0",",603","3,3","9,6","1,0","0,5","1,1","1,4","2,8","7,0"
Seimone Augustus*,MIN,G-F,32,886,32,32,"27,7","4,6","9,2",",502","0,6","1,4",",432","4,0","7,8",",514","1,0","1,2",",868","0,4","2,9","4,0","0,6","0,1","1,4","1,0","10,9"
Courtney Williams,CON,G,34,884,34,28,"26,0","5,4","11,5",",473","0,4","1,1",",324","5,1","10,4",",489","1,1","1,2",",878","1,4","4,2","2,1","0,5","0,2","1,4","1,6","12,3"
Diana Taurasi,PHO,G,31,883,31,31,"28,5","5,4","13,5",",400","3,1","8,1",",384","2,3","5,5",",424","4,0","4,4",",912","0,3","3,0","2,7","0,5","0,3","2,0","2,8","17,9"
Tamera Young,TOT,F,35,867,35,22,"24,8","3,1","8,8",",357","0,7","2,1",",342","2,4","6,7",",362","1,4","2,0",",676","0,7","3,3","1,9","1,0","0,4","1,7","2,0","8,4"
Brittney Sykes,ATL,G,34,863,34,23,"25,4","5,0","12,3",",408","1,1","3,2",",336","3,9","9,0",",433","2,8","3,8",",729","0,8","4,1","1,9","0,6","0,5","1,7","2,5","13,9"
Camille Smith,PHO,F,34,862,34,34,"25,4","2,9","6,9",",419","0,4","1,7",",224","2,5","5,2",",483","1,0","1,6",",607","1,3","3,8","1,4","0,9","0,4","1,6","2,9","7,1"
Sugar Rodgers,NYL,G,33,844,33,15,"25,6","3,6","10,7",",339","1,9","5,6",",342","1,7","5,2",",335","1,3","1,6",",815","0,7","3,8","2,3","0,9","0,5","1,6","2,3","10,5"
Jessica Breland,CHI,F,34,834,34,33,"24,5","4,1","8,6",",476","0,2","0,6",",381","3,9","8,0",",483","1,1","1,4",",787","1,6","6,3","1,6","0,6","1,7","1,8","2,1","9,5"
Tierra Ruffin-Pratt,WAS,G,34,827,34,34,"24,3","2,5","7,3",",337","0,0","0,1",",000","2,5","7,2",",343","2,3","3,1",",738","1,5","5,3","2,3","1,0","0,5","1,5","2,9","7,3"
Brittney Griner,PHO,C,26,820,26,26,"31,5","8,0","13,8",",577","0,0","0,0",0,"8,0","13,8",",577","6,0","7,3",",812","1,7","7,6","1,9","0,7","2,5","2,5","3,4","21,9"
Sancho Lyttle,ATL,F,29,820,29,28,"28,3","2,8","6,4",",435","0,1","0,3",",250","2,7","6,1",",444","0,8","1,0",",759","1,7","7,1","1,6","1,6","0,6","1,3","2,8","6,4"
Courtney Vandersloot,CHI,G,27,817,27,22,"30,3","4,7","9,1",",516","1,0","2,5",",382","3,7","6,6",",567","1,1","1,3",",861","0,6","3,7","8,1","1,2","0,2","3,0","2,2","11,5"
Rebekkah Brunson,MIN,F,30,807,30,30,"26,9","3,6","8,1",",449","0,8","2,2",",348","2,9","5,9",",486","2,1","3,0",",711","1,7","6,7","1,5","1,1","0,4","1,6","2,3","10,2"
Alex Montgomery,SAS,G-F,34,800,34,31,"23,5","2,4","6,4",",370","0,7","2,2",",307","1,7","4,2",",403","0,6","0,7",",826","1,1","5,7","2,1","0,6","0,3","1,4","2,4","6,0"
Cappie Pondexter,CHI,G,29,789,29,15,"27,2","3,7","10,0",",367","0,3","1,2",",257","3,3","8,8",",382","2,0","2,5",",795","0,4","2,9","4,3","0,7","0,2","2,3","2,3","9,6"
Monique Currie,TOT,F,36,784,36,10,"21,8","3,6","8,5",",428","1,1","2,7",",398","2,6","5,8",",442","2,5","3,0",",824","0,6","3,7","2,1","0,7","0,3","1,5","2,2","10,8"
Elena Delle Donne,WAS,F-G,25,758,25,25,"30,3","6,4","12,9",",494","1,3","3,4",",388","5,0","9,5",",532","5,7","6,0",",953","1,6","6,8","1,6","0,8","1,4","1,5","2,0","19,7"
Danielle Robinson,PHO,G,32,752,32,29,"23,5","2,6","6,0",",432","0,0","0,2",",000","2,6","5,8",",449","1,7","2,0",",846","0,4","2,9","3,4","1,1","0,2","1,9","2,0","6,9"
Odyssey Sims,LAS,G,31,752,31,14,"24,3","3,6","8,2",",447","0,4","1,9",",190","3,3","6,3",",523","2,0","2,3",",886","0,5","1,9","3,5","1,5","0,2","1,4","1,9","9,6"
Epiphanny Prince,NYL,G,28,751,28,25,"26,8","4,1","10,3",",401","1,2","3,4",",344","3,0","6,9",",430","2,6","2,9",",878","1,1","3,6","2,9","1,3","0,3","1,3","1,8","12,0"
Renee Montgomery,MIN,G,34,743,34,12,"21,9","2,7","6,4",",424","1,1","3,2",",358","1,6","3,2",",491","1,4","1,7",",842","0,4","1,6","3,4","0,7","0,1","1,7","1,4","8,0"
Alex Bentley,CON,G,31,735,31,9,"23,7","3,2","8,5",",380","0,7","2,5",",278","2,5","5,9",",424","1,2","1,5",",809","0,1","1,5","2,9","0,8","0,1","0,9","2,2","8,4"
Bria Hartley,NYL,G,34,727,34,24,"21,4","2,9","7,0",",416","1,1","3,2",",345","1,8","3,8",",477","0,9","1,1",",744","0,3","2,1","2,1","0,6","0,1","1,4","1,6","7,8"
Leilani Mitchell,PHO,G,34,726,34,7,"21,4","2,4","6,1",",389","1,1","2,9",",360","1,3","3,2",",417","2,2","2,7",",824","0,4","2,4","3,6","0,9","0,3","1,6","1,4","8,0"
Bria Holmes,ATL,G,32,711,32,13,"22,2","2,8","7,5",",378","0,3","1,7",",189","2,5","5,9",",431","1,8","2,8",",640","1,0","2,9","1,8","0,7","0,2","1,1","1,4","7,8"
Kelsey Plum,SAS,G,31,711,31,23,"22,9","2,7","7,9",",346","1,1","3,1",",365","1,6","4,8",",333","1,9","2,2",",870","0,4","1,9","3,4","0,5","0,1","2,5","1,8","8,5"
Theresa Plaisance,DAL,F,34,690,34,25,"20,3","2,9","7,5",",380","1,2","3,6",",344","1,6","3,9",",414","0,7","0,9",",862","1,3","4,3","0,9","0,7","0,7","0,9","2,8","7,7"
Dearica Hamby,SAS,F,34,686,34,3,"20,2","2,9","6,4",",457","0,1","0,2",",375","2,9","6,2",",460","1,8","3,0",",608","1,5","4,2","1,0","0,9","0,3","1,4","2,1","7,8"
Tiffany Mitchell,IND,G,27,671,27,9,"24,9","3,1","8,8",",349","0,6","2,6",",246","2,4","6,3",",391","3,5","3,8",",922","0,6","3,2","1,4","1,1","0,2","1,5","2,2","10,3"
Kiah Stokes,NYL,C,34,666,34,12,"19,6","1,8","3,3",",531","0,0","0,0",",000","1,8","3,3",",536","1,3","1,6",",796","2,3","6,3","0,9","0,4","1,1","1,2","2,8","4,8"
Briann January,IND,G,25,657,25,24,"26,3","3,2","8,2",",395","0,7","2,3",",316","2,5","5,9",",426","2,3","2,8",",817","0,5","1,5","3,9","0,9","0,2","2,1","2,8","9,5"
Emma Meesseman,WAS,F,23,653,23,21,"28,4","5,9","12,2",",482","0,6","1,9",",318","5,3","10,3",",513","1,7","2,0",",870","1,7","5,7","2,8","1,0","1,5","1,7","3,1","14,1"
Erlana Larkins,IND,F,34,640,34,17,"18,8","2,0","3,4",",581","0,0","0,0",0,"2,0","3,4",",581","0,9","1,0",",912","1,9","4,2","1,1","0,5","0,3","1,2","2,1","4,9"
Marissa Coleman,IND,G-F,34,636,34,23,"18,7","1,6","4,9",",327","0,8","2,6",",322","0,8","2,4",",333","0,9","1,1",",833","0,2","2,0","1,0","0,3","0,1","1,1","1,2","4,9"
Natalie Achonwa,IND,F,34,623,34,17,"18,3","2,9","5,2",",557","0,0","0,0",0,"2,9","5,2",",557","1,3","1,7",",763","1,1","3,7","0,7","0,4","0,5","0,9","2,2","7,1"
Damiris Dantas,ATL,C-F,34,614,34,2,"18,1","3,0","7,6",",392","0,8","2,9",",265","2,2","4,8",",469","1,0","1,3",",767","1,0","3,6","0,7","0,5","0,6","0,8","2,3","7,7"
Stephanie Talbot,PHO,F,34,609,34,24,"17,9","1,5","3,6",",415","0,5","1,2",",381","1,0","2,4",",432","0,9","1,4",",652","0,9","2,7","1,6","0,7","0,3","0,9","1,9","4,4"
Kayla Thornton,DAL,F,34,586,34,1,"17,2","2,1","5,2",",412","0,5","1,8",",279","1,6","3,4",",483","2,0","2,5",",800","1,2","3,3","0,9","0,7","0,2","0,7","2,2","6,8"
Ivory Latta,WAS,G,34,579,34,1,"17,0","2,6","7,3",",349","1,3","3,9",",328","1,3","3,4",",374","1,6","1,8",",871","0,2","0,8","1,7","0,4","0,0","0,9","1,2","8,0"
Jia Perkins,MIN,G,34,554,34,2,"16,3","1,6","4,4",",369","0,4","1,1",",316","1,3","3,3",",387","0,6","0,7",",833","0,3","2,0","1,4","1,1","0,0","0,8","1,2","4,2"
Jantel Lavender,LAS,F,32,553,32,0,"17,3","3,3","6,7",",488","0,2","0,5",",313","3,1","6,2",",503","0,7","0,8",",846","1,0","3,0","0,9","0,3","0,2","1,3","1,3","7,3"
Kia Vaughn,NYL,C,28,549,28,22,"19,6","2,6","4,9",",536","0,0","0,0",0,"2,6","4,9",",536","0,5","0,9",",583","1,9","4,9","0,7","0,4","0,4","0,8","2,0","5,8"
Tianna Hawkins,WAS,F,33,547,33,1,"16,6","2,7","5,7",",471","0,4","1,4",",261","2,3","4,3",",539","1,2","1,3",",953","1,3","4,2","0,3","0,5","0,2","0,8","2,4","6,9"
Kayla Alexander,SAS,C,34,522,34,10,"15,4","2,8","4,9",",582","0,0","0,0",0,"2,8","4,9",",582","0,6","0,6",",909","1,3","3,1","0,5","0,4","0,5","0,9","2,0","6,2"
Lindsay Whalen*,MIN,G,22,520,22,22,"23,6","3,1","7,0",",451","0,5","1,5",",353","2,6","5,4",",479","1,2","1,6",",750","0,4","2,5","4,1","0,5","0,1","2,0","1,7","8,0"
Moriah Jefferson,SAS,G,21,514,21,9,"24,5","3,9","7,4",",523","0,4","1,0",",450","3,4","6,4",",533","1,0","1,3",",741","0,3","1,8","4,4","1,6","0,1","2,0","1,7","9,1"
Kaela Davis,DAL,F,33,511,33,0,"15,5","2,1","5,3",",389","0,5","1,1",",429","1,6","4,2",",379","1,5","2,0",",754","0,3","1,4","1,0","0,5","0,1","1,5","1,7","6,1"
Noelle Quinn,SEA,G,32,504,32,4,"15,8","0,8","1,9",",403","0,5","1,2",",385","0,3","0,7",",435","0,6","0,7",",952","0,0","1,6","2,8","0,4","0,2","0,9","1,1","2,7"
Kahleah Copper,CHI,G-F,34,485,34,10,"14,3","2,6","5,5",",465","0,3","1,0",",294","2,3","4,5",",503","1,3","1,6",",830","0,3","1,9","0,4","0,3","0,1","0,8","1,6","6,7"
Jazmon Gwathmey,IND,G,28,478,28,7,"17,1","2,2","6,1",",360","0,5","2,0",",236","1,8","4,2",",419","1,3","1,7",",750","0,6","2,0","0,8","0,5","0,8","1,3","2,8","6,2"
Plenette Pierson,MIN,F,34,465,34,4,"13,7","2,1","4,8",",427","0,6","1,6",",339","1,5","3,2",",472","0,6","0,7",",792","0,4","2,2","1,4","0,4","0,1","1,0","1,4","5,2"
Essence Carson,LAS,G,24,464,24,14,"19,3","1,8","4,3",",404","0,4","1,5",",250","1,4","2,8",",485","0,9","1,0",",875","0,5","1,7","1,2","0,6","0,3","0,8","1,2","4,8"
Tayler Hill,WAS,G,18,462,18,16,"25,7","3,8","10,6",",361","1,5","4,9",",303","2,3","5,7",",412","4,2","4,4",",938","0,3","1,9","2,6","0,9","0,1","1,4","1,7","13,3"
Natasha Cloud,WAS,G,24,448,24,0,"18,7","1,5","4,9",",314","0,5","2,1",",235","1,0","2,8",",373","0,8","1,1",",741","0,3","2,5","2,9","0,7","0,1","1,0","1,6","4,4"
Emma Cannon,PHO,F,34,440,34,0,"12,9","1,6","3,4",",491","0,0","0,1",",000","1,6","3,3",",500","1,1","1,9",",587","1,3","3,6","0,3","0,1","0,1","0,9","2,1","4,4"
Yvonne Turner,PHO,G,34,434,34,4,"12,8","1,9","4,7",",410","0,4","1,6",",241","1,6","3,1",",495","0,9","1,1",",763","0,4","1,0","1,1","0,6","0,0","1,1","1,1","5,1"
Imani McGee-Stafford,TOT,C,32,430,32,4,"13,4","1,8","3,8",",463","0,0","0,1",",333","1,8","3,8",",467","0,5","0,7",",652","1,4","3,9","0,4","0,3","0,8","0,8","2,0","4,1"
Ramu Tokashiki,SEA,F,33,411,33,1,"12,5","1,3","2,9",",442","0,0","0,1",",000","1,3","2,8",",457","0,7","0,8",",815","0,6","1,6","0,6","0,3","0,3","0,8","2,2","3,2"
Riquna Williams,LAS,G,23,408,23,6,"17,7","2,0","6,1",",321","0,9","3,2",",270","1,1","2,9",",379","1,7","1,9",",864","0,3","1,4","0,7","0,8","0,1","1,1","1,8","6,4"
Sami Whitcomb,SEA,G,33,404,33,0,"12,2","1,5","4,0",",361","1,0","3,1",",333","0,4","0,9",",452","0,5","0,6",",810","0,4","1,7","1,0","0,7","0,0","0,9","1,5","4,5"
Natasha Howard,MIN,F,34,397,34,0,"11,7","1,8","3,7",",484","0,1","0,4",",214","1,7","3,3",",518","0,6","0,9",",733","0,9","2,4","0,7","0,5","0,6","0,8","1,6","4,3"
Cayla George,PHO,C-F,32,381,32,0,"11,9","1,3","3,4",",376","0,4","1,4",",283","0,9","2,0",",444","0,3","0,4",",643","0,3","2,7","0,5","0,3","0,4","0,5","1,9","3,3"
Lindsay Allen,NYL,G,28,376,28,0,"13,4","0,8","2,2",",371","0,0","0,5",",000","0,8","1,8",",469","0,3","0,4",",700","0,4","1,5","2,2","0,6","0,0","0,7","0,9","1,9"
Jeanette Pohlen-Mavunga,IND,G,29,374,29,0,"12,9","1,1","2,7",",405","0,5","1,3",",385","0,6","1,4",",425","0,7","0,8",",826","0,1","1,0","0,7","0,2","0,0","0,6","0,8","3,4"
Morgan Tuck,CON,F,22,366,22,5,"16,6","2,0","5,8",",354","0,5","1,7",",289","1,5","4,0",",382","0,8","1,0",",810","0,5","2,2","0,9","0,4","0,0","1,0","1,6","5,4"
Saniya Chong,DAL,G,33,364,33,0,"11,0","0,8","2,4",",359","0,3","1,2",",237","0,6","1,2",",475","0,8","0,9",",862","0,3","0,9","1,0","0,7","0,1","0,8","0,6","2,7"
Shenise Johnson,IND,G,14,348,14,13,"24,9","3,9","9,1",",433","0,7","2,1",",333","3,2","6,9",",464","2,7","2,9",",950","0,9","3,4","2,5","1,5","0,3","1,3","1,9","11,3"
Erika de Souza,SAS,F-C,27,338,27,21,"12,5","1,7","3,5",",479","0,0","0,0",0,"1,7","3,5",",479","0,2","0,2","1,000","1,0","2,6","0,7","0,3","0,4","0,9","1,3","3,6"
Shatori Walker-Kimbrough,WAS,G,27,336,27,8,"12,4","1,3","3,6",",371","0,4","1,2",",333","0,9","2,4",",391","1,3","1,5",",854","0,3","1,1","0,4","0,6","0,1","0,6","1,0","4,4"
Sydney Colson,SAS,G,28,326,28,4,"11,6","1,0","3,1",",330","0,1","0,4",",200","1,0","2,8",",346","0,8","1,1",",688","0,1","0,5","2,0","0,5","0,1","1,0","1,3","2,9"
Erica McCall,IND,F,30,322,30,1,"10,7","1,4","3,4",",406","0,0","0,1",",333","1,3","3,3",",408","0,5","0,7",",682","0,7","2,3","0,2","0,1","0,3","0,7","1,2","3,3"
Sequoia Holmes,SAS,G,27,306,27,3,"11,3","1,2","3,6",",344","0,5","1,8",",292","0,7","1,8",",396","0,3","0,5",",615","0,5","0,9","0,9","0,5","0,2","0,4","0,9","3,3"
Rebecca Allen,NYL,F-G,33,304,33,0,"9,2","1,2","3,1",",376","0,5","1,3",",341","0,7","1,7",",404","0,1","0,2",",333","0,4","2,0","0,5","0,4","0,4","0,5","1,1","2,8"
Jordan Hooper,TOT,F,28,299,28,0,"10,7","1,3","3,5",",374","1,0","2,7",",387","0,3","0,9",",333","0,1","0,2",",667","0,1","1,3","0,3","0,3","0,0","0,3","0,6","3,8"
Nayo Raincock-Ekunwe,NYL,F,32,295,32,2,"9,2","1,3","2,4",",526","0,0","0,1",",000","1,3","2,3",",554","1,1","1,9",",590","0,9","1,8","0,3","0,2","0,0","0,5","1,5","3,7"
Cheyenne Parker-Tyus,CHI,F,23,286,23,0,"12,4","1,4","3,0",",464","0,0","0,1",",000","1,4","2,9",",485","1,0","1,6",",639","1,3","3,4","0,6","0,3","0,7","0,9","1,7","3,8"
Rachel Banham,CON,G,30,283,30,0,"9,4","1,1","3,4",",327","0,5","1,9",",281","0,6","1,5",",386","0,5","0,7",",800","0,1","1,1","0,7","0,1","0,0","0,4","0,9","3,3"
Courtney Paris,DAL,C,20,273,20,8,"13,7","1,9","3,4",",559","0,0","0,0",0,"1,9","3,4",",559","0,4","0,8",",500","1,7","3,7","0,7","0,4","0,6","1,0","2,7","4,2"
Kayla Pedersen,CON,F,26,266,26,0,"10,2","0,5","1,3",",371","0,0","0,0",",000","0,5","1,3",",382","0,5","0,7",",706","0,9","2,3","0,6","0,3","0,1","0,4","1,5","1,5"
Carolyn Swords,SEA,C,30,261,30,0,"8,7","1,0","1,8",",545","0,0","0,0",0,"1,0","1,8",",545","0,6","0,7",",773","0,4","1,5","0,3","0,2","0,2","0,8","1,8","2,6"
Shay Murphy,TOT,G,26,253,26,0,"9,7","0,9","2,4",",365","0,5","1,4",",333","0,4","1,0",",407","0,3","0,5",",667","0,5","1,5","0,7","0,4","0,0","0,5","1,0","2,5"
Matee Ajavon,ATL,G,31,250,31,2,"8,1","0,7","2,5",",289","0,0","0,1",",000","0,7","2,3",",306","1,0","1,3",",795","0,3","1,2","1,0","0,4","0,0","0,9","1,0","2,4"
Aerial Powers,DAL,G,12,244,12,1,"20,3","3,3","9,8",",339","1,1","3,5",",310","2,3","6,3",",355","3,0","3,7",",818","1,4","4,2","1,5","0,4","0,5","1,5","1,7","10,8"
Lynetta Kizer,CON,F,20,238,20,1,"11,9","2,4","5,0",",480","0,0","0,1",",000","2,4","5,0",",485","1,2","1,5",",767","1,1","2,9","0,3","0,6","0,4","0,5","1,9","6,0"
Angel Robinson,PHO,F-C,15,237,15,8,"15,8","1,7","2,9",",568","0,1","0,1","1,000","1,6","2,9",",558","0,5","0,5","1,000","1,1","3,9","0,5","0,1","0,7","1,1","2,4","3,9"
Sydney Wiese,LAS,G,28,222,28,0,"7,9","0,8","2,1",",383","0,5","1,3",",400","0,3","0,9",",360","0,1","0,3",",500","0,1","0,8","0,3","0,2","0,1","0,1","0,7","2,3"
Alexis Jones,MIN,G,29,211,29,0,"7,3","0,9","2,6",",342","0,4","1,0",",379","0,5","1,6",",319","0,4","0,5",",857","0,1","0,8","0,8","0,3","0,0","0,7","0,8","2,6"
Nia Coffey,SAS,F,27,210,27,1,"7,8","0,6","2,2",",271","0,0","0,1",",000","0,6","2,0",",291","0,6","0,8",",727","0,6","1,9","0,2","0,2","0,2","0,6","1,3","1,8"
Kaleena Mosqueda-Lewis,SEA,F,18,199,18,1,"11,1","1,7","3,8",",456","0,6","1,9",",294","1,2","1,9",",618","0,6","0,6","1,000","0,2","1,2","0,5","0,2","0,1","0,8","1,3","4,6"
Asia Taylor,WAS,F,24,160,24,0,"6,7","0,5","1,7",",325","0,0","0,1",",000","0,5","1,6",",342","0,8","1,1",",731","0,8","1,8","0,4","0,3","0,1","0,5","0,8","1,9"
Amber Harris,CHI,F,27,159,27,0,"5,9","0,7","1,8",",396","0,0","0,4",",000","0,7","1,4",",514","0,2","0,3",",625","0,4","1,6","0,2","0,1","0,3","0,3","0,5","1,6"
Amanda Zahui B.,NYL,C,29,155,29,0,"5,3","0,9","2,2",",400","0,1","0,3",",250","0,8","2,0",",421","0,3","0,4",",750","0,3","1,1","0,3","0,2","0,2","0,5","1,2","2,2"
Tiffany Jackson-Jones,LAS,F,26,149,26,1,"5,7","0,5","1,0",",462","0,0","0,0",",000","0,5","1,0",",480","0,2","0,3",",625","0,3","1,2","0,1","0,1","0,1","0,5","0,8","1,1"
Keisha Hampton,CHI,F,19,148,19,1,"7,8","1,3","3,1",",414","0,8","1,9",",417","0,5","1,2",",409","0,3","0,3","1,000","0,3","0,6","0,3","0,3","0,2","0,3","1,2","3,6"
Brionna Jones,CON,F,23,147,23,0,"6,4","1,0","1,7",",575","0,0","0,0",0,"1,0","1,7",",575","0,9","1,0",",833","0,7","1,7","0,1","0,4","0,1","0,4","1,2","2,9"
Allison Hightower,WAS,G,11,145,11,0,"13,2","1,9","5,3",",362","0,3","1,4",",200","1,6","3,9",",419","0,6","0,7",",875","0,4","1,3","1,1","0,7","0,0","0,4","0,7","4,7"
Alexis Prince,PHO,F,18,130,18,0,"7,2","0,8","2,3",",341","0,3","0,9",",313","0,5","1,4",",360","0,1","0,1","1,000","0,1","1,0","0,4","0,2","0,2","0,2","0,4","1,9"
Alexis Peterson,SEA,G,17,121,17,0,"7,1","0,8","2,6",",295","0,2","0,7",",250","0,6","1,9",",313","0,4","0,4","1,000","0,2","1,2","0,8","0,3","0,0","0,8","1,1","2,1"
Jennie Simms,TOT,G,14,104,14,0,"7,4","0,4","1,8",",240","0,1","0,6",",222","0,3","1,1",",250","0,6","0,9",",750","0,4","1,1","0,6","0,3","0,1","0,4","0,4","1,6"
Bashaara Graves,CHI,F,10,92,10,0,"9,2","1,1","2,2",",500","0,0","0,0",0,"1,1","2,2",",500","0,4","0,7",",571","0,6","2,3","0,5","0,2","0,1","0,6","0,8","2,6"
Temi Fagbenle,MIN,C,21,89,21,0,"4,2","0,4","0,9",",500","0,0","0,0",0,"0,4","0,9",",500","0,3","0,4",",778","0,2","1,0","0,0","0,1","0,2","0,4","0,6","1,2"
Jennifer Hamson,IND,C,12,86,12,0,"7,2","0,8","1,5",",556","0,0","0,0",0,"0,8","1,5",",556","0,5","0,6",",857","0,5","2,1","0,2","0,1","0,9","0,4","1,1","2,2"
Cierra Burdick,TOT,F,10,86,10,0,"8,6","1,5","2,2",",682","0,1","0,2",",500","1,4","2,0",",700","0,0","0,0",0,"0,4","1,2","0,9","0,2","0,1","0,8","1,9","3,1"
Danielle Adams,CON,F-C,19,83,19,0,"4,4","0,8","2,4",",356","0,6","1,6",",387","0,2","0,7",",286","0,3","0,3","1,000","0,4","0,6","0,2","0,2","0,2","0,4","1,3","2,6"
Brianna Kiesel,ATL,G,9,75,9,0,"8,3","0,3","1,7",",200","0,1","1,0",",111","0,2","0,7",",333","0,8","1,1",",700","0,0","0,4","1,0","0,3","0,1","0,1","1,0","1,6"
Makayla Epps,CHI,G,17,64,17,0,"3,8","0,2","1,1",",167","0,0","0,3",",000","0,2","0,8",",231","0,3","0,5",",556","0,1","0,2","0,4","0,1","0,0","0,3","0,4","0,6"
Evelyn Akhator,DAL,F,15,61,15,0,"4,1","0,3","1,1",",250","0,0","0,0",0,"0,3","1,1",",250","0,3","0,4",",833","0,5","0,6","0,0","0,1","0,2","0,3","0,4","0,9"
Adut Bulgak,CHI,C,5,61,5,0,"12,2","1,8","4,4",",409","0,2","0,6",",333","1,6","3,8",",421","0,6","1,0",",600","0,8","4,0","0,0","1,0","0,4","0,6","2,2","4,4"
Breanna Lewis,DAL,C,13,52,13,0,"4,0","0,2","0,9",",167","0,0","0,0",0,"0,2","0,9",",167","0,2","0,3",",750","0,2","0,7","0,2","0,0","0,0","0,5","1,2","0,5"
Haley Peters,TOT,F-G,4,43,4,0,"10,8","0,8","2,3",",333","0,8","1,5",",500","0,0","0,8",",000","0,0","0,0",0,"0,0","0,8","0,3","0,0","0,0","1,0","1,5","2,3"
Meighan Simmons,ATL,G,11,42,11,0,"3,8","0,5","2,2",",250","0,2","1,3",",143","0,4","0,9",",400","0,5","0,6",",714","0,1","0,5","0,1","0,0","0,1","0,3","0,4","1,7"
Rachel Hollivay,ATL,C,7,34,7,1,"4,9","0,6","0,9",",667","0,0","0,0",0,"0,6","0,9",",667","0,1","0,3",",500","0,4","1,3","0,0","0,0","0,3","0,1","1,0","1,3"
Brittany Boyd,NYL,G,2,32,2,2,"16,0","4,5","7,5",",600","0,0","0,5",",000","4,5","7,0",",643","4,0","5,5",",727","1,5","4,0","2,5","1,5","0,0","1,0","2,5","13,0"
Aneika Henry-Morello,ATL,F-C,6,31,6,0,"5,2","1,0","1,2",",857","0,0","0,0",0,"1,0","1,2",",857","0,0","0,0",0,"0,2","1,0","0,3","0,3","0,0","0,3","1,2","2,0"
Sandrine Gruda,LAS,F-C,7,28,7,0,"4,0","0,6","1,6",",364","0,0","0,0",0,"0,6","1,6",",364","0,0","0,0",0,"0,1","0,6","0,0","0,0","0,0","0,7","0,6","1,1"
Lanay Montgomery,SEA,C,7,28,7,0,"4,0","0,4","1,0",",429","0,0","0,0",0,"0,4","1,0",",429","0,0","0,0",0,"0,0","0,7","0,0","0,1","0,6","0,3","0,7","0,9"
Ify Ibekwe,LAS,F,6,23,6,0,"3,8","0,2","1,5",",111","0,0","0,3",",000","0,2","1,2",",143","0,7","1,0",",667","0,3","0,8","0,0","0,2","0,0","0,3","0,8","1,0"
Darxia Morris,ATL,G,5,21,5,0,"4,2","0,4","1,2",",333","0,2","0,2","1,000","0,2","1,0",",200","0,0","0,0",0,"0,0","0,6","0,2","0,0","0,0","1,2","0,4","1,0"
Maimouna Diarra,LAS,C,10,20,10,0,"2,0","0,1","0,5",",200","0,0","0,0",0,"0,1","0,5",",200","0,1","0,2",",500","0,4","1,1","0,1","0,2","0,0","0,3","0,5","0,3"
Cecilia Zandalasini,MIN,F,3,19,3,0,"6,3","0,3","1,3",",250","0,0","0,0",0,"0,3","1,3",",250","0,0","0,0",0,"0,0","0,3","0,0","0,0","0,0","0,7","0,7","0,7"
Sophie Brunner,TOT,F,4,15,4,0,"3,8","0,0","0,3",",000","0,0","0,0",0,"0,0","0,3",",000","0,0","0,0",0,"0,3","1,0","0,0","0,0","0,0","0,3","0,8","0,0"
Nadia Colhado,IND,C,5,13,5,0,"2,6","0,2","0,2","1,000","0,0","0,0",0,"0,2","0,2","1,000","0,0","0,0",0,"0,2","0,4","0,0","0,0","0,2","0,2","1,0","0,4"
Chelsea Hopkins,TOT,G,3,9,3,0,"3,0","0,0","0,3",",000","0,0","0,0",0,"0,0","0,3",",000","0,0","0,0",0,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
Feyonda Fitzgerald,CON,G,2,8,2,0,"4,0","0,0","1,0",",000","0,0","0,0",0,"0,0","1,0",",000","0,0","0,0",0,"1,0","2,0","0,5","0,0","0,0","0,5","0,0","0,0"
