===== wnba_2022_totals.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Maya Caldwell,ATL,G,9,214,9,214,",514","16,6",0,",568",",162",",081",",081",",243",",432",0,",476",",417",",667",",167",",556",",563",0,",450",",944",0,",219",",857"
Joyner Holmes,CON,F,26,205,26,205,",311","14,8",0,",639",",197",",082",",230",",131",",361",0,",359",",500",",400",",357",",125",",227",0,",429","1,000",0,",182",",500"
Evina Westbrook,TOT,G,20,205,20,205,",377","14,5",0,",623",",151",",226",",170",",075",",377",0,",455",",750",",333",",333",",500",",250",0,",733","1,000",0,",200",",750"
Beatrice Mompremier,ATL,F,21,175,21,175,",455","4,2",0,"1,000",",659",",159",",136",",045",",000",0,",455",",621",",143",",000",",500",0,0,",800",0,0,0,0
Aisha Sheppard,LVA,G,23,174,23,174,",238","21,2",0,",214",",048",",119",",000",",048",",786",0,",111",",000",",000",0,",500",",273",0,"1,000","1,000",0,",242",",125"
DiDi Richards,NYL,G-F,14,155,14,155,",306","11,3",0,",694",",417",",139",",083",",056",",306",0,",320",",333",",200",",667",",000",",273",0,",875","1,000",0,",182",",500"
Odyssey Sims,TOT,G,7,145,7,145,",321","12,9",0,",717",",226",",264",",151",",075",",283",0,",342",",583",",214",",250",",250",",267",0,",538","1,000",0,",000",0
Yvonne Turner,TOT,G,9,139,9,139,",324","10,7",0,",811",",297",",270",",054",",189",",189",0,",300",",364",",100",",000",",571",",429",0,",556","1,000",0,",571",",500"
Lindsay Allen,MIN,G,9,134,9,134,",526","14,9",0,",632",",132",",211",",211",",079",",368",0,",500",",800",",375",",500",",333",",571",0,",500",",250",0,",143",",500"
Sydney Colson,LVA,G,18,123,18,123,",313","15,2",0,",656",",156",",188",",125",",188",",344",0,",333",",200",",000",",500",",667",",273",0,",286","1,000",0,",182","1,000"
Bria Hartley,TOT,G,13,123,13,123,",378","17,3",0,",541",",108",",135",",081",",216",",459",0,",350",",500",",200","1,000",",125",",412",0,",714",",714",0,",235",",500"
Jocelyn Willoughby,NYL,F-G,11,121,11,121,",423","11,6",0,",577",",462",",115",",000",",000",",423",0,",533",",500",",667",0,0,",273",0,",625","1,000",0,",455",",400"
Kierstan Bell,LVA,F,21,121,21,121,",303","18,3",0,",333",",121",",121",",061",",030",",667",0,",636",",750",",500",",500","1,000",",136",0,",571","1,000",0,",136",",667"
Sam Thomas,PHO,G-F,24,118,24,118,",211","22,1",0,",211",",000",",053",",053",",105",",789",0,",750",0,"1,000",",000","1,000",",067",0,"1,000","1,000",0,",533",",125"
Alanna Smith,IND,F,9,116,9,116,",333","18,6",0,",405",",143",",119",",071",",071",",595",0,",471",",833",",400",",333",",000",",240",0,",875","1,000",0,",120",",333"
Megan Walker,ATL,F,12,115,12,115,",368","17,2",0,",500",",079",",211",",026",",184",",500",0,",368",",333",",375","1,000",",286",",368",0,",286","1,000",0,",316",",333"
Kianna Smith,LAS,G,11,113,11,113,",314","17,5",0,",486",",114",",143",",086",",143",",514",0,",353",",750",",400",",000",",200",",278",0,",167",",400",0,",222",",000"
Jasmine Thomas,CON,G,5,109,5,109,",267","14,3",0,",567",",267",",133",",067",",100",",433",0,",176",",125",",250",",500",",000",",385",0,",000",",800",0,",077",",000"
Yvonne Anderson,CON,G,11,101,11,101,",462","14,3",0,",615",",192",",231",",154",",038",",385",0,",500",",600",",333",",750",",000",",400",0,",625","1,000",0,",400",",750"
Jasmine Dickey,DAL,G,20,93,20,93,",212","10,6",0,",879",",333",",152",",242",",152",",121",0,",207",",364",",000",",125",",200",",250",0,",500","1,000",0,",250",",000"
Napheesa Collier,MIN,F,4,91,4,91,",423","12,4",0,",731",",346",",077",",154",",154",",269",0,",474",",778",",000",",250",",250",",286",0,",889","1,000",0,",143","1,000"
Lorela Cubaj,NYL,F-C,11,88,11,88,",333","11,4",0,"1,000",",250",",167",",083",",500",",000",0,",333",",333",",500",",000",",333",0,0,",750",0,0,0,0
Li Yueru,CHI,C,16,82,16,82,",444","4,3",0,"1,000",",667",",222",",000",",111",",000",0,",444",",583",",250",0,",000",0,0,",875",0,0,0,0
Charli Collier,DAL,C,17,78,17,78,",444","9,8",0,",926",",148",",481",",148",",148",",074",0,",480",",500",",385","1,000",",250",",000",0,",667",0,0,",000",0
Alaina Coates,IND,C,8,75,8,75,",636","3,5",0,"1,000",",455",",545",",000",",000",",000",0,",636",",600",",667",0,0,0,0,"1,000",0,0,0,0
Kristine Anigwe,PHO,F-C,10,65,10,65,",500","4,9",0,"1,000",",300",",600",",100",",000",",000",0,",500",",667",",500",",000",0,0,0,",800",0,0,0,0
Khayla Pointer,IND,G,10,58,10,58,",583","15,7",0,",667",",167",",250",",250",",000",",333",0,",750",",500","1,000",",667",0,",250",0,",167","1,000",0,",000",0
Kaela Davis,TOT,F,7,55,7,55,",619","12,0",0,",714",",143",",381",",190",",000",",286",0,",600",",667",",500",",750",0,",667",0,",333","1,000",0,",167","1,000"
Mercedes Russell,SEA,C,5,54,5,54,",500","2,7",0,"1,000",",625",",375",",000",",000",",000",0,",500",",400",",667",0,0,0,0,",500",0,0,0,0
Jazmine Jones,TOT,G,8,47,8,47,",250","14,7",0,",625",",125",",125",",375",",000",",375",0,",400",",000",",000",",667",0,",000",0,",000",0,0,",333",",000"
Anneli Maley,CHI,F,4,44,4,44,",500","16,9",0,",500",",167",",000",",167",",167",",500",0,",333",",000",0,"1,000",",000",",667",0,"1,000","1,000",0,"1,000",",667"
Rae Burrell,LAS,G-F,3,44,3,44,",111","18,9",0,",333",",111",",111",",000",",111",",667",0,",000",",000",",000",0,",000",",167",0,0,"1,000",0,",167",",000"
Rennia Davis,TOT,G-F,8,43,8,43,",385","11,8",0,",846",",231",",308",",154",",154",",154",0,",455","1,000",",250",",000",",500",",000",0,",800",0,0,",000",0
Destiny Slocum,ATL,G,3,41,3,41,",364","21,1",0,",182",",091",",000",",091",",000",",818",0,",500","1,000",0,",000",0,",333",0,",000",",667",0,",444",",500"
Kamiah Smalls,MIN,G,3,34,3,34,",250","17,5",0,",500",",000",",250",",000",",250",",500",0,",500",0,",500",0,",500",",000",0,",500",0,0,",000",0
Amy Atwell,LAS,F,4,32,4,32,",111","20,5",0,",333",",000",",111",",222",",000",",667",0,",000",0,",000",",000",0,",167",0,0,"1,000",0,",000",0
Kiana Williams,TOT,G,4,30,4,30,",250","17,4",0,",500",",125",",125",",125",",125",",500",0,",250",",000",",000","1,000",",000",",250",0,",000","1,000",0,",500",",500"
Katie Benzan,WAS,G,3,27,3,27,",556","23,7",0,",222",",000",",222",",000",",000",",778",0,",000",0,",000",0,0,",714",0,0,",800",0,",286","1,000"
Stephanie Jones,TOT,F,5,27,5,27,",375","11,4",0,",750",",250",",375",",000",",125",",250",0,",333",",500",",000",0,"1,000",",500",0,"1,000","1,000",0,",000",0
Sparkle Taylor,CHI,G,2,25,2,25,",833","14,5",0,",833",",167",",000",",333",",333",",167",0,"1,000","1,000",0,"1,000","1,000",",000",0,",400",0,0,"1,000",",000"
Angel McCoughtry,MIN,F-G,2,20,2,20,",375","12,1",0,",875",",250",",125",",250",",250",",125",0,",429","1,000",",000",",000",",500",",000",0,",667",0,0,"1,000",",000"
Elissa Cunane,MIN,C,3,10,3,10,",500","13,2",0,",500",",500",",000",",000",",000",",500",0,"1,000","1,000",0,0,0,",000",0,",000",0,0,",000",0
Karlie Samuelson,PHO,G,1,10,1,10,",333","24,2",0,",000",",000",",000",",000",",000","1,000",0,0,0,0,0,0,",333",0,0,",000",0,",000",0
Hannah Sjerven,MIN,C,3,9,3,9,",000","2,8",0,"1,000","1,000",",000",",000",",000",",000",0,",000",",000",0,0,0,0,0,0,0,0,0,0
Tina Krajisnik,CHI,C,2,5,2,5,",000","5,4",0,"1,000",",000","1,000",",000",",000",",000",0,",000",0,",000",0,0,0,0,0,0,0,0,0
Kaila Charles,ATL,G-F,1,2,1,2,0,"0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raina Perez,SEA,G,1,2,1,2,0,"0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0


