===== wnba_2018_totals.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Tiffany Hayes,ATL,G,31,897,31,29,"28,9","5,7","12,9",",441","1,4","4,2",",321","4,4","8,7",",500","4,5","5,5",",817","0,9","3,6","2,7","1,2","0,2","1,6","2,1","17,2"
Briann January,PHO,G,33,895,33,33,"27,1","2,3","5,5",",423","1,4","3,0",",470","0,9","2,5",",366","0,9","1,1",",806","0,4","2,1","3,3","0,6","0,1","1,4","2,3","7,0"
Elizabeth Williams,ATL,C-F,33,885,33,32,"26,8","3,7","6,7",",548","0,0","0,0",0,"3,7","6,7",",548","1,8","3,1",",563","2,2","5,8","1,4","0,8","1,8","1,2","2,7","9,1"
Natalie Achonwa,IND,F,34,883,34,34,"26,0","4,0","7,6",",527","0,0","0,0",0,"4,0","7,6",",527","2,2","2,8",",800","2,5","6,9","1,4","0,9","0,7","1,1","3,1","10,3"
Tamera Young,LVA,F,33,881,33,25,"26,7","3,9","9,6",",408","0,1","0,4",",308","3,8","9,2",",413","2,0","2,8",",707","1,1","5,1","2,8","1,0","0,2","1,7","2,1","9,9"
Tiffany Mitchell,IND,G,34,871,34,20,"25,6","3,2","8,6",",371","0,5","1,8",",267","2,7","6,8",",398","2,2","2,7",",835","0,7","3,1","2,3","0,9","0,2","1,4","1,7","9,1"
Natasha Howard,SEA,F,34,869,34,33,"25,6","5,1","9,4",",547","0,5","1,5",",327","4,6","7,9",",590","2,4","3,1",",798","2,4","6,4","1,0","1,3","2,0","1,9","3,7","13,2"
Odyssey Sims,LAS,G,34,867,34,24,"25,5","3,1","7,9",",388","0,4","1,6",",273","2,6","6,3",",418","1,7","2,3",",722","0,4","2,5","2,8","0,6","0,0","1,5","1,6","8,2"
Seimone Augustus*,MIN,G-F,33,864,33,33,"26,2","4,7","10,1",",467","0,6","2,0",",318","4,1","8,1",",504","0,7","1,0",",706","0,2","1,8","2,6","0,4","0,2","1,2","1,0","10,8"
Nneka Ogwumike,LAS,F,27,831,27,27,"30,8","6,3","11,9",",525","0,3","1,0",",346","5,9","11,0",",541","2,6","3,2",",816","1,8","6,8","2,0","1,6","0,4","1,5","2,9","15,5"
Kelsey Mitchell,IND,G,34,829,34,17,"24,4","4,2","12,1",",346","2,1","6,1",",335","2,1","5,9",",358","2,3","2,9",",804","0,3","1,8","2,7","0,7","0,1","1,9","2,4","12,7"
Sue Bird*,SEA,G,31,824,31,31,"26,6","3,7","8,0",",466","1,9","4,3",",448","1,8","3,6",",487","0,8","0,9",",828","0,2","1,7","7,1","1,1","0,1","1,9","1,2","10,1"
Alysha Clark,SEA,F,31,813,31,30,"26,2","2,7","5,6",",480","0,9","2,4",",392","1,7","3,2",",545","1,1","1,3",",846","1,0","3,5","1,9","1,0","0,1","1,2","2,3","7,4"
Courtney Williams,CON,G,30,812,30,29,"27,1","5,7","12,5",",456","0,7","1,8",",377","5,0","10,7",",469","0,6","0,8",",680","1,5","5,9","3,0","0,8","0,1","1,8","1,6","12,6"
Bria Hartley,NYL,G,34,806,34,20,"23,7","3,0","7,8",",389","1,1","3,4",",308","2,0","4,4",",453","1,4","1,9",",708","0,7","2,9","3,6","0,9","0,1","2,0","2,2","8,5"
Angel McCoughtry,ATL,F-G,29,799,29,28,"27,6","5,9","14,0",",420","0,7","2,6",",276","5,1","11,3",",453","4,0","4,8",",836","1,6","6,0","3,0","1,3","0,6","2,6","2,6","16,5"
Chiney Ogwumike,CON,F-C,31,790,31,31,"25,5","5,7","9,4",",603","0,0","0,1",",500","5,6","9,4",",603","3,0","3,8",",797","2,7","7,3","1,0","1,1","0,6","1,6","3,4","14,4"
Kelsey Plum,LVA,G,31,790,31,27,"25,5","3,4","7,3",",467","1,5","3,5",",439","1,9","3,9",",492","1,1","1,3",",875","0,5","2,4","4,0","0,8","0,2","1,2","2,1","9,5"
Essence Carson,LAS,G,34,786,34,15,"23,1","3,0","6,8",",435","1,1","3,2",",361","1,8","3,6",",500","0,4","0,5",",938","0,3","2,6","0,9","0,9","0,4","0,6","1,5","7,5"
Gabby Williams,CHI,F,34,781,34,30,"23,0","3,0","6,9",",432","0,2","0,8",",269","2,8","6,2",",452","1,1","1,4",",783","1,2","4,3","1,6","1,6","0,2","1,1","1,9","7,3"
Kia Nurse,NYL,G,34,774,34,7,"22,8","3,0","7,5",",402","1,1","3,7",",294","1,9","3,8",",508","2,0","2,3",",870","0,7","2,4","1,6","0,7","0,1","0,9","2,1","9,1"
Alana Beard,LAS,G-F,30,766,30,30,"25,5","1,7","4,3",",392","0,1","0,2",",400","1,6","4,2",",392","0,6","0,7",",810","1,2","3,3","1,7","1,5","0,2","0,7","2,4","4,0"
Stefanie Dolson,CHI,C,27,745,27,25,"27,6","4,0","8,5",",467","0,7","1,9",",346","3,3","6,6",",503","1,1","1,2",",938","0,7","4,6","3,0","0,6","0,9","1,8","3,0","9,7"
Alex Bentley,TOT,G,35,745,35,0,"21,3","3,7","9,5",",387","1,1","3,6",",307","2,5","5,8",",436","1,0","1,3",",723","0,3","1,5","3,3","1,1","0,1","1,6","2,2","9,4"
Erica Wheeler,IND,G,34,737,34,22,"21,7","2,9","8,3",",351","0,6","2,2",",276","2,3","6,1",",379","1,4","1,7",",797","0,6","2,9","4,1","0,8","0,2","1,4","2,3","7,8"
Alyssa Thomas,CON,F,24,734,24,24,"30,6","4,1","8,8",",464","0,0","0,0",",000","4,1","8,8",",467","2,2","4,0",",547","2,0","8,1","4,2","1,2","0,4","2,0","2,9","10,3"
Natasha Cloud,WAS,G,27,715,27,22,"26,5","3,3","7,6",",436","1,2","3,1",",386","2,1","4,5",",471","0,8","1,0",",778","0,2","3,2","4,6","0,7","0,1","1,7","2,0","8,6"
Azura Stevens,DAL,F-C,34,700,34,9,"20,6","3,3","7,6",",430","0,8","2,6",",318","2,4","5,0",",488","1,5","1,9",",788","1,7","4,6","1,3","0,9","1,1","1,5","2,1","8,9"
Jonquel Jones,CON,C,34,697,34,16,"20,5","4,4","8,0",",550","1,5","3,1",",467","2,9","4,8",",604","1,6","2,3",",671","2,1","5,5","1,7","0,4","1,2","1,6","2,9","11,8"
Rebekkah Brunson,MIN,F,25,691,25,25,"27,6","2,6","6,3",",405","0,7","1,9",",375","1,8","4,4",",418","1,3","2,0",",673","1,5","6,8","2,4","0,8","0,5","1,5","2,4","7,2"
LaToya Sanders,WAS,F-C,28,686,28,25,"24,5","4,1","6,8",",607","0,0","0,0",",000","4,1","6,8",",611","1,9","2,2",",869","2,3","6,4","1,6","1,3","1,1","1,1","2,4","10,2"
Cheyenne Parker-Tyus,CHI,F,34,670,34,5,"19,7","3,8","7,1",",531","0,2","0,6",",316","3,6","6,5",",550","2,3","3,2",",713","1,8","5,8","0,7","0,6","1,1","1,4","2,8","10,0"
Ariel Atkins,WAS,G,29,652,29,24,"22,5","4,1","9,6",",432","1,6","4,3",",357","2,6","5,2",",493","1,4","1,8",",824","1,0","2,4","2,1","1,3","0,3","1,3","2,5","11,3"
Glory Johnson,DAL,F,29,652,29,17,"22,5","2,9","7,0",",417","0,6","1,9",",315","2,3","5,2",",453","1,6","2,0",",780","1,6","6,0","1,3","1,0","0,5","1,3","2,1","8,0"
Shekinna Stricklen,CON,F,34,639,34,30,"18,8","2,3","5,3",",430","1,7","4,0",",430","0,6","1,3",",432","0,4","0,4",",857","0,3","2,3","0,5","0,6","0,1","0,6","1,4","6,6"
Lindsay Whalen*,MIN,G,32,617,32,29,"19,3","2,0","5,6",",363","0,5","1,3",",357","1,6","4,3",",365","1,2","1,3",",881","0,3","2,6","3,1","0,7","0,1","1,3","1,3","5,7"
Brittany Boyd,NYL,G,30,613,30,14,"20,4","2,3","5,6",",414","0,3","0,9",",370","2,0","4,7",",423","1,4","1,8",",774","0,3","3,9","5,3","1,2","0,1","2,7","2,4","6,4"
Sugar Rodgers,NYL,G,31,608,31,13,"19,6","2,2","6,0",",362","1,4","4,3",",323","0,8","1,7",",462","0,6","0,7",",826","0,6","3,2","2,0","0,7","0,1","1,2","2,1","6,3"
Brittney Sykes,ATL,G,29,600,29,7,"20,7","3,3","8,1",",411","0,8","2,8",",268","2,6","5,3",",487","2,2","3,4",",663","0,6","3,5","2,3","0,3","0,6","1,1","1,8","9,7"
Tierra Ruffin-Pratt,WAS,G,33,598,33,10,"18,1","1,7","5,0",",341","0,5","1,5",",314","1,2","3,4",",354","1,6","1,9",",855","0,7","2,0","1,5","0,6","0,2","0,8","1,6","5,5"
Tanisha Wright,MIN,G,33,586,33,4,"17,8","1,5","4,0",",383","0,6","1,5",",396","1,0","2,6",",376","0,6","0,8",",741","0,3","1,6","2,0","0,5","0,1","1,3","1,9","4,3"
Layshia Clarendon,TOT,G,33,549,33,4,"16,6","1,7","4,3",",401","0,1","0,6",",100","1,7","3,7",",451","1,3","1,6",",811","0,5","1,8","2,2","0,5","0,0","1,2","1,5","4,8"
Riquna Williams,LAS,G,33,546,33,3,"16,5","2,5","6,0",",407","1,5","3,9",",375","1,0","2,2",",465","0,7","0,9",",800","0,4","1,4","0,7","0,7","0,1","0,5","1,6","7,1"
Cappie Pondexter,TOT,G,30,545,30,14,"18,2","2,8","7,4",",381","0,4","1,0",",367","2,5","6,4",",383","1,3","1,5",",867","0,2","1,8","1,8","0,5","0,0","0,9","1,5","7,3"
Jordin Canada,SEA,G,33,543,33,2,"16,5","2,0","5,5",",357","0,3","1,7",",182","1,7","3,8",",433","1,5","2,0",",738","0,3","1,5","3,3","0,9","0,0","1,7","1,2","5,7"
Camille Smith,PHO,F,33,536,33,7,"16,2","1,0","3,0",",330","0,2","0,9",",258","0,8","2,1",",362","0,7","0,9",",774","0,5","1,8","1,2","0,5","0,3","0,9","2,2","3,0"
Tianna Hawkins,WAS,F,32,532,32,4,"16,6","2,5","5,7",",443","0,8","2,2",",357","1,8","3,5",",496","0,4","0,5",",824","1,1","3,5","0,8","0,5","0,4","1,1","2,5","6,3"
Kia Vaughn,NYL,C,29,532,29,27,"18,3","2,5","4,7",",533","0,0","0,0",0,"2,5","4,7",",533","0,6","1,0",",643","1,2","4,0","0,7","0,7","0,2","1,0","1,7","5,7"
Shavonte Zellous,NYL,G,22,531,22,22,"24,1","2,9","6,8",",423","0,4","1,4",",267","2,5","5,4",",462","2,1","2,8",",754","0,3","3,1","3,0","0,6","0,2","1,2","2,6","8,2"
Kahleah Copper,CHI,G-F,33,524,33,2,"15,9","2,5","6,2",",397","0,7","1,9",",375","1,7","4,2",",407","1,5","1,7",",875","0,5","2,2","0,6","0,3","0,2","1,0","1,4","7,1"
Danielle Robinson,MIN,G,28,521,28,2,"18,6","2,5","5,5",",445","0,1","0,7",",158","2,4","4,9",",485","1,5","1,7",",854","0,3","1,8","3,3","0,9","0,0","1,8","1,4","6,5"
Jantel Lavender,LAS,F,30,511,30,7,"17,0","2,3","5,3",",428","0,1","0,5",",188","2,2","4,8",",455","0,6","0,7",",900","1,1","3,7","0,7","0,4","0,2","1,0","1,4","5,2"
Monique Currie,WAS,F,32,508,32,9,"15,9","2,1","5,4",",395","0,5","1,8",",293","1,6","3,6",",447","1,8","2,2",",831","0,6","3,0","0,8","0,4","0,2","1,2","2,3","6,6"
Cecilia Zandalasini,MIN,F,29,478,29,6,"16,5","2,1","5,1",",409","0,8","2,1",",383","1,3","3,1",",427","0,7","0,9",",840","0,2","1,9","1,1","0,3","0,0","1,1","1,8","5,7"
Dearica Hamby,LVA,F,33,474,33,0,"14,4","2,8","5,3",",526","0,4","1,4",",289","2,4","3,9",",608","1,4","1,9",",742","1,1","3,6","1,2","0,7","0,3","1,1","2,0","7,4"
Morgan Tuck,CON,F,34,462,34,1,"13,6","2,4","5,0",",473","0,6","1,9",",349","1,7","3,1",",547","0,6","0,7",",826","0,7","2,3","0,5","0,4","0,1","0,7","1,2","5,9"
Leilani Mitchell,PHO,G,31,461,31,0,"14,9","1,5","4,2",",351","1,0","2,9",",341","0,5","1,3",",375","0,4","0,5",",857","0,3","1,4","2,3","0,5","0,2","1,2","1,3","4,4"
Amanda Zahui B.,NYL,C,29,460,29,0,"15,9","3,1","6,2",",500","0,7","2,1",",344","2,4","4,1",",580","0,8","1,3",",605","1,3","3,0","0,7","0,4","0,4","1,6","2,8","7,7"
Kaela Davis,DAL,F,27,453,27,6,"16,8","1,9","5,3",",347","0,4","1,5",",244","1,5","3,8",",388","0,9","1,4",",641","0,5","2,0","1,4","0,3","0,0","1,3","2,1","5,0"
Stephanie Talbot,PHO,F,31,453,31,8,"14,6","1,3","2,7",",464","0,5","1,4",",386","0,7","1,3",",550","0,6","0,7",",905","0,8","1,9","1,3","0,5","0,3","0,9","1,6","3,7"
Kaleena Mosqueda-Lewis,SEA,F,33,442,33,4,"13,4","1,8","4,5",",412","1,0","2,5",",420","0,8","2,0",",403","0,3","0,4",",917","0,2","1,5","0,8","0,1","0,0","0,7","1,2","5,1"
Kiah Stokes,NYL,C,30,427,30,4,"14,2","1,4","2,6",",545","0,0","0,0",0,"1,4","2,6",",545","0,3","0,5",",533","1,4","4,5","0,4","0,4","0,6","0,7","1,9","3,1"
Yvonne Turner,PHO,G,32,426,32,3,"13,3","1,5","3,9",",376","0,7","2,2",",324","0,8","1,7",",444","0,5","0,7",",682","0,2","1,8","1,3","0,7","0,1","0,6","1,1","4,1"
Rachel Banham,CON,G,33,424,33,5,"12,8","1,7","4,0",",414","0,9","2,5",",370","0,8","1,6",",481","1,0","1,2",",868","0,2","0,9","1,5","0,5","0,1","0,5","1,7","5,2"
Sancho Lyttle,PHO,F,18,419,18,18,"23,3","3,4","6,3",",540","0,0","0,1",",000","3,4","6,2",",545","1,2","1,3",",875","1,4","5,3","1,4","0,9","0,4","0,9","2,3","7,9"
Erica McCall,IND,F,34,418,34,2,"12,3","1,2","3,2",",385","0,0","0,2",",125","1,2","3,0",",406","0,4","0,6",",684","1,4","2,7","0,4","0,4","0,5","0,4","1,6","2,9"
JiSu Park,LVA,C,32,417,32,11,"13,0","1,2","3,1",",388","0,0","0,1",",000","1,2","3,0",",396","0,4","0,7",",619","0,8","3,3","0,9","0,3","0,6","0,7","1,7","2,8"
Nia Coffey,LVA,F,28,386,28,10,"13,8","1,9","4,9",",380","0,1","0,2",",400","1,8","4,7",",379","1,5","2,4",",618","0,8","2,4","0,6","0,3","0,2","1,4","1,7","5,3"
Marissa Coleman,NYL,G-F,21,384,21,18,"18,3","1,9","5,5",",348","0,6","2,0",",279","1,3","3,4",",389","0,3","0,3","1,000","0,6","2,4","1,0","0,5","0,2","0,6","1,0","4,7"
Carolyn Swords,LVA,C,26,375,26,12,"14,4","1,7","3,0",",557","0,0","0,0",0,"1,7","3,0",",557","0,5","0,6",",875","1,7","4,7","0,9","0,2","0,7","0,8","2,1","3,9"
Alaina Coates,CHI,C,32,364,32,0,"11,4","1,3","2,3",",568","0,0","0,0",0,"1,3","2,3",",568","0,8","1,3",",625","1,2","3,2","0,4","0,2","0,2","0,5","1,8","3,4"
Crystal Langhorne,SEA,F-C,26,362,26,1,"13,9","2,0","4,0",",500","0,0","0,2",",000","2,0","3,8",",520","0,6","0,7",",889","0,7","3,0","0,3","0,3","0,2","0,9","0,8","4,6"
Jamierra Faulkner,CHI,G,17,360,17,0,"21,2","2,7","7,9",",343","1,1","3,7",",302","1,6","4,2",",380","1,1","1,4",",750","0,3","1,4","3,9","0,5","0,1","2,1","1,6","7,6"
Courtney Paris,SEA,C,34,360,34,0,"10,6","0,9","1,8",",533","0,0","0,0",",000","0,9","1,7",",542","0,3","0,5",",529","1,1","3,9","0,6","0,2","0,3","0,4","1,6","2,1"
Lindsay Allen,LVA,G,24,358,24,6,"14,9","1,2","3,0",",384","0,0","0,7",",063","1,1","2,4",",474","0,7","1,0",",708","0,1","1,3","2,9","0,6","0,0","0,9","0,7","3,1"
Monique Billings,ATL,F,32,353,32,0,"11,0","1,3","2,9",",441","0,0","0,0",0,"1,3","2,9",",441","0,8","1,0",",750","1,2","2,8","0,4","0,4","0,0","0,4","1,2","3,3"
Aerial Powers,TOT,G,24,345,24,0,"14,4","2,0","5,1",",393","0,5","1,8",",273","1,5","3,3",",462","1,7","1,9",",870","0,7","2,8","0,9","0,5","0,3","1,3","1,3","6,2"
Kelsey Bone,LVA,C,32,344,32,10,"10,8","1,3","2,5",",500","0,0","0,0",0,"1,3","2,5",",500","0,3","0,6",",500","0,6","2,2","1,2","0,1","0,1","0,9","1,9","2,8"
Imani McGee-Stafford,ATL,C,29,305,29,2,"10,5","1,3","3,0",",453","0,0","0,0",0,"1,3","3,0",",453","0,2","0,5",",467","1,3","3,4","0,6","0,4","0,4","0,8","1,5","2,9"
Epiphanny Prince,NYL,G,16,305,16,12,"19,1","3,0","7,6",",393","1,1","2,7",",419","1,9","4,9",",380","1,3","1,5",",875","0,4","1,6","1,7","0,9","0,0","1,1","1,9","8,4"
Rebecca Allen,NYL,F-G,28,291,28,0,"10,4","1,4","3,6",",376","0,4","1,4",",263","1,0","2,3",",444","0,8","0,9",",840","0,5","1,7","0,3","0,3","0,4","0,6","1,3","3,8"
Temi Fagbenle,MIN,C,30,283,30,2,"9,4","1,3","2,6",",506","0,0","0,0",0,"1,3","2,6",",506","0,5","0,8",",696","0,9","2,0","0,6","0,3","0,3","0,7","1,2","3,1"
Jaime Nared,LVA,G-F,31,283,31,0,"9,1","0,8","2,6",",300","0,2","1,0",",226","0,5","1,6",",347","0,8","0,9",",857","0,3","1,5","0,5","0,4","0,1","0,5","0,8","2,5"
Betnijah Laney-Hamilton,CON,G-F,29,271,29,0,"9,3","1,1","2,4",",471","0,0","0,3",",111","1,1","2,1",",525","0,3","0,4",",909","0,7","1,7","0,7","0,4","0,0","0,6","0,7","2,7"
Sami Whitcomb,SEA,G,31,265,31,0,"8,5","1,0","2,8",",349","0,8","2,2",",362","0,2","0,5",",294","0,2","0,2","1,000","0,2","0,9","0,5","0,5","0,1","0,5","0,6","2,9"
Kayla Alexander,IND,C,30,257,30,0,"8,6","1,1","2,0",",541","0,0","0,0",0,"1,1","2,0",",541","0,5","0,6",",824","0,7","2,2","0,2","0,1","0,3","0,6","1,2","2,7"
Damiris Dantas,ATL,C-F,19,255,19,0,"13,4","2,2","5,1",",433","0,3","1,1",",238","1,9","4,0",",487","0,7","0,9",",722","0,9","2,4","0,8","0,4","0,0","0,5","1,7","5,4"
Astou Ndour-Fall,CHI,C-F,22,255,22,9,"11,6","1,7","3,5",",474","0,3","1,0",",318","1,4","2,5",",536","0,9","1,2",",769","1,0","2,5","0,3","0,2","0,5","0,5","1,5","4,6"
Myisha Hines-Allen,WAS,F,24,252,24,1,"10,5","1,5","3,3",",450","0,0","0,1",",333","1,5","3,2",",455","0,7","1,1",",654","1,2","2,9","0,4","0,4","0,2","0,4","1,5","3,8"
Moriah Jefferson,LVA,G,16,251,16,0,"15,7","2,1","5,4",",379","0,2","0,9",",200","1,9","4,5",",417","1,1","1,3",",810","0,3","1,3","2,1","0,6","0,0","1,0","1,3","5,4"
Cayla George,DAL,C-F,23,245,23,1,"10,7","1,5","3,4",",436","0,5","1,7",",308","1,0","1,7",",564","0,1","0,3",",500","0,7","2,8","0,7","0,1","0,2","0,6","1,3","3,6"
Brionna Jones,CON,F,27,242,27,0,"9,0","1,1","2,4",",469","0,0","0,0",0,"1,1","2,4",",469","0,9","1,2",",727","0,9","2,0","0,2","0,2","0,2","0,6","1,4","3,1"
Angel Robinson,PHO,F-C,24,238,24,0,"9,9","0,8","1,8",",452","0,0","0,0",",000","0,8","1,7",",463","0,7","0,8",",850","1,0","3,0","0,5","0,2","0,3","0,9","1,3","2,3"
Krystal Thomas,WAS,C,24,237,24,7,"9,9","0,8","1,8",",429","0,0","0,0",0,"0,8","1,8",",429","0,3","0,5",",636","0,9","2,5","0,2","0,2","0,1","0,8","1,9","1,8"
Tayler Hill,TOT,G,20,235,20,1,"11,8","1,2","4,2",",286","0,7","2,3",",289","0,6","2,0",",282","0,7","0,7",",929","0,2","0,8","1,0","0,2","0,1","0,9","0,4","3,7"
Alexis Jones,MIN,G,26,229,26,0,"8,8","1,2","3,5",",352","0,6","1,9",",320","0,6","1,6",",390","0,2","0,3",",750","0,2","0,9","0,7","0,1","0,1","0,7","1,0","3,3"
Maria Kliundikova,LAS,F,25,204,25,0,"8,2","1,6","3,0",",527","0,2","0,5",",333","1,4","2,5",",565","0,4","0,5",",750","0,7","2,2","0,4","0,4","0,4","0,5","1,8","3,6"
Stephanie Mavunga,IND,F,25,194,25,0,"7,8","0,8","1,8",",477","0,0","0,0",",000","0,8","1,7",",488","0,5","0,6",",800","1,0","2,2","0,2","0,3","0,2","0,4","1,4","2,2"
Blake Dietrick,ATL,G,26,186,26,0,"7,2","0,5","1,3",",343","0,3","0,9",",391","0,1","0,5",",250","0,2","0,2",",667","0,1","0,5","0,4","0,3","0,0","0,5","0,8","1,4"
Noelle Quinn,SEA,G,20,181,20,1,"9,1","0,7","2,2",",302","0,2","0,9",",235","0,5","1,3",",346","0,0","0,0",0,"0,1","0,9","0,7","0,1","0,1","0,5","0,4","1,5"
Erlana Larkins,MIN,F,13,168,13,0,"12,9","0,9","2,1",",444","0,0","0,0",0,"0,9","2,1",",444","0,2","0,2","1,000","1,0","2,7","1,3","0,7","0,2","0,7","1,6","2,1"
Shatori Walker-Kimbrough,WAS,G,19,168,19,1,"8,8","1,3","2,9",",429","0,4","1,2",",304","0,9","1,7",",515","0,6","0,6","1,000","0,2","0,8","0,4","0,4","0,3","0,8","0,4","3,5"
Karima Christmas-Kelly,DAL,F-G,6,167,6,6,"27,8","2,2","4,8",",448","0,7","1,5",",444","1,5","3,3",",450","4,3","5,3",",813","1,8","5,5","1,5","0,3","0,3","1,7","2,3","9,3"
Linnae Harper,CHI,G,24,146,24,0,"6,1","0,8","2,0",",404","0,2","0,5",",308","0,6","1,4",",441","0,3","0,4",",600","0,2","0,8","1,0","0,2","0,0","0,4","0,6","2,0"
Leticia Romero,DAL,G,21,146,21,0,"7,0","0,2","0,8",",313","0,0","0,2",",200","0,2","0,5",",364","0,6","0,7",",867","0,4","0,8","1,1","0,0","0,0","0,7","1,0","1,1"
Hind Ben Abdelkader,IND,G,14,142,14,0,"10,1","0,6","3,1",",186","0,4","2,1",",207","0,1","1,0",",143","0,5","0,6",",875","0,1","1,0","0,8","0,3","0,1","0,9","0,7","2,1"
Mercedes Russell,TOT,C,24,133,24,0,"5,5","0,7","1,4",",471","0,0","0,0",0,"0,7","1,4",",471","0,3","0,6",",571","0,3","1,4","0,2","0,1","0,1","0,3","0,7","1,7"
Lexie Brown,CON,G,22,124,22,0,"5,6","0,5","2,0",",273","0,4","1,3",",310","0,1","0,7",",200","0,2","0,3",",571","0,0","0,8","0,5","0,3","0,0","0,5","0,5","1,7"
Alex Montgomery,CHI,G-F,19,122,19,0,"6,4","0,3","1,0",",263","0,1","0,2",",333","0,2","0,8",",250","0,2","0,2","1,000","0,3","0,9","0,5","0,1","0,1","0,3","0,7","0,8"
Jazmon Gwathmey,IND,G,10,116,10,3,"11,6","0,9","3,9",",231","0,1","1,1",",091","0,8","2,8",",286","0,5","1,0",",500","0,2","1,7","0,9","0,3","0,2","0,7","1,4","2,4"
Asia Taylor,IND,F,14,116,14,0,"8,3","0,6","2,1",",310","0,1","0,4",",200","0,6","1,7",",333","0,5","0,6",",778","0,6","1,8","0,4","0,2","0,0","0,8","0,9","1,9"
Marie Gulich,PHO,C,23,115,23,0,"5,0","0,6","1,3",",483","0,0","0,0",0,"0,6","1,3",",483","0,3","0,3",",750","0,4","1,0","0,1","0,0","0,3","0,6","0,8","1,5"
Endy Miyem,MIN,F,20,101,20,1,"5,1","0,6","1,9",",324","0,1","0,5",",200","0,5","1,4",",370","0,1","0,1","1,000","0,3","0,6","0,3","0,1","0,1","0,2","0,7","1,4"
Karlie Samuelson,LAS,G,20,84,20,0,"4,2","0,4","0,9",",389","0,3","0,8",",313","0,1","0,1","1,000","0,0","0,0",0,"0,1","0,5","0,3","0,1","0,3","0,2","0,7","1,0"
Theresa Plaisance,DAL,F,7,81,7,0,"11,6","2,0","5,1",",389","1,3","2,7",",474","0,7","2,4",",294","0,0","0,3",",000","1,4","3,7","0,7","0,3","0,3","1,1","1,9","5,3"
Lynetta Kizer,MIN,F,14,78,14,0,"5,6","0,6","2,4",",242","0,0","0,2",",000","0,6","2,1",",267","0,4","0,7",",600","0,4","1,5","0,6","0,1","0,0","0,4","1,1","1,6"
Chelsea Hopkins,CHI,G,4,58,4,4,"14,5","0,8","1,5",",500","0,0","0,0",0,"0,8","1,5",",500","0,3","0,3","1,000","0,0","3,3","2,0","0,5","0,0","1,8","0,5","1,8"
Maggie Lucas,TOT,G,8,56,8,0,"7,0","0,1","2,0",",063","0,1","1,6",",077","0,0","0,4",",000","0,0","0,0",0,"0,1","0,4","0,0","0,4","0,0","0,8","0,0","0,4"
Saniya Chong,DAL,G,5,43,5,0,"8,6","0,2","1,2",",167","0,0","0,2",",000","0,2","1,0",",200","0,4","0,6",",667","0,2","0,8","1,0","0,6","0,0","0,2","0,6","0,8"
Devereaux Peters,PHO,F,5,38,5,0,"7,6","0,8","2,4",",333","0,0","0,4",",000","0,8","2,0",",400","0,0","0,0",0,"0,4","1,6","0,4","0,0","0,0","0,4","1,0","1,6"
Sydney Wiese,LAS,G,11,36,11,0,"3,3","0,0","0,4",",000","0,0","0,4",",000","0,0","0,0",0,"0,0","0,0",0,"0,0","0,3","0,2","0,0","0,0","0,1","0,5","0,0"
Breanna Lewis,DAL,C,6,26,6,0,"4,3","0,5","1,7",",300","0,0","0,0",0,"0,5","1,7",",300","0,2","0,2","1,000","0,5","1,2","0,0","0,0","0,2","0,5","1,0","1,2"
Raigyne Louis,LVA,G,2,21,2,0,"10,5","1,0","2,5",",400","0,0","0,5",",000","1,0","2,0",",500","1,0","1,5",",667","0,5","2,0","0,5","0,5","0,0","2,0","1,0","3,0"
Sequoia Holmes,LVA,G,3,20,3,0,"6,7","0,7","1,0",",667","0,0","0,0",0,"0,7","1,0",",667","0,0","0,3",",000","0,3","0,7","0,7","0,3","0,7","0,7","0,3","1,3"
Sydney Colson,MIN,G,2,17,2,0,"8,5","1,5","3,5",",429","0,0","1,0",",000","1,5","2,5",",600","0,5","1,0",",500","0,5","1,0","2,0","0,0","0,5","2,0","1,0","3,5"
Shoni Schimmel,LVA,G,2,13,2,0,"6,5","0,0","2,5",",000","0,0","2,0",",000","0,0","0,5",",000","0,0","0,0",0,"0,0","1,0","0,5","0,0","0,0","0,5","0,0","0,0"
Teana Muldrow,TOT,F,4,9,4,0,"2,3","0,0","0,3",",000","0,0","0,3",",000","0,0","0,0",0,"0,0","0,0",0,"0,0","0,3","0,0","0,0","0,0","0,0","0,3","0,0"
Alexis Prince,ATL,F,2,6,2,0,"3,0","1,5","2,5",",600","0,5","0,5","1,000","1,0","2,0",",500","0,0","0,0",0,"0,5","1,0","0,0","0,0","0,0","0,0","0,5","3,5"
Amber Harris,CHI,F,1,2,1,0,"2,0","0,0","0,0",0,"0,0","0,0",0,"0,0","0,0",0,"0,0","0,0",0,"0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0"
Adaora Elonu,ATL,F,1,1,1,0,"1,0","0,0","0,0",0,"0,0","0,0",0,"0,0","0,0",0,"0,0","0,0",0,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
Imani Wright,PHO,G,1,1,1,0,"1,0","0,0","1,0",",000","0,0","1,0",",000","0,0","0,0",0,"0,0","0,0",0,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"


===== wnba_2018_advanced.txt =====
