===== wnba_2023_totals.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Marina Mabrey,CHI,G,39,1169,39,39,"30,0","5,2","12,6",",411","2,3","5,8",",390","2,9","6,7",",430","2,4","2,8",",836","0,9","3,7","3,6","0,7","0,5","2,2","2,4","15,0"
Sabrina Ionescu,NYL,G,36,1134,36,36,"31,5","5,4","12,8",",423","3,6","7,9",",448","1,9","4,9",",383","2,6","3,0",",872","0,8","5,6","5,4","1,0","0,3","2,6","1,7","17,0"
Nneka Ogwumike,LAS,F,36,1119,36,36,"31,1","7,3","14,3",",512","0,6","1,7",",339","6,8","12,6",",535","3,9","4,5",",870","1,7","8,8","2,7","1,7","0,7","2,2","2,6","19,1"
Tiffany Hayes,CON,G,40,1082,40,40,"27,1","4,2","8,8",",476","1,2","3,3",",366","3,0","5,6",",541","2,5","3,2",",778","1,0","3,0","2,6","0,9","0,1","1,4","2,9","12,1"
Erica Wheeler,IND,G,40,1071,40,40,"26,8","3,7","9,2",",398","0,8","2,4",",309","2,9","6,8",",430","1,8","2,1",",878","0,4","3,0","5,0","1,1","0,1","2,1","2,4","9,9"
Natisha Hiedeman,CON,G,40,1066,40,40,"26,7","3,1","7,9",",392","1,5","4,0",",366","1,6","3,8",",418","0,9","1,2",",739","0,2","2,1","2,7","0,9","0,1","1,4","2,2","8,5"
Cheyenne Parker-Tyus,ATL,F,40,1066,40,38,"26,7","5,8","12,0",",482","0,4","1,4",",278","5,4","10,7",",508","3,0","3,7",",829","2,2","6,7","1,8","1,1","1,5","2,3","2,9","15,0"
Brianna Turner,PHO,F-C,40,1052,40,33,"26,3","1,7","2,6",",650","0,0","0,0",0,"1,7","2,6",",650","0,2","0,3",",500","1,3","6,3","1,3","1,0","1,1","1,5","2,2","3,5"
Sug Sutton,PHO,G,40,1051,40,12,"26,3","3,2","8,2",",385","0,8","2,2",",337","2,4","6,0",",403","1,2","1,4",",807","0,4","2,6","4,8","0,7","0,1","2,5","1,6","8,2"
Alanna Smith,CHI,F,38,1007,38,35,"26,5","3,5","7,0",",498","0,8","2,7",",294","2,7","4,3",",626","1,4","2,1",",679","1,8","6,6","1,8","1,3","1,3","1,5","3,1","9,2"
Jonquel Jones,NYL,C,40,1001,40,40,"25,0","4,4","8,4",",527","0,8","2,3",",352","3,6","6,1",",593","1,7","2,0",",863","2,6","8,4","1,8","0,6","1,3","2,1","2,8","11,3"
Shatori Walker-Kimbrough,WAS,G,40,993,40,15,"24,8","2,2","5,1",",429","0,8","2,1",",390","1,4","3,0",",455","1,1","1,2",",936","0,2","2,1","1,7","0,7","0,4","0,7","1,2","6,3"
Dearica Hamby,LAS,F,40,990,40,19,"24,8","3,3","7,7",",431","0,2","1,0",",220","3,1","6,6",",464","2,1","3,2",",648","1,3","5,9","1,8","0,9","0,3","1,5","2,2","8,9"
Sami Whitcomb,SEA,G,40,978,40,19,"24,5","3,2","8,0",",400","2,2","5,8",",385","1,0","2,2",",438","1,1","1,3",",830","0,5","2,9","2,9","0,9","0,4","2,0","1,9","9,7"
Crystal Dangerfield,DAL,G,35,973,35,32,"27,8","3,4","8,0",",425","0,8","2,7",",290","2,6","5,3",",492","0,6","0,8",",815","0,8","2,9","3,1","0,9","0,2","1,2","1,3","8,2"
Moriah Jefferson,PHO,G,39,972,39,36,"24,9","4,2","9,8",",433","1,0","2,7",",355","3,3","7,0",",464","1,1","1,3",",820","0,2","2,0","3,6","1,1","0,2","1,6","2,2","10,5"
Michaela Onyenwere,PHO,F,40,953,40,27,"23,8","3,3","8,1",",404","0,9","2,8",",315","2,4","5,3",",450","1,5","2,0",",759","1,2","3,7","1,3","0,8","0,5","2,0","2,9","8,9"
Tianna Hawkins,WAS,F,40,923,40,21,"23,1","3,3","6,6",",491","0,7","2,2",",333","2,5","4,5",",567","1,0","1,3",",750","1,5","5,0","1,4","0,8","0,4","1,2","2,5","8,2"
Dorka Juhász,MIN,F,38,919,38,27,"24,2","2,5","5,2",",472","0,3","1,3",",271","2,1","4,0",",536","0,7","1,3",",540","1,7","6,5","2,6","0,9","0,6","1,2","1,8","6,0"
Azura Stevens,LAS,F-C,35,910,35,29,"26,0","4,3","10,5",",404","1,0","3,1",",321","3,3","7,4",",438","1,3","1,7",",754","1,5","5,9","1,1","1,2","0,9","1,5","2,6","10,8"
Sophie Cunningham,PHO,G,31,898,31,31,"29,0","3,6","8,7",",413","1,9","5,5",",337","1,7","3,1",",546","2,3","2,6",",875","0,5","2,8","2,1","0,6","0,4","1,5","3,2","11,3"
Karlie Samuelson,LAS,G,34,888,34,23,"26,1","2,4","5,2",",463","1,4","3,4",",426","1,0","1,8",",532","1,4","1,5",",941","0,3","3,0","2,0","0,6","0,1","0,9","2,4","7,7"
NaLyssa Smith,IND,F,31,885,31,28,"28,5","6,1","12,7",",477","0,6","2,2",",284","5,5","10,5",",517","2,7","4,0",",677","2,1","9,2","1,4","0,3","0,3","2,7","3,0","15,5"
Alysha Clark,LVA,F,39,876,39,1,"22,5","2,3","5,3",",444","1,3","3,4",",386","1,0","1,9",",548","0,7","0,8",",818","0,5","3,4","1,1","0,6","0,2","0,7","2,2","6,7"
Rebecca Allen,CON,F-G,40,858,40,27,"21,5","2,5","6,0",",408","1,0","2,9",",348","1,5","3,1",",464","0,5","0,7",",704","0,7","2,8","0,9","0,9","1,3","0,9","1,9","6,4"
Brittney Griner,PHO,C,31,856,31,31,"27,6","7,1","12,6",",560","0,0","0,3",",111","7,0","12,3",",571","3,4","4,4",",772","1,2","6,3","2,2","0,5","1,6","2,1","2,1","17,5"
Dana Evans,CHI,G,39,837,39,1,"21,5","3,0","8,3",",360","1,1","3,7",",294","1,9","4,6",",413","1,9","2,3",",854","0,2","1,2","3,0","0,7","0,1","1,6","1,2","9,0"
Diamond Miller,MIN,F,32,834,32,32,"26,1","4,4","10,8",",403","1,0","3,2",",307","3,4","7,7",",443","2,4","3,0",",792","0,7","3,5","2,5","0,9","0,3","2,3","2,5","12,1"
Jordan Horston,SEA,F,36,806,36,17,"22,4","2,8","7,6",",367","0,3","1,1",",244","2,5","6,5",",389","1,0","1,4",",712","1,3","5,1","1,6","1,2","0,6","2,0","2,2","6,9"
Kiah Stokes,LVA,C,40,792,40,22,"19,8","0,9","2,1",",434","0,1","0,7",",185","0,8","1,4",",554","0,2","0,5",",500","1,1","5,9","0,6","0,7","1,0","0,4","1,8","2,2"
Kia Nurse,SEA,G,40,789,40,20,"19,7","2,0","5,8",",343","1,3","3,6",",350","0,8","2,3",",333","0,6","0,7",",889","0,3","2,3","1,3","0,6","0,1","0,7","1,9","5,9"
Teaira McCowan,DAL,C,30,783,30,29,"26,1","5,0","9,1",",551","0,0","0,1",",000","5,0","8,9",",560","1,9","3,3",",586","3,5","9,1","1,5","0,5","1,2","1,5","3,3","11,9"
Tiffany Mitchell,MIN,G,33,763,33,21,"23,1","2,6","6,5",",404","0,4","1,4",",289","2,2","5,1",",435","1,7","2,0",",833","0,5","2,3","2,3","0,5","0,1","2,1","2,7","7,3"
Kristy Wallace,IND,G,37,728,37,9,"19,7","2,5","6,3",",401","1,0","2,3",",435","1,5","4,0",",381","0,6","0,8",",750","0,6","2,2","1,9","0,6","0,2","1,3","1,7","6,6"
Diana Taurasi,PHO,G,26,709,26,26,"27,3","4,9","12,2",",403","2,5","7,2",",342","2,5","5,0",",489","3,7","4,3",",848","0,1","3,6","4,6","0,5","0,5","3,0","2,6","16,0"
Mercedes Russell,SEA,C,37,705,37,13,"19,1","2,2","4,2",",516","0,0","0,0",",000","2,2","4,2",",519","0,6","1,0",",605","1,1","4,0","1,3","0,4","0,5","1,5","1,5","5,0"
Lindsay Allen,MIN,G,29,698,29,20,"24,1","2,2","5,6",",399","0,2","1,2",",206","2,0","4,4",",450","1,4","1,8",",792","0,6","2,4","4,5","0,6","0,1","1,3","2,1","6,2"
Kayla Thornton,NYL,F,40,693,40,0,"17,3","1,6","3,8",",433","0,6","2,0",",313","1,0","1,8",",571","0,6","0,8",",767","1,2","3,5","0,7","0,7","0,3","0,5","1,7","4,5"
Danielle Robinson,ATL,G,32,690,32,27,"21,6","2,2","4,8",",461","0,3","1,0",",290","1,9","3,8",",504","1,1","1,5",",750","0,3","2,2","3,3","0,7","0,1","1,3","2,0","5,8"
Layshia Clarendon,LAS,G,24,687,24,24,"28,6","4,0","8,0",",497","0,9","1,9",",457","3,1","6,1",",510","2,3","2,5",",915","1,0","3,0","3,4","1,1","0,0","2,3","2,6","11,1"
Nia Coffey,ATL,F,31,680,31,31,"21,9","2,7","6,2",",432","1,1","2,6",",402","1,6","3,5",",455","0,5","0,8",",625","0,5","4,8","1,5","0,5","1,2","1,4","2,2","6,9"
Ariel Atkins,WAS,G,27,679,27,27,"25,1","3,9","9,3",",414","1,6","4,6",",339","2,3","4,7",",488","2,3","2,5",",897","0,7","3,1","2,3","1,2","0,3","1,3","2,6","11,5"
Victoria Vivians,IND,G-F,38,674,38,14,"17,7","1,9","5,1",",380","0,7","2,5",",287","1,2","2,6",",469","0,6","0,8",",767","0,5","3,1","1,3","0,7","0,2","0,8","1,9","5,2"
Tyasha Harris,CON,G,40,668,40,0,"16,7","2,2","5,2",",416","1,0","2,1",",464","1,2","3,1",",384","0,4","0,6",",680","0,1","0,9","1,7","0,7","0,1","1,0","1,1","5,8"
Marine Johannes,NYL,G,35,662,35,5,"18,9","2,5","6,1",",414","1,6","4,3",",368","0,9","1,8",",524","0,4","0,6",",750","0,2","1,4","1,7","0,7","0,1","1,3","1,6","7,1"
Monique Billings,ATL,F,39,653,39,9,"16,7","1,7","4,3",",407","0,0","0,1",",000","1,7","4,2",",417","1,3","1,6",",836","1,4","5,0","0,8","0,4","0,3","1,0","1,9","4,8"
Elena Delle Donne,WAS,F-G,23,633,23,23,"27,5","6,2","12,7",",485","1,0","2,7",",393","5,1","10,1",",509","3,3","3,5",",938","0,9","5,4","2,1","0,8","0,9","1,3","1,9","16,7"
Lexie Hull,IND,G,30,619,30,25,"20,6","1,8","4,8",",372","0,4","2,0",",217","1,4","2,8",",482","0,6","0,7",",773","1,2","2,7","1,1","1,0","0,3","1,0","2,8","4,6"
Myisha Hines-Allen,WAS,F,35,617,35,18,"17,6","2,1","6,1",",340","0,5","1,9",",273","1,6","4,3",",369","0,9","1,3",",717","1,1","4,4","2,2","0,7","0,2","1,5","2,2","5,6"
Olivia Nelson-Ododa,CON,C,39,585,39,0,"15,0","1,7","3,1",",537","0,0","0,0",0,"1,7","3,1",",537","1,2","1,7",",708","1,3","3,7","0,6","0,5","0,8","0,8","2,2","4,5"
Haley Jones,ATL,F-G,40,584,40,6,"14,6","1,4","4,2",",337","0,2","0,7",",214","1,3","3,5",",362","0,8","1,0",",756","0,4","2,4","2,3","0,4","0,3","1,4","1,7","3,7"
Bridget Carleton,MIN,F,38,573,38,4,"15,1","1,1","3,1",",345","0,8","2,3",",337","0,3","0,8",",367","0,3","0,4",",733","0,5","2,3","0,9","0,3","0,1","0,4","1,3","3,2"
Aari McDonald,ATL,G,24,565,24,9,"23,5","2,8","6,8",",402","1,0","3,3",",321","1,7","3,6",",477","1,3","1,8",",762","0,3","2,0","3,0","0,6","0,0","1,6","1,6","7,9"
Jessica Shepard,MIN,F,21,565,21,17,"26,9","3,1","6,0",",516","0,0","0,1",",000","3,1","5,9",",524","2,0","2,5",",774","2,1","7,1","3,2","0,6","0,1","1,4","2,0","8,1"
Veronica Burton,DAL,G,40,555,40,13,"13,9","0,6","2,1",",294","0,3","1,2",",271","0,3","0,9",",324","0,8","0,9",",912","0,6","1,8","2,2","0,7","0,3","0,4","1,4","2,4"
DiJonai Carrington,CON,G-F,32,550,32,0,"17,2","2,9","7,0",",417","0,7","1,9",",371","2,2","5,0",",435","1,8","2,3",",757","0,8","2,9","1,3","0,6","0,1","1,1","2,1","8,3"
Zia Cooke,LAS,G,39,549,39,4,"14,1","1,7","5,8",",289","0,5","1,8",",261","1,2","4,0",",301","1,0","1,2",",813","0,3","0,9","0,8","0,3","0,3","0,7","0,9","4,8"
Naz Hillmon,ATL,F,40,541,40,3,"13,5","1,5","2,9",",509","0,0","0,0",",000","1,5","2,9",",513","1,2","1,4",",852","1,3","3,4","0,7","0,2","0,1","1,0","1,5","4,1"
Li Meng,WAS,G,34,539,34,1,"15,9","1,8","4,8",",378","1,3","3,6",",364","0,5","1,3",",419","0,6","0,8",",846","0,2","1,1","1,0","0,3","0,0","0,8","1,1","5,6"
Grace Berger,IND,G,36,524,36,0,"14,6","1,6","3,5",",449","0,4","0,9",",471","1,1","2,6",",441","0,6","0,7",",840","0,2","1,6","1,9","0,5","0,2","1,0","1,1","4,2"
Kalani Brown,DAL,C,32,524,32,5,"16,4","2,8","4,5",",629","0,0","0,0",",000","2,8","4,4",",634","2,2","2,7",",802","1,7","4,5","1,0","0,2","0,7","1,3","2,0","7,8"
Megan Gustafson,PHO,C,34,514,34,4,"15,1","3,0","5,7",",526","0,4","1,3",",349","2,6","4,4",",576","1,5","1,8",",806","1,4","3,9","0,7","0,4","0,4","1,1","1,9","7,9"
Robyn Parks,CHI,F,37,505,37,2,"13,6","1,4","3,8",",381","0,9","2,4",",368","0,6","1,4",",404","0,2","0,2","1,000","0,4","1,6","0,4","0,3","0,1","0,5","0,9","3,9"
Nikolina Milic,MIN,F,39,494,39,3,"12,7","2,3","4,9",",464","0,2","0,6",",364","2,1","4,4",",476","1,2","1,4",",804","0,7","2,4","0,8","0,1","0,1","1,1","1,7","5,9"
Queen Egbo,TOT,F-C,37,475,37,0,"12,8","2,0","4,0",",500","0,0","0,0",0,"2,0","4,0",",500","0,8","1,3",",638","1,1","4,3","0,3","0,4","0,6","0,9","2,3","4,8"
Dulcy Fankam Mendjiadeu,SEA,F-C,34,470,34,21,"13,8","1,6","3,1",",523","0,0","0,0",",000","1,6","3,1",",528","0,6","1,2",",550","1,7","4,4","0,4","0,4","0,3","0,9","2,1","3,9"
Ivana Dojkić,SEA,G,23,461,23,15,"20,0","2,1","5,2",",403","1,0","2,4",",418","1,1","2,8",",391","1,3","1,9",",721","0,2","1,7","2,8","0,8","0,2","1,5","1,9","6,5"
Shakira Austin,WAS,F-C,19,440,19,17,"23,2","4,1","8,1",",500","0,0","0,0",0,"4,1","8,1",",500","1,9","3,1",",610","1,5","7,0","0,9","0,8","0,9","1,8","2,3","10,0"
Rachel Banham,MIN,G,32,435,32,1,"13,6","1,9","5,2",",370","1,3","3,3",",402","0,6","1,8",",310","0,3","0,4",",786","0,1","1,0","1,7","0,3","0,1","1,1","1,4","5,5"
Candace Parker,LVA,F-C,18,425,18,18,"23,6","3,3","7,2",",465","0,9","2,8",",333","2,4","4,3",",551","1,4","1,6",",893","0,9","5,4","3,7","1,5","0,9","1,7","1,9","9,0"
Kierstan Bell,LVA,F,36,424,36,0,"11,8","1,5","4,3",",346","0,6","2,3",",244","0,9","2,0",",465","0,2","0,3",",600","0,4","1,6","0,5","0,4","0,1","0,4","1,3","3,7"
Brionna Jones,CON,F,13,412,13,13,"31,7","6,2","10,8",",571","0,2","0,3",",500","6,0","10,5",",574","3,5","4,5",",776","3,2","8,2","2,4","1,8","0,5","2,2","4,1","15,9"
Jasmine Thomas,LAS,G,32,410,32,7,"12,8","0,9","3,4",",273","0,5","1,9",",242","0,5","1,5",",313","0,3","0,3",",909","0,3","1,1","1,3","0,3","0,2","0,7","0,9","2,7"
Awak Kuier,DAL,F,37,399,37,4,"10,8","1,0","2,5",",396","0,1","0,6",",087","0,9","1,8",",500","0,6","0,7",",778","0,6","2,5","0,5","0,2","0,6","0,6","0,8","2,6"
Morgan Bertsch,CHI,F,28,398,28,5,"14,2","1,7","3,7",",456","0,6","1,3",",444","1,1","2,4",",463","0,4","0,6",",750","0,4","1,7","0,7","0,4","0,3","1,1","1,8","4,4"
AD Durr,ATL,G,36,392,36,0,"10,9","1,7","4,5",",380","0,5","1,6",",322","1,2","2,9",",413","0,8","1,1",",769","0,1","1,1","0,7","0,3","0,1","0,8","0,8","4,8"
Lexie Brown,LAS,G,12,364,12,11,"30,3","4,5","9,3",",486","2,3","5,4",",415","2,3","3,8",",587","1,2","1,3",",875","0,2","2,1","2,4","0,9","0,3","1,3","1,2","12,4"
Joyner Holmes,TOT,F,34,355,34,2,"10,4","1,2","3,2",",373","0,4","1,4",",313","0,8","1,8",",419","0,5","0,6",",762","0,7","2,5","0,8","0,3","0,3","0,6","1,1","3,3"
Kadi Sissoko,PHO,F,40,336,40,0,"8,4","0,6","1,6",",371","0,1","0,5",",167","0,5","1,1",",455","0,3","0,4",",625","0,4","1,6","0,2","0,1","0,1","0,7","1,1","1,5"
Odyssey Sims,DAL,G,28,335,28,0,"12,0","0,8","2,5",",304","0,1","0,5",",133","0,7","1,9",",352","0,4","0,7",",550","0,3","1,3","2,2","0,4","0,0","0,6","1,1","2,0"
Rae Burrell,LAS,G-F,29,322,29,3,"11,1","1,2","3,2",",387","0,6","1,4",",390","0,7","1,8",",385","0,6","0,7",",810","0,4","1,2","0,6","0,4","0,1","0,5","0,9","3,6"
Maddy Siegrist,DAL,F,39,319,39,0,"8,2","1,5","2,9",",509","0,1","0,4",",333","1,3","2,5",",536","0,7","0,7",",931","0,9","1,6","0,2","0,2","0,2","0,2","0,7","3,7"
Emma Cannon,IND,F,30,314,30,3,"10,5","2,0","4,5",",455","0,4","1,1",",382","1,6","3,3",",480","1,3","1,5",",909","0,8","3,1","0,5","0,1","0,1","1,1","1,4","5,8"
Jade Melbourne,SEA,G,29,307,29,0,"10,6","0,9","2,2",",391","0,1","0,7",",150","0,8","1,5",",500","0,8","1,0",",793","0,2","1,2","1,2","0,4","0,0","0,9","1,6","2,6"
Maya Caldwell,IND,G,30,304,30,1,"10,1","0,7","2,4",",292","0,1","1,0",",138","0,6","1,4",",395","0,4","0,5",",857","0,3","0,9","0,6","0,3","0,1","0,7","0,9","1,9"
Shey Peddy,PHO,G,18,285,18,0,"15,8","1,7","4,7",",369","0,9","2,6",",348","0,8","2,1",",395","0,9","1,1",",800","0,4","1,8","1,8","0,8","0,1","0,6","1,7","5,2"
Gabby Williams,SEA,F,10,285,10,8,"28,5","3,4","9,4",",362","0,5","2,3",",217","2,9","7,1",",408","1,1","1,3",",846","1,4","3,6","3,8","1,5","0,4","2,2","1,9","8,4"
Stefanie Dolson,NYL,C,23,273,23,0,"11,9","1,5","3,0",",515","0,5","1,1",",462","1,0","1,8",",548","0,5","0,6",",786","0,6","2,0","1,2","0,0","0,3","0,9","1,8","4,0"
Cayla George,LVA,C-F,32,273,32,0,"8,5","0,9","3,3",",288","0,5","2,0",",234","0,5","1,3",",375","0,0","0,1",",000","0,5","1,8","0,4","0,3","0,2","0,8","1,1","2,3"
Nyara Sabally,NYL,C,33,260,33,0,"7,9","0,8","1,8",",424","0,1","0,3",",222","0,7","1,5",",460","0,7","1,0",",750","0,6","2,1","0,2","0,1","0,2","0,5","1,2","2,3"
Amanda Zahui B.,TOT,C,34,253,34,1,"7,4","0,5","2,1",",257","0,2","1,1",",162","0,4","1,0",",364","0,4","0,6",",750","0,2","1,1","0,3","0,2","0,5","0,4","1,3","1,7"
Chiney Ogwumike,LAS,F-C,10,212,10,4,"21,2","3,4","7,9",",430","0,1","1,3",",077","3,3","6,6",",500","1,5","2,1",",714","1,4","4,3","1,3","1,3","0,3","1,2","3,7","8,4"
Destanni Henderson,TOT,G,15,200,15,1,"13,3","1,3","3,8",",333","0,2","1,6",",125","1,1","2,2",",485","1,1","1,4",",762","0,2","0,8","1,8","0,5","0,1","0,9","1,2","3,8"
Aerial Powers,MIN,G,20,195,20,0,"9,8","1,9","4,6",",413","0,3","1,0",",316","1,6","3,7",",438","1,1","1,2",",917","0,3","1,8","0,8","0,2","0,1","0,9","0,3","5,2"
Yvonne Turner,SEA,G,21,193,21,7,"9,2","0,9","2,0",",463","0,0","0,1",",333","0,9","1,8",",474","0,7","0,9",",778","0,1","1,1","0,9","0,4","0,1","0,7","0,7","2,5"
Jocelyn Willoughby,NYL,F-G,29,192,29,0,"6,6","0,4","1,0",",400","0,2","0,6",",438","0,2","0,5",",357","0,1","0,1","1,000","0,3","0,8","0,4","0,1","0,0","0,3","0,7","1,2"
Sika Koné,CHI,F,20,186,20,0,"9,3","1,3","2,4",",532","0,1","0,3",",333","1,2","2,1",",561","1,0","1,3",",769","1,1","3,0","0,5","0,2","0,1","1,1","1,7","3,6"
Ruthy Hebard,CHI,F,19,175,19,0,"9,2","1,6","2,8",",585","0,0","0,0",0,"1,6","2,8",",585","0,7","1,1",",650","0,9","2,4","0,4","0,3","0,4","0,2","1,3","3,9"
Iliana Rupert,ATL,C,20,158,20,0,"7,9","0,6","1,7",",353","0,3","1,1",",273","0,3","0,6",",500","0,3","0,4",",625","0,4","2,0","0,5","0,4","0,4","0,5","1,1","1,8"
Laeticia Amihere,ATL,F,21,147,21,0,"7,0","0,8","2,0",",405","0,0","0,0",",000","0,8","2,0",",415","1,0","2,0",",537","0,2","1,0","0,2","0,2","0,4","0,5","1,0","2,7"
Sydney Colson,LVA,G,28,135,28,0,"4,8","0,4","1,0",",444","0,2","0,6",",375","0,2","0,4",",545","0,2","0,2",",833","0,1","0,4","0,8","0,3","0,0","0,2","0,9","1,3"
Leigha Brown,CON,G,25,130,25,0,"5,2","0,3","1,0",",308","0,0","0,4",",100","0,3","0,6",",438","0,2","0,2",",667","0,2","0,8","0,4","0,2","0,1","0,4","0,8","0,8"
Evina Westbrook,TOT,G,18,128,18,0,"7,1","0,3","1,7",",167","0,1","0,9",",125","0,2","0,8",",214","0,4","0,4","1,000","0,2","0,9","0,6","0,2","0,2","0,6","0,9","1,1"
Ashley Joens,TOT,G,19,127,19,0,"6,7","0,7","1,9",",361","0,5","1,2",",435","0,2","0,7",",231","0,2","0,3",",500","0,0","0,6","0,1","0,2","0,0","0,3","0,4","2,1"
Cyesha Goree,WAS,F,10,116,10,0,"11,6","1,5","3,2",",469","0,3","1,4",",214","1,2","1,8",",667","0,6","0,7",",857","0,7","1,2","0,1","0,3","0,1","0,4","1,2","3,9"
Kristi Toliver,WAS,G,11,99,11,0,"9,0","1,2","3,5",",333","0,9","2,5",",357","0,3","1,0",",273","0,4","0,5",",800","0,1","0,7","0,7","0,3","0,0","0,6","0,8","3,6"
Emily Engstler,MIN,F,12,93,12,0,"7,8","0,7","1,8",",381","0,2","0,6",",286","0,5","1,2",",429","0,3","0,7",",375","0,9","2,4","0,6","0,4","0,1","0,8","0,7","1,8"
Kristine Anigwe,TOT,F-C,13,89,13,0,"6,8","0,8","1,8",",417","0,0","0,1",",000","0,8","1,8",",435","0,4","0,6",",625","0,6","1,7","0,3","0,2","0,4","0,5","1,8","1,9"
Jasmine Dickey,DAL,G,14,87,14,0,"6,2","0,9","2,4",",382","0,0","0,1",",000","0,9","2,4",",394","0,2","0,4",",500","0,5","0,8","0,1","0,3","0,1","0,4","1,1","2,1"
Liz Dixon,TOT,F,14,77,14,0,"5,5","0,7","1,4",",526","0,0","0,0",0,"0,7","1,4",",526","0,5","0,6",",875","0,6","1,1","0,2","0,0","0,2","0,3","0,3","1,9"
Linnae Harper,WAS,G,14,73,14,0,"5,2","0,6","1,9",",308","0,3","0,8",",364","0,3","1,1",",267","0,0","0,0",0,"0,2","0,6","0,3","0,1","0,0","0,3","0,8","1,4"
Epiphanny Prince,NYL,G,10,71,10,0,"7,1","0,6","1,5",",400","0,3","1,0",",300","0,3","0,5",",600","0,3","0,3","1,000","0,1","0,6","0,8","0,2","0,1","0,7","0,6","1,8"
Jennie Simms,PHO,G,6,70,6,0,"11,7","0,7","2,3",",286","0,0","0,8",",000","0,7","1,5",",444","0,8","1,2",",714","0,7","2,2","0,5","0,3","0,0","1,0","1,2","2,2"
Rebekah Gardner,CHI,G,3,59,3,0,"19,7","2,0","4,7",",429","1,0","1,7",",600","1,0","3,0",",333","2,0","2,0","1,000","0,3","3,7","2,3","2,0","0,3","1,7","2,7","7,0"
Nia Clouden,LAS,G,5,54,5,1,"10,8","0,6","2,0",",300","0,2","0,6",",333","0,4","1,4",",286","0,2","0,4",",500","0,0","0,4","1,8","0,0","0,0","1,6","1,0","1,6"
Victaria Saxton,IND,F,15,54,15,0,"3,6","0,4","1,2",",333","0,1","0,1",",500","0,3","1,1",",313","0,4","0,5",",857","0,1","0,7","0,0","0,1","0,0","0,4","0,6","1,3"
Taylor Soule,CHI,F,15,53,15,0,"3,5","0,1","0,9",",143","0,0","0,2",",000","0,1","0,7",",182","0,3","0,5",",625","0,2","0,5","0,2","0,0","0,1","0,3","0,4","0,6"
Arella Guirantes,SEA,G,9,47,9,0,"5,2","0,4","1,8",",250","0,1","0,7",",167","0,3","1,1",",300","0,3","0,6",",600","0,1","0,7","0,3","0,1","0,4","0,3","0,3","1,3"
Bernadett Hatar,CON,C,6,47,6,0,"7,8","1,0","2,7",",375","0,0","0,0",0,"1,0","2,7",",375","0,0","0,0",0,"0,5","1,5","0,2","0,7","0,3","0,7","1,5","2,0"
Madi Williams,PHO,G-F,5,46,5,0,"9,2","1,0","3,0",",333","0,0","0,6",",000","1,0","2,4",",417","0,0","0,0",0,"0,4","1,0","0,2","0,4","0,2","1,2","1,2","2,0"
Kaila Charles,SEA,G-F,4,41,4,0,"10,3","0,8","3,0",",250","0,0","0,5",",000","0,8","2,5",",300","0,0","0,0",0,"0,8","1,3","0,3","0,3","0,0","0,0","2,3","1,5"
Abby Meyers,WAS,G,9,36,9,0,"4,0","0,6","1,4",",385","0,0","0,4",",000","0,6","1,0",",556","0,3","0,3","1,000","0,1","0,4","0,0","0,1","0,2","0,1","0,6","1,4"
Han Xu,NYL,C,8,36,8,0,"4,5","0,8","2,5",",300","0,0","0,9",",000","0,8","1,6",",462","0,0","0,0",0,"0,4","0,9","0,0","0,3","0,1","0,6","0,3","1,5"
Kayana Traylor,MIN,G,8,35,8,0,"4,4","0,4","1,3",",300","0,0","0,1",",000","0,4","1,1",",333","0,3","0,3","1,000","0,1","0,1","0,4","0,3","0,0","0,4","0,6","1,0"
Alaina Coates,TOT,C,12,35,12,0,"2,9","0,4","0,5",",833","0,0","0,0",0,"0,4","0,5",",833","0,1","0,3",",250","0,2","0,8","0,0","0,3","0,0","0,6","0,8","0,9"
Taylor Mikesell,ATL,G,6,29,6,0,"4,8","0,8","1,7",",500","0,5","1,2",",429","0,3","0,5",",667","0,7","0,7","1,000","0,0","0,3","0,3","0,0","0,0","0,2","0,0","2,8"
Lorela Cubaj,ATL,F-C,3,19,3,0,"6,3","0,0","0,3",",000","0,0","0,0",0,"0,0","0,3",",000","0,0","0,0",0,"0,0","2,3","0,0","0,0","0,3","0,3","1,3","0,0"
Sam Thomas,PHO,G-F,1,11,1,0,"11,0","0,0","2,0",",000","0,0","0,0",0,"0,0","2,0",",000","0,0","0,0",0,"0,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0"
Khaalia Hillsman,CHI,C,1,1,1,0,"1,0","0,0","0,0",0,"0,0","0,0",0,"0,0","0,0",0,"0,0","0,0",0,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
Lauren Cox,CON,F,1,0,1,0,"0,0","0,0","0,0",0,"0,0","0,0",0,"0,0","0,0",0,"0,0","0,0",0,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"


===== wnba_2023_advanced.txt =====
Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg, ,OWS,DWS,WS,WS/40
