===== wnba_2020_totals.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Kayla Thornton,DAL,F,22,557,22,14,"25,3","2,5","5,7",",429","1,1","3,3",",347","1,3","2,5",",537","1,3","1,5",",875","1,5","5,1","0,8","0,9","0,2","1,1","3,0","7,3"
Brionna Jones,CON,F,21,549,21,21,"26,1","4,7","7,7",",605","0,0","0,0","1,000","4,6","7,7",",602","1,8","2,6",",691","2,8","5,6","1,0","1,7","0,7","1,6","3,1","11,2"
Gabby Williams,CHI,F,22,546,22,4,"24,8","3,0","7,2",",424","0,9","3,2",",286","2,1","4,0",",534","0,7","1,1",",640","0,9","4,0","2,0","1,3","0,2","1,7","1,5","7,7"
Diana Taurasi,PHO,G,19,533,19,19,"28,1","5,1","12,4",",409","3,2","8,8",",365","1,8","3,6",",515","5,4","5,9",",912","0,1","4,2","4,5","1,0","0,4","2,3","2,7","18,7"
Amanda Zahui B.,NYL,C,21,531,21,20,"25,3","3,1","8,8",",353","1,6","4,8",",340","1,5","4,0",",369","1,2","1,7",",694","0,7","8,5","1,9","0,9","1,2","2,6","3,1","9,0"
Allisha Gray,DAL,G,20,524,20,14,"26,2","4,6","9,8",",464","1,3","3,6",",352","3,3","6,3",",528","2,7","3,3",",831","1,4","4,2","1,3","1,1","0,3","1,1","1,9","13,1"
Brittney Sykes,LAS,G,21,517,21,14,"24,6","3,5","7,1",",487","0,8","2,3",",327","2,7","4,8",",564","2,4","3,0",",806","0,8","2,6","2,1","1,5","0,3","1,7","3,0","10,1"
Tiffany Mitchell,IND,G,19,502,19,11,"26,4","3,9","11,3",",346","0,9","3,8",",233","3,0","7,4",",404","4,1","4,3",",951","0,8","3,4","2,6","0,6","0,1","2,4","2,6","12,7"
Cheyenne Parker-Tyus,CHI,F,20,497,20,13,"24,9","4,9","8,8",",554","0,8","1,6",",469","4,1","7,2",",573","2,9","3,4",",853","2,4","6,4","1,5","1,3","0,9","2,8","3,2","13,4"
Layshia Clarendon,NYL,G,19,496,19,19,"26,1","3,9","8,4",",465","0,8","2,3",",341","3,1","6,1",",513","2,9","3,3",",873","0,3","2,5","3,9","0,9","0,0","3,4","2,9","11,5"
Danielle Robinson,LVA,G,22,492,22,1,"22,4","2,8","5,5",",512","0,2","0,6",",385","2,6","4,9",",528","1,5","1,9",",810","0,2","2,4","3,2","0,9","0,1","1,3","1,7","7,4"
Jasmine Thomas,CON,G,19,485,19,19,"25,5","4,0","9,9",",404","1,1","3,3",",333","2,9","6,6",",440","1,1","1,2",",913","0,2","1,7","4,0","1,3","0,3","2,4","1,6","10,2"
Jordin Canada,SEA,G,20,483,20,11,"24,2","2,8","6,6",",424","0,1","0,6",",091","2,8","6,1",",455","2,2","2,9",",772","0,5","2,3","5,5","1,5","0,0","2,0","1,8","7,9"
Shekinna Stricklen,ATL,F,22,482,22,15,"21,9","2,1","6,3",",341","1,5","4,5",",333","0,6","1,8",",359","0,4","0,4","1,000","0,2","1,9","0,6","0,3","0,0","0,7","2,0","6,1"
Nneka Ogwumike,LAS,F,18,476,18,18,"26,4","5,3","9,3",",569","0,5","1,0",",500","4,8","8,3",",577","2,3","2,7",",837","1,2","4,8","1,7","1,1","0,2","1,6","2,3","13,3"
Blake Dietrick,ATL,G,22,463,22,4,"21,0","2,2","4,7",",471","1,2","2,6",",448","1,0","2,1",",500","0,2","0,4",",625","0,4","1,6","3,4","0,8","0,1","1,8","1,9","5,9"
Natasha Howard,SEA,F,22,463,22,22,"21,0","4,0","7,5",",530","0,3","0,9",",350","3,6","6,5",",556","1,3","1,6",",778","2,4","7,1","1,0","1,7","0,6","2,1","3,0","9,5"
Teaira McCowan,IND,C,22,461,22,10,"21,0","4,1","7,6",",536","0,0","0,1",",000","4,1","7,5",",545","2,7","3,6",",750","3,1","7,3","0,6","0,3","1,0","2,0","2,6","10,9"
Leaonna Odom,NYL,F,22,453,22,16,"20,6","2,2","4,5",",490","0,2","0,9",",250","2,0","3,5",",551","0,9","1,0",",870","1,5","2,3","0,7","0,7","0,4","0,7","1,7","5,5"
Satou Sabally,DAL,F,16,450,16,14,"28,1","4,2","11,4",",368","0,8","4,1",",197","3,4","7,3",",466","4,7","5,4",",872","2,6","7,8","2,5","0,9","0,9","2,2","3,1","13,9"
Riquna Williams,LAS,G,21,444,21,4,"21,1","3,9","8,9",",435","2,0","4,9",",422","1,8","4,0",",452","0,8","0,9",",889","0,1","1,8","1,5","1,1","0,3","0,9","2,0","10,5"
Angel McCoughtry,LVA,F-G,22,440,22,22,"20,0","5,3","10,3",",518","0,7","1,5",",471","4,6","8,7",",526","3,0","3,5",",882","1,7","5,1","2,5","1,3","0,3","1,7","2,2","14,4"
Katie Lou Samuelson,DAL,F,22,439,22,4,"20,0","1,8","4,4",",417","0,9","2,7",",317","1,0","1,6",",583","0,5","0,7",",733","0,4","2,4","1,4","0,7","0,4","0,5","1,5","5,0"
Jazmine Jones,NYL,G,20,428,20,2,"21,4","3,5","8,6",",404","0,8","2,3",",333","2,7","6,3",",429","3,2","4,0",",788","0,9","4,1","2,3","1,4","0,5","2,9","3,0","10,8"
Kia Vaughn,PHO,C,22,415,22,10,"18,9","2,8","5,8",",488","0,0","0,1",",000","2,8","5,7",",496","0,5","0,9",",579","1,1","3,6","1,5","0,5","0,3","1,5","1,8","6,1"
Kiara Leslie,WAS,G,19,414,19,10,"21,8","2,0","5,7",",352","0,9","2,5",",362","1,1","3,2",",344","0,6","0,7",",923","0,8","3,0","1,1","0,5","0,4","0,9","1,4","5,5"
Tyasha Harris,DAL,G,21,412,21,3,"19,6","2,6","6,0",",433","0,9","2,7",",339","1,7","3,4",",507","0,7","1,0",",636","0,0","1,2","2,7","0,9","0,1","0,9","1,7","6,8"
Natisha Hiedeman,CON,G,22,408,22,4,"18,5","2,0","5,8",",354","1,0","2,9",",359","1,0","2,9",",349","1,0","1,4",",700","0,4","1,9","1,9","0,4","0,0","1,1","2,0","6,1"
Chennedy Carter,ATL,G,16,406,16,16,"25,4","6,6","14,0",",473","0,8","2,0",",375","5,9","12,0",",490","3,4","4,2",",821","0,5","2,3","3,4","0,9","0,3","2,7","3,6","17,4"
Marina Mabrey,DAL,G,19,405,19,12,"21,3","3,6","8,3",",430","2,0","4,8",",418","1,6","3,5",",448","0,8","1,3",",667","0,6","3,1","2,3","1,3","0,1","1,6","1,9","10,0"
Kennedy Burke,IND,G-F,22,403,22,11,"18,3","2,6","5,8",",449","0,7","2,2",",313","1,9","3,6",",532","1,4","1,9",",714","0,9","1,8","1,1","0,6","0,4","1,2","1,1","7,2"
Shatori Walker-Kimbrough,PHO,G,21,400,21,10,"19,0","2,6","6,0",",429","1,0","2,4",",431","1,5","3,6",",427","1,1","1,2",",920","0,3","1,6","1,5","1,1","0,4","1,0","1,1","7,3"
Sophie Cunningham,PHO,G,21,396,21,11,"18,9","1,7","4,3",",385","0,6","2,4",",235","1,1","1,9",",575","1,0","1,2",",880","0,4","1,0","0,8","0,5","0,1","0,7","2,2","5,0"
Carolyn Swords,LVA,C,22,384,22,21,"17,5","1,0","2,3",",460","0,0","0,0",0,"1,0","2,3",",460","0,8","1,0",",773","1,5","4,6","0,9","0,2","0,0","0,8","1,0","2,9"
Jocelyn Willoughby,NYL,F-G,22,383,22,5,"17,4","1,8","5,0",",358","0,7","1,7",",405","1,1","3,3",",333","1,6","1,9",",833","0,7","2,4","0,9","0,7","0,3","1,5","2,3","5,8"
Brittney Griner,PHO,C,12,382,12,12,"31,8","7,3","14,6",",497","0,0","0,1",",000","7,3","14,5",",500","3,2","3,9",",809","1,5","7,5","3,0","0,3","1,8","2,5","2,5","17,7"
Kaila Charles,CON,G-F,21,376,21,7,"17,9","1,9","4,6",",412","0,5","1,4",",367","1,4","3,2",",433","1,0","1,5",",710","1,1","2,6","0,9","0,8","0,3","0,9","2,1","5,4"
Lexie Brown,MIN,G,17,374,17,13,"22,0","2,2","6,5",",342","0,8","3,1",",269","1,4","3,5",",407","1,1","1,4",",792","0,2","1,9","2,4","1,8","0,0","1,4","1,5","6,4"
Natalie Achonwa,IND,F,18,364,18,11,"20,2","3,2","6,4",",496","0,0","0,6",",000","3,2","5,8",",543","1,4","1,8",",813","1,4","5,5","1,7","0,5","0,6","1,8","2,6","7,8"
Sami Whitcomb,SEA,G,22,363,22,0,"16,5","2,8","6,4",",443","1,5","3,8",",381","1,4","2,5",",536","1,0","1,0","1,000","0,2","2,3","2,0","0,7","0,1","1,0","1,4","8,1"
Sydney Wiese,LAS,G,19,363,19,15,"19,1","2,5","4,9",",505","1,3","2,8",",472","1,2","2,1",",550","0,6","0,6",",917","0,3","1,7","1,2","0,6","0,1","1,2","0,9","6,8"
Azura Stevens,CHI,F-C,13,355,13,13,"27,3","4,5","9,1",",500","1,2","3,0",",385","3,4","6,1",",557","1,3","1,5",",850","1,4","5,9","1,5","0,9","1,8","1,5","3,0","11,5"
Te'a Cooper,LAS,G,20,345,20,3,"17,3","2,6","5,7",",451","0,6","1,6",",344","2,0","4,1",",494","1,3","1,7",",765","0,1","1,0","2,0","0,7","0,0","1,5","2,0","7,0"
Rachel Banham,MIN,G,20,339,20,1,"17,0","2,4","5,2",",462","1,3","2,7",",472","1,2","2,6",",451","0,8","1,0",",800","0,1","1,3","2,4","0,5","0,1","1,0","2,0","6,9"
Seimone Augustus*,LAS,G-F,21,332,21,0,"15,8","2,6","5,2",",491","0,6","1,0",",545","2,0","4,2",",477","0,2","0,3",",667","0,1","1,8","1,2","0,6","0,1","0,4","1,0","5,9"
Tianna Hawkins,WAS,F,17,329,17,5,"19,4","3,1","7,6",",408","1,0","3,4",",298","2,1","4,3",",493","1,3","1,5",",846","0,7","3,5","1,0","0,8","0,4","1,2","2,6","8,5"
Bria Hartley,PHO,G,13,322,13,3,"24,8","5,1","12,1",",420","1,9","5,0",",385","3,2","7,1",",446","2,5","3,2",",805","0,4","2,9","4,5","1,2","0,0","2,1","2,5","14,6"
Ruthy Hebard,CHI,F,22,320,22,6,"14,5","2,6","3,9",",682","0,0","0,0",0,"2,6","3,9",",682","0,4","0,5",",750","0,8","3,9","0,3","0,5","0,4","0,7","1,6","5,7"
Bella Alarie,DAL,C-F,22,309,22,3,"14,0","1,1","3,0",",364","0,0","0,6",",077","1,0","2,4",",434","0,5","0,5",",833","1,0","2,9","0,5","0,6","0,8","0,5","1,6","2,7"
Mercedes Russell,SEA,C,22,304,22,2,"13,8","1,5","3,5",",410","0,0","0,0",0,"1,5","3,5",",410","0,6","1,1",",560","0,7","3,2","0,6","0,4","0,4","0,7","1,0","3,5"
Briann January,CON,G,13,303,13,10,"23,3","1,7","5,8",",293","0,8","2,4",",355","0,8","3,4",",250","0,8","0,9",",833","0,3","1,2","3,4","0,6","0,2","1,2","1,9","5,0"
Alanna Smith,PHO,F,19,296,19,0,"15,6","2,3","5,4",",422","0,5","2,3",",233","1,7","3,1",",559","1,1","1,5",",690","1,1","3,6","1,2","0,3","0,8","0,9","2,5","6,1"
Ezi Magbegor,SEA,F-C,22,292,22,0,"13,3","2,8","5,0",",569","0,0","0,1",",333","2,8","4,8",",575","0,9","1,2",",704","1,1","2,5","0,3","0,5","0,7","0,4","2,0","6,5"
Bria Holmes,CON,G,18,291,18,4,"16,2","1,9","5,4",",357","0,6","1,7",",333","1,4","3,8",",368","0,4","0,7",",667","0,7","1,8","1,1","0,7","0,3","1,0","0,9","4,9"
Essence Carson,TOT,G,21,291,21,2,"13,9","1,4","4,7",",303","0,6","2,1",",273","0,9","2,6",",327","0,3","0,5",",600","0,3","1,7","0,6","0,4","0,1","0,8","1,0","3,7"
Kylee Shook,NYL,C,20,290,20,0,"14,5","1,6","4,0",",405","0,2","0,9",",176","1,5","3,1",",468","0,7","0,9",",824","0,8","2,8","0,6","0,4","0,5","1,0","1,3","4,1"
Lindsay Allen,LVA,G,21,284,21,21,"13,5","1,3","3,1",",424","0,3","0,8",",353","1,0","2,3",",449","0,4","0,5",",800","0,3","1,1","2,4","0,3","0,0","0,8","1,0","3,3"
Glory Johnson,ATL,F,18,277,18,1,"15,4","1,7","4,6",",373","0,6","2,3",",262","1,1","2,3",",488","0,7","1,3",",500","0,4","3,7","0,6","0,8","0,4","0,7","1,5","4,7"
Stefanie Dolson,CHI,C,15,273,15,8,"18,2","2,3","4,7",",486","0,8","2,1",",375","1,5","2,5",",579","0,9","1,3",",737","0,7","3,5","1,7","0,4","0,9","1,0","3,2","6,3"
Sugar Rodgers,LVA,G,22,263,22,1,"12,0","1,2","3,7",",321","0,9","2,9",",313","0,3","0,8",",353","0,1","0,2",",750","0,1","1,3","1,4","0,3","0,1","0,7","1,1","3,4"
Isabelle Harrison,DAL,F,13,258,13,11,"19,8","2,6","5,8",",447","0,0","0,2",",000","2,6","5,6",",466","1,2","1,5",",789","1,5","4,6","1,5","0,7","0,4","1,4","2,5","6,4"
Sue Bird*,SEA,G,11,257,11,11,"23,4","3,7","7,5",",494","2,1","4,5",",469","1,6","3,1",",529","0,3","0,4",",750","0,1","1,7","5,2","0,6","0,2","1,6","0,8","9,8"
Shey Peddy,TOT,G,17,257,17,0,"15,1","1,1","3,7",",302","0,2","2,0",",118","0,9","1,7",",517","1,3","1,3","1,000","0,5","2,1","1,8","1,1","0,1","0,9","1,3","3,8"
Tierra Ruffin-Pratt,LAS,G,17,251,17,10,"14,8","0,7","2,6",",267","0,4","0,8",",462","0,4","1,9",",188","1,1","1,5",",731","0,5","2,1","0,9","0,6","0,2","0,5","1,6","2,9"
Odyssey Sims,MIN,G,13,240,13,7,"18,5","3,2","8,0",",404","0,6","1,8",",333","2,6","6,2",",425","2,3","2,5",",909","0,6","2,0","3,5","0,5","0,1","1,9","1,7","9,4"
Mikiah Herbert Harrigan,MIN,F,21,234,21,0,"11,1","1,4","3,9",",366","0,7","1,6",",424","0,8","2,3",",327","0,2","0,3",",714","0,7","2,3","0,3","0,4","0,4","0,7","1,0","3,8"
Nia Coffey,PHO,F,15,230,15,1,"15,3","1,1","2,5",",421","0,5","1,4",",333","0,6","1,1",",529","0,1","0,4",",167","0,3","2,5","0,8","0,3","0,3","0,5","2,0","2,7"
Diamond DeShields,CHI,G,13,224,13,0,"17,2","2,8","6,4",",434","0,2","1,4",",167","2,5","5,0",",508","1,1","1,4",",778","0,2","1,8","1,5","0,9","0,1","2,3","2,1","6,8"
Jacki Gemelos,TOT,G,18,222,18,1,"12,3","1,1","3,1",",339","0,5","1,9",",257","0,6","1,2",",476","0,1","0,2",",500","0,2","1,1","0,8","0,3","0,1","0,7","1,0","2,7"
Shenise Johnson,MIN,G,17,212,17,4,"12,5","1,6","4,8",",341","0,4","1,0",",353","1,3","3,8",",338","1,5","1,6",",893","0,6","1,9","1,2","0,9","0,1","1,2","1,1","5,1"
Megan Walker,NYL,F,18,205,18,0,"11,4","1,4","4,3",",321","0,3","2,4",",140","1,1","1,9",",543","0,2","0,3",",600","0,6","1,5","0,3","0,2","0,0","0,4","0,8","3,3"
Kristine Anigwe,LAS,F-C,17,197,17,1,"11,6","1,9","3,1",",604","0,0","0,0",0,"1,9","3,1",",604","0,8","1,5",",538","1,1","2,6","0,2","0,6","0,4","0,9","1,9","4,6"
Alaina Coates,WAS,C,20,197,20,0,"9,9","0,9","1,7",",529","0,0","0,0",0,"0,9","1,7",",529","0,7","1,3",",538","1,0","2,8","0,5","0,4","0,2","0,6","1,7","2,5"
Joyner Holmes,NYL,F,19,190,19,0,"10,0","1,2","3,8",",306","0,2","1,5",",107","1,0","2,3",",432","0,5","0,6",",750","0,8","2,7","0,7","0,1","0,1","0,7","0,7","2,9"
Epiphanny Prince,SEA,G,15,190,15,0,"12,7","1,5","3,8",",386","0,6","1,8",",333","0,9","2,0",",433","0,7","0,9",",846","0,1","1,2","1,4","0,4","0,1","0,8","1,5","4,3"
Beatrice Mompremier,CON,F,21,187,21,0,"8,9","1,0","2,2",",426","0,0","0,0",0,"1,0","2,2",",426","0,4","0,9",",444","1,5","3,3","0,1","0,2","0,6","0,7","1,3","2,3"
Lauren Cox,IND,F,14,183,14,1,"13,1","1,3","3,1",",419","0,2","0,4",",500","1,1","2,6",",405","0,8","1,1",",733","0,7","3,3","1,4","0,4","0,3","0,8","1,4","3,6"
Erica McCall,TOT,F,20,183,20,0,"9,2","0,8","2,3",",356","0,1","0,2",",250","0,8","2,1",",366","0,9","1,1",",818","1,2","2,5","0,2","0,4","0,4","0,5","1,2","2,6"
Aerial Powers,WAS,G,6,179,6,6,"29,8","5,3","11,5",",464","1,5","4,3",",346","3,8","7,2",",535","4,2","5,0",",833","0,3","4,8","2,5","1,5","0,0","1,8","2,7","16,3"
Sylvia Fowles*,MIN,C,7,168,7,7,"24,0","5,6","9,1",",609","0,0","0,0",0,"5,6","9,1",",609","3,4","4,1",",828","3,0","9,7","0,9","0,9","1,1","1,1","2,6","14,6"
Paris Kea,NYL,G,11,165,11,5,"15,0","2,5","6,6",",384","1,2","3,0",",394","1,4","3,6",",375","0,6","0,7",",875","0,5","2,0","1,5","0,6","0,3","1,7","1,1","6,9"
Kaleena Mosqueda-Lewis,CON,F,16,164,16,0,"10,3","1,2","4,0",",297","0,8","2,9",",255","0,4","1,1",",412","0,3","0,4",",571","0,1","1,3","0,3","0,2","0,1","0,4","1,1","3,4"
Kathleen Doyle,IND,G,18,155,18,0,"8,6","0,6","2,3",",244","0,3","1,2",",238","0,3","1,1",",250","0,1","0,2",",500","0,2","0,8","1,1","0,4","0,0","1,0","1,4","1,5"
Astou Ndour-Fall,DAL,C-F,13,151,13,7,"11,6","1,5","4,4",",351","0,5","1,9",",240","1,1","2,5",",438","0,0","0,0",0,"1,0","2,9","0,5","0,2","0,5","0,5","2,2","3,5"
Moriah Jefferson,DAL,G,9,148,9,6,"16,4","2,0","4,8",",419","0,2","0,7",",333","1,8","4,1",",432","0,8","1,3",",583","0,9","3,1","2,0","0,8","0,2","1,7","1,9","5,0"
Marie Gulich,LAS,C,12,119,12,1,"9,9","1,1","2,2",",500","0,0","0,3",",000","1,1","1,9",",565","0,3","0,3","1,000","0,4","1,5","0,6","0,3","0,3","0,4","1,9","2,4"
Sug Sutton,WAS,G,12,113,12,0,"9,4","1,0","2,8",",364","0,4","1,4",",294","0,6","1,3",",438","0,4","0,6",",714","0,0","0,7","1,0","0,1","0,0","0,5","0,9","2,8"
Sydney Colson,CHI,G,17,110,17,0,"6,5","0,6","1,3",",455","0,2","0,5",",333","0,4","0,8",",538","0,4","0,5",",875","0,1","0,4","0,8","0,4","0,0","0,8","0,8","1,8"
Crystal Langhorne,SEA,F-C,13,107,13,0,"8,2","0,5","1,3",",412","0,1","0,4",",200","0,5","0,9",",500","0,2","0,5",",500","0,2","2,2","0,5","0,1","0,1","0,8","0,5","1,4"
Kamiah Smalls,IND,G,7,100,7,0,"14,3","1,3","2,9",",450","1,0","1,7",",583","0,3","1,1",",250","0,3","0,3","1,000","0,7","1,1","2,0","0,1","0,1","0,3","0,4","3,9"
Stella Johnson,TOT,G,9,100,9,2,"11,1","1,8","3,8",",471","1,0","1,6",",643","0,8","2,2",",350","0,6","0,6","1,000","0,4","1,3","1,3","0,7","0,2","0,4","1,2","5,1"
Stephanie Mavunga,TOT,F,10,95,10,0,"9,5","1,3","2,9",",448","0,0","0,5",",000","1,3","2,4",",542","0,9","1,1",",818","1,0","3,3","0,5","0,1","0,2","1,1","1,1","3,5"
Theresa Plaisance,CON,F,13,90,13,0,"6,9","0,8","2,2",",379","0,4","1,3",",294","0,5","0,9",",500","0,4","0,5",",833","0,2","1,0","0,1","0,4","0,2","0,2","1,5","2,5"
Kayla Alexander,MIN,C,16,89,16,0,"5,6","1,0","1,9",",533","0,0","0,0",0,"1,0","1,9",",533","0,3","0,5",",625","0,6","0,9","0,2","0,1","0,2","0,4","0,9","2,3"
Morgan Tuck,SEA,F,10,88,10,0,"8,8","0,5","1,6",",313","0,2","0,9",",222","0,3","0,7",",429","0,5","0,8",",625","0,2","0,6","0,2","0,5","0,0","0,6","1,2","1,7"
Victoria Vivians,IND,G-F,6,85,6,0,"14,2","1,7","4,8",",345","0,3","1,8",",182","1,3","3,0",",444","1,2","1,3",",875","0,3","2,3","0,5","0,2","0,0","1,0","2,5","4,8"
Sabrina Ionescu,NYL,G,3,80,3,3,"26,7","6,3","14,0",",452","2,3","6,7",",350","4,0","7,3",",545","3,3","3,3","1,000","0,7","4,7","4,0","0,7","0,0","4,3","1,3","18,3"
Jaylyn Agnew,ATL,F,12,71,12,0,"5,9","0,3","1,3",",267","0,3","1,1",",231","0,1","0,2",",500","0,3","0,4",",800","0,0","0,4","0,3","0,0","0,0","0,4","0,6","1,3"
Reshanda Gray,LAS,F,10,62,10,0,"6,2","0,4","1,1",",364","0,0","0,0",0,"0,4","1,1",",364","0,6","0,7",",857","0,6","2,8","0,3","0,1","0,4","1,0","1,0","1,4"
Kalani Brown,ATL,C,10,61,10,0,"6,1","1,2","2,3",",522","0,0","0,0",0,"1,2","2,3",",522","0,6","1,0",",600","0,3","1,2","0,0","0,1","0,1","0,5","1,0","3,0"
Alexis Jones,ATL,G,6,53,6,0,"8,8","1,3","3,5",",381","1,2","3,2",",368","0,2","0,3",",500","0,2","0,3",",500","0,0","0,0","0,8","0,5","0,0","1,0","0,5","4,0"
Megan Gustafson,DAL,C,10,48,10,0,"4,8","0,4","1,4",",286","0,0","0,1",",000","0,4","1,3",",308","0,6","0,9",",667","0,6","1,1","0,1","0,0","0,1","0,2","0,9","1,4"
Brittany Brewer,ATL,F,5,33,5,0,"6,6","0,4","0,6",",667","0,0","0,0",0,"0,4","0,6",",667","0,0","0,0",0,"0,2","1,0","0,0","0,6","0,8","0,4","0,8","0,8"
Cierra Burdick,LVA,F,13,28,13,0,"2,2","0,2","0,5",",286","0,0","0,0",0,"0,2","0,5",",286","0,0","0,0",0,"0,1","0,4","0,2","0,0","0,0","0,1","0,2","0,3"
Alisia Jenkins,TOT,F,5,28,5,0,"5,6","0,4","1,6",",250","0,0","0,6",",000","0,4","1,0",",400","0,8","1,2",",667","0,0","0,8","0,0","0,0","0,0","0,6","0,6","1,6"
Karima Christmas-Kelly,MIN,F-G,2,25,2,0,"12,5","0,5","3,5",",143","0,0","1,5",",000","0,5","2,0",",250","3,5","4,0",",875","0,5","3,0","0,5","1,5","0,5","2,0","1,0","4,5"
Avery Warley-Talbert,LVA,C,3,24,3,0,"8,0","1,0","2,3",",429","0,0","0,0",0,"1,0","2,3",",429","0,7","1,0",",667","1,7","2,7","1,0","0,0","0,0","0,7","2,0","2,7"
Alexis Prince,CHI,F,2,16,2,0,"8,0","1,5","2,5",",600","1,0","1,5",",667","0,5","1,0",",500","0,0","0,0",0,"1,0","1,5","0,0","0,0","0,5","0,0","0,5","4,0"
Megan Huff,TOT,F,7,16,7,0,"2,3","0,0","0,4",",000","0,0","0,1",",000","0,0","0,3",",000","0,0","0,0",0,"0,3","0,6","0,1","0,0","0,0","0,4","0,4","0,0"
Kaela Davis,ATL,F,2,2,2,0,"1,0","0,0","0,0",0,"0,0","0,0",0,"0,0","0,0",0,"0,0","0,0",0,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
Emma Cannon,LVA,F,1,0,1,0,"0,0","0,0","0,0",0,"0,0","0,0",0,"0,0","0,0",0,"0,0","0,0",0,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"


===== wnba_2020_advanced.txt =====
Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg, ,OWS,DWS,WS,WS/40
Napheesa Collier,MIN,F,22,752,22,752,"22,6",",605",",562",",188",",292","9,9","16,2","16,6","2,8","3,5","17,0","21,1",116,100,0,"2,4","1,4","3,8",",201"
Arike Ogunbowale,DAL,G,22,748,22,748,"20,7",",528",",470",",341",",298","1,5","4,8","20,5","2,4","0,0","9,0","31,2",107,113,0,"1,9","0,0","1,9",",103"
Betnijah Laney-Hamilton,ATL,G-F,22,738,22,738,"18,3",",573",",532",",249",",253","3,7","8,4","20,2","2,4","0,2","16,7","23,5",107,109,0,"1,4","0,5","1,8",",099"
DeWanna Bonner,CON,G-F,22,732,22,732,"21,5",",535",",460",",305",",353","5,2","13,8","16,6","2,6","1,5","11,4","27,4",108,99,0,"1,7","1,5","3,2",",175"
Julie Allemand,IND,G,22,716,22,716,"13,1",",639",",619",",687",",224","1,3","8,4","27,5","1,8","1,0","27,9","12,6",110,113,0,"1,0","-0,1","1,0",",055"
Kelsey Mitchell,IND,G,22,706,22,706,"15,0",",579",",539",",468",",237","1,0","4,1","16,2","1,0","0,2","13,7","24,7",107,118,0,"1,4","-0,5","0,9",",048"
A'ja Wilson,LVA,C,22,697,22,697,"25,0",",546",",480",",000",",436","5,9","15,4","11,1","1,9","5,5","7,8","28,2",111,94,0,"2,1","1,9","4,0",",230"
Courtney Vandersloot,CHI,G,22,693,22,693,"23,0",",610",",560",",349",",289","2,0","6,8","46,3","1,9","0,9","18,0","19,3",125,106,0,"3,4","0,7","4,1",",234"
Alyssa Thomas,CON,F,21,689,21,689,"21,6",",549",",500",",004",",484","6,3","16,2","26,1","3,1","0,8","14,9","22,2",110,97,0,"1,6","1,6","3,2",",186"
Kahleah Copper,CHI,G-F,22,688,22,688,"14,5",",562",",536",",229",",214","3,9","10,6","10,6","1,5","0,6","15,6","22,4",101,106,0,"0,6","0,7","1,3",",076"
Ariel Atkins,WAS,G,22,682,22,682,"17,0",",578",",526",",426",",279","3,1","5,7","13,6","3,1","0,5","13,0","22,0",108,106,0,"1,3","0,7","2,0",",118"
Chelsea Gray,LAS,G,22,679,22,679,"16,6",",518",",475",",214",",178","2,7","7,4","27,7","2,5","0,3","16,8","24,1",101,101,0,"0,6","1,1","1,7",",101"
Skylar Diggins,PHO,G,22,675,22,675,"19,3",",625",",560",",433",",373","1,9","6,2","24,5","1,5","1,3","18,3","25,2",111,107,0,"1,8","0,5","2,4",",140"
Leilani Mitchell,WAS,G,22,673,22,673,"13,2",",533",",489",",531",",218","1,9","5,6","28,3","1,4","0,1","16,2","16,1",109,109,0,"1,1","0,3","1,5",",086"
Candice Dupree,IND,F,22,665,22,665,"15,4",",507",",468",",072",",191","4,9","11,3","14,7","1,2","1,1","9,3","20,0",106,114,0,"1,0","-0,1","0,8",",051"
Candace Parker,LAS,F-C,22,665,22,665,"22,7",",584",",549",",198",",321","6,9","19,9","24,9","2,0","3,8","18,8","23,5",108,95,0,"1,5","1,8","3,2",",195"
Myisha Hines-Allen,WAS,F,22,659,22,659,"22,6",",585",",554",",207",",197","6,2","18,1","17,1","2,5","0,7","13,1","25,9",109,101,0,"1,5","1,1","2,7",",162"
Elizabeth Williams,ATL,C-F,22,647,22,647,"15,5",",539",",489",",000",",371","8,6","11,2","7,5","1,3","4,0","10,8","15,7",111,108,0,"1,2","0,4","1,6",",101"
Emma Meesseman,WAS,F,20,634,20,634,"17,6",",509",",481",",188",",146","6,1","10,2","25,3","2,0","2,3","13,5","21,6",104,105,0,"0,8","0,7","1,5",",096"
Alysha Clark,SEA,F,22,633,22,633,"18,2",",693",",677",",456",",170","3,7","8,6","14,0","2,6","1,5","10,7","12,5",133,97,0,"2,2","1,5","3,6",",229"
Allie Quigley,CHI,G,22,631,22,631,"16,5",",555",",528",",462",",128","1,2","6,1","13,0","1,1","0,7","8,4","23,5",109,108,0,"1,3","0,4","1,7",",110"
Crystal Dangerfield,MIN,G,21,629,21,629,"17,2",",586",",536",",388",",243","1,0","4,0","21,0","1,5","0,1","15,6","24,6",110,110,0,"1,6","0,3","1,9",",121"
