===== wnba_2025_totals.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Lexie Brown,SEA,G,24,227,24,0,"9,5","0,7","2,0",",354","0,4","1,5",",270","0,3","0,5",",636","0,3","0,4",",700","0,1","0,7","1,0","0,4","0,0","0,3","0,8","2,1"
Megan Gustafson,LVA,C,20,226,20,1,"11,3","1,0","2,9",",351","0,7","2,0",",333","0,4","0,9",",389","0,4","0,8",",467","0,4","1,8","0,3","0,2","0,3","0,3","2,1","3,0"
Teaira McCowan,DAL,C,17,219,17,0,"12,9","2,1","3,9",",537","0,1","0,1",",500","2,1","3,8",",538","1,3","1,7",",759","1,8","4,6","0,6","0,3","0,7","0,9","1,4","5,6"
Makayla Timpson,IND,F-C,31,219,31,0,"7,1","1,0","1,8",",561","0,0","0,0",0,"1,0","1,8",",561","0,6","0,9",",667","0,6","1,8","0,0","0,4","0,3","0,3","0,8","2,6"
Emma Cannon,LAS,F,21,213,21,0,"10,1","1,5","3,0",",508","0,7","1,7",",389","0,9","1,3",",667","0,7","1,1",",652","0,5","1,8","0,4","0,5","0,0","0,8","1,7","4,4"
Courtney Vandersloot,CHI,G,7,191,7,7,"27,3","4,1","9,4",",439","0,7","3,3",",217","3,4","6,1",",558","1,6","1,9",",846","0,3","3,1","5,3","1,6","0,3","2,4","1,9","10,6"
Aerial Powers,TOT,G,10,167,10,0,"16,7","2,7","6,5",",415","0,7","1,9",",368","2,0","4,6",",435","1,3","1,9",",684","1,0","3,9","2,0","0,8","0,1","1,1","1,9","7,4"
Mercedes Russell,LAS,C,20,163,20,0,"8,2","0,6","1,4",",444","0,0","0,0",0,"0,6","1,4",",444","0,5","0,7",",714","0,5","1,2","0,6","0,3","0,2","0,4","0,9","1,7"
Amy Okonkwo,DAL,F,8,157,8,1,"19,6","3,8","7,6",",492","1,3","3,8",",333","2,5","3,9",",645","2,3","2,5",",900","0,9","3,1","0,8","1,4","0,1","0,9","1,4","11,0"
Chloe Bibby,TOT,F,14,154,14,0,"11,0","1,5","3,9",",382","1,2","3,0",",405","0,3","0,9",",308","0,6","0,6",",889","0,4","1,8","0,5","0,6","0,1","0,5","0,9","4,8"
Mamignan Touré,CON,G,18,147,18,0,"8,2","0,8","2,2",",359","0,4","1,2",",364","0,3","0,9",",353","0,0","0,0",0,"0,2","0,4","0,5","0,4","0,0","0,4","1,1","2,0"
Jaylyn Sherrod,TOT,G,26,142,26,0,"5,5","0,3","1,1",",321","0,1","0,5",",231","0,2","0,6",",400","0,3","0,5",",692","0,1","0,6","0,5","0,4","0,0","0,5","0,7","1,2"
Liatu King,TOT,F,14,136,14,0,"9,7","0,9","1,9",",481","0,1","0,4",",167","0,9","1,5",",571","0,8","1,1",",733","0,9","2,1","0,3","0,1","0,0","0,8","1,0","2,7"
Jaelyn Brown,CON,G-F,10,131,10,0,"13,1","1,4","3,7",",378","0,8","1,8",",444","0,6","1,9",",316","0,1","0,2",",500","0,4","1,2","0,1","0,5","0,2","0,5","1,7","3,7"
Murjanatu Musa,PHO,C,12,122,12,0,"10,2","1,3","2,9",",457","0,1","0,2",",500","1,3","2,8",",455","0,6","0,9",",636","1,5","2,6","0,6","0,3","0,2","0,6","1,4","3,3"
Kiana Williams,PHO,G,11,107,11,0,"9,7","1,5","3,6",",425","0,8","2,4",",346","0,7","1,3",",571","0,2","0,4",",500","0,0","1,0","0,9","0,3","0,0","0,5","0,5","4,1"
Kariata Diaby,CON,C,13,103,13,0,"7,9","0,5","1,1",",500","0,0","0,0",0,"0,5","1,1",",500","0,8","1,1",",786","0,2","1,0","0,4","0,5","0,1","0,9","1,5","1,9"
Alissa Pili,TOT,F,19,99,19,0,"5,2","0,7","1,5",",464","0,2","0,6",",333","0,5","0,8",",563","0,7","0,8",",867","0,2","1,0","0,2","0,1","0,1","0,4","0,7","2,3"
Elizabeth Kitley,LVA,C,12,98,12,1,"8,2","0,6","1,9",",304","0,0","0,1",",000","0,6","1,8",",318","0,1","0,2",",500","0,3","1,4","0,1","0,3","0,5","0,6","1,5","1,3"
Rayah Marshall,CON,C-F,15,90,15,0,"6,0","0,6","1,7",",346","0,0","0,1",",000","0,6","1,7",",360","0,5","0,8",",583","0,5","1,7","0,3","0,1","0,2","0,5","0,8","1,7"
Sika Koné,TOT,F,19,85,19,0,"4,5","0,4","1,2",",318","0,1","0,3",",200","0,3","0,9",",353","0,6","0,7",",923","0,2","1,0","0,3","0,0","0,0","0,3","0,6","1,4"
Tyasha Harris,DAL,G,5,82,5,0,"16,4","1,6","3,6",",444","1,0","2,2",",455","0,6","1,4",",429","0,4","0,4","1,000","0,2","1,0","2,6","0,4","0,4","0,6","1,0","4,6"
Anastasiia Kosu,MIN,F,21,80,21,0,"3,8","0,6","1,4",",448","0,0","0,1",",000","0,6","1,3",",481","0,4","0,7",",600","0,5","0,7","0,2","0,0","0,2","0,3","0,4","1,7"
Sania Feagin,LAS,F,16,77,16,0,"4,8","0,6","1,8",",357","0,0","0,3",",000","0,6","1,5",",417","0,0","0,1",",000","0,2","0,7","0,3","0,0","0,4","0,4","1,0","1,3"
Robyn Parks,CON,F,6,63,6,0,"10,5","0,2","0,8",",200","0,0","0,7",",000","0,2","0,2","1,000","0,0","0,0",0,"0,2","1,5","0,3","0,3","0,0","0,2","1,2","0,3"
Mackenzie Holmes,SEA,F,10,58,10,0,"5,8","0,5","0,7",",714","0,0","0,0",0,"0,5","0,7",",714","0,0","0,0",0,"0,3","0,9","0,2","0,5","0,1","0,0","0,7","1,0"
Marquesha Davis,TOT,G,11,52,11,0,"4,7","0,2","0,9",",200","0,0","0,4",",000","0,2","0,5",",333","0,5","0,6",",857","0,3","0,6","0,1","0,0","0,2","0,5","0,3","0,9"
Madison Scott,WAS,G-F,9,47,9,0,"5,2","0,6","1,2",",455","0,0","0,1",",000","0,6","1,1",",500","0,4","0,4","1,000","0,1","0,1","0,2","0,2","0,0","0,1","0,9","1,6"
Christyn Williams,DAL,G,4,45,4,0,"11,3","1,5","4,0",",375","0,3","1,0",",250","1,3","3,0",",417","1,0","1,5",",667","0,5","1,0","0,8","0,0","0,0","0,3","1,0","4,3"
Taylor Thierry,ATL,G-F,17,36,17,0,"2,1","0,1","0,6",",182","0,1","0,2",",333","0,1","0,5",",125","0,1","0,2",",250","0,1","0,4","0,1","0,2","0,0","0,1","0,1","0,4"
Moriah Jefferson,CHI,G,5,35,5,1,"7,0","0,6","1,6",",375","0,2","0,6",",333","0,4","1,0",",400","0,0","0,0",0,"0,0","1,0","1,8","0,0","0,0","0,4","0,6","1,4"
Joyner Holmes,LVA,F,6,29,6,0,"4,8","0,5","2,0",",250","0,2","0,8",",200","0,3","1,2",",286","0,0","0,0",0,"0,3","1,0","0,0","0,0","0,0","0,3","0,8","1,2"
Kyara Linskens,GSV,C,4,27,4,0,"6,8","0,5","1,3",",400","0,0","0,3",",000","0,5","1,0",",500","0,0","0,0",0,"0,3","1,5","0,3","0,3","0,8","0,5","1,8","1,0"
Crystal Bradford,LVA,F,4,24,4,0,"6,0","0,5","1,5",",333","0,0","0,5",",000","0,5","1,0",",500","0,0","0,0",0,"0,5","1,3","0,3","0,5","0,0","0,3","0,8","1,0"
Camryn Taylor,MIN,F,6,23,6,0,"3,8","0,2","1,2",",143","0,2","0,5",",333","0,0","0,7",",000","0,0","0,3",",000","0,3","1,0","0,2","0,0","0,0","0,5","0,7","0,5"
Alexis Prince,PHO,F,1,22,1,0,"22,0","1,0","3,0",",333","0,0","1,0",",000","1,0","2,0",",500","0,0","0,0",0,"0,0","8,0","1,0","0,0","0,0","3,0","1,0","2,0"
Serena Sundell,DAL,G,3,22,3,0,"7,3","0,0","0,3",",000","0,0","0,3",",000","0,0","0,0",0,"0,0","0,0",0,"0,0","0,3","0,0","0,0","0,0","0,7","1,3","0,0"
Bree Hall,TOT,G,4,17,4,0,"4,3","0,3","1,3",",200","0,0","0,5",",000","0,3","0,8",",333","0,3","0,8",",333","0,0","0,8","0,0","0,0","0,0","0,8","1,0","0,8"
Cheyenne Parker-Tyus,LVA,F,2,14,2,0,"7,0","2,5","4,0",",625","0,5","1,0",",500","2,0","3,0",",667","2,5","3,0",",833","0,0","1,0","0,0","0,0","0,0","0,5","1,0","8,0"
Megan McConnell,PHO,G,1,13,1,0,"13,0","1,0","4,0",",250","1,0","2,0",",500","0,0","2,0",",000","0,0","0,0",0,"1,0","1,0","3,0","1,0","0,0","0,0","1,0","3,0"
Yvonne Anderson,MIN,G,1,12,1,0,"12,0","0,0","3,0",",000","0,0","1,0",",000","0,0","2,0",",000","0,0","0,0",0,"0,0","1,0","2,0","2,0","0,0","0,0","3,0","0,0"
Marième Badiane,MIN,C,3,11,3,0,"3,7","0,0","1,0",",000","0,0","0,3",",000","0,0","0,7",",000","0,0","0,0",0,"0,3","0,3","0,0","0,7","0,0","0,7","2,0","0,0"
Ajae Petty,DAL,F,2,6,2,0,"3,0","0,0","0,0",0,"0,0","0,0",0,"0,0","0,0",0,"0,0","0,0",0,"0,0","0,5","0,0","0,0","0,0","0,0","0,5","0,0"
Kamiah Smalls,ATL,G,3,3,3,0,"1,0","0,0","0,0",0,"0,0","0,0",0,"0,0","0,0",0,"0,0","0,0",0,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
Kyra Lambert,IND,G,1,0,1,0,"0,0","0,0","0,0",0,"0,0","0,0",0,"0,0","0,0",0,"0,0","0,0",0,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"


===== wnba_2025_advanced.txt =====
Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg, ,OWS,DWS,WS,WS/40
Kelsey Plum,LAS,G,43,1508,43,1508,"18,1",",578",",502",",451",",395","0,8","5,2","27,9","1,8","0,2","15,3","25,4",111,114,0,"4,1","0,0","4,2",",110"
Allisha Gray,ATL,G,42,1451,42,1451,"19,7",",598",",540",",467",",419","3,0","9,1","17,5","1,6","0,9","10,3","22,8",119,102,0,"5,2","2,5","7,7",",212"
Sonia Citron,WAS,G,44,1415,44,1415,"16,4",",609",",556",",384",",314","2,5","7,6","13,6","2,0","1,2","14,4","20,5",110,106,0,"2,7","1,5","4,2",",119"
Gabby Williams,SEA,F,44,1391,44,1391,"15,6",",508",",475",",350",",160","2,0","8,2","21,1","3,6","1,4","14,3","19,3",100,100,0,"0,5","2,8","3,4",",097"
Kelsey Mitchell,IND,G,44,1381,44,1381,"19,9",",574",",536",",408",",275","1,6","3,4","19,6","1,4","0,5","9,1","27,7",114,109,0,"4,5","1,0","5,6",",161"
Dearica Hamby,LAS,F,44,1374,44,1374,"23,8",",605",",586",",095",",417","10,0","15,2","20,0","2,5","1,4","14,9","25,6",114,108,0,"4,4","1,2","5,6",",162"
Chelsea Gray,LVA,G,44,1368,44,1368,"15,4",",572",",521",",444",",270","2,1","7,4","28,3","2,3","1,8","22,5","18,5",106,105,0,"1,7","1,8","3,5",",104"
Nneka Ogwumike,SEA,F,44,1359,44,1359,"21,8",",600",",572",",292",",191","5,1","13,7","13,5","1,9","1,2","11,3","25,4",110,102,0,"3,3","2,4","5,7",",168"
Skylar Diggins,SEA,G,43,1343,43,1343,"18,8",",536",",481",",315",",351","2,3","4,8","31,8","2,0","2,3","12,8","24,3",108,105,0,"2,9","1,8","4,6",",138"
Jackie Young,LVA,G,44,1336,44,1336,"22,3",",596",",548",",408",",260","4,5","8,6","30,9","2,2","1,2","13,9","24,2",117,106,0,"4,9","1,6","6,6",",197"
Aliyah Boston,IND,C-F,44,1327,44,1327,"22,8",",580",",544",",058",",292","9,6","16,5","21,3","2,0","2,8","12,5","21,9",118,101,0,"4,6","2,5","7,1",",215"
Veronica Burton,GSV,G,44,1292,44,1292,"19,3",",561",",466",",460",",491","4,6","8,7","37,6","2,1","2,2","16,7","20,3",117,102,0,"4,2","2,2","6,4",",198"
Courtney Williams,MIN,G,44,1260,44,1260,"17,9",",496",",478",",257",",091","2,2","10,2","35,6","2,3","1,0","14,3","25,7",104,100,0,"1,8","2,6","4,4",",138"
Azura Stevens,LAS,F-C,44,1249,44,1249,"20,2",",596",",564",",454",",234","7,2","16,9","12,6","2,2","3,5","12,0","19,2",115,106,0,"3,2","1,5","4,7",",151"
A'ja Wilson,LVA,C,40,1247,40,1247,"33,4",",596",",524",",090",",441","8,5","19,1","20,6","2,7","6,4","10,0","31,9",119,96,0,"6,2","3,3","9,5",",304"
Jewell Loyd,LVA,G,44,1245,44,1245,"13,4",",536",",506",",614",",166","4,6","6,7","10,7","2,2","0,8","10,4","18,7",106,107,0,"1,6","1,2","2,8",",091"
Bridget Carleton,MIN,F,44,1227,44,1227,"10,0",",538",",526",",665",",098","3,9","7,7","10,1","1,6","0,9","11,1","11,2",112,104,0,"1,6","1,8","3,4",",110"
Tina Charles,CON,C,43,1222,43,1222,"17,7",",515",",449",",078",",331","5,8","12,1","12,7","1,4","1,5","10,8","28,3",102,112,0,"1,1","0,3","1,5",",048"
Alyssa Thomas,PHO,F,39,1221,39,1221,"25,2",",568",",532",",013",",373","5,9","16,1","53,6","2,6","1,3","20,4","24,4",114,98,0,"4,1","2,8","6,9",",225"
Kayla McBride,MIN,G,39,1220,39,1220,"16,0",",584",",536",",610",",245","1,0","4,3","17,1","2,1","0,2","12,4","20,4",113,104,0,"2,9","1,7","4,6",",152"
Ezi Magbegor,SEA,F-C,44,1203,44,1203,"16,1",",547",",517",",168",",290","8,2","13,6","11,6","1,3","7,2","11,8","13,9",113,100,0,"2,1","2,4","4,5",",151"
Paige Bueckers,DAL,G,36,1199,36,1199,"22,1",",567",",513",",217",",280","2,3","6,8","30,2","2,4","1,4","10,6","24,7",115,112,0,"4,0","0,4","4,4",",147"
Sabrina Ionescu,NYL,G,38,1194,38,1194,"20,4",",537",",472",",473",",284","3,1","9,0","33,0","2,1","1,2","13,4","28,9",107,104,0,"2,6","1,7","4,3",",145"
Brittney Sykes,TOT,G,39,1194,39,1194,"13,4",",497",",415",",223",",479","2,0","6,3","22,8","2,1","1,1","15,0","25,1",97,106,0,"0,0","1,4","1,4",",046"
Natasha Cloud,NYL,G,41,1191,41,1191,"14,2",",546",",507",",441",",198","1,5","7,4","28,9","2,1","1,1","16,9","17,7",108,104,0,"1,8","1,7","3,5",",117"
Lexie Hull,IND,G,44,1189,44,1189,"10,5",",503",",487",",502",",120","6,2","9,7","9,7","2,2","0,5","11,5","13,4",107,105,0,"1,1","1,6","2,7",",091"
Kiki Iriafen,WAS,F,44,1185,44,1185,"17,3",",548",",490",",024",",387","11,8","19,5","11,4","1,1","0,6","15,3","24,5",104,105,0,"1,5","1,5","3,0",",102"
Rickea Jackson,LAS,F,38,1173,38,1173,"12,3",",530",",492",",387",",203","4,0","6,2","9,3","1,0","1,1","12,9","23,0",100,115,0,"0,5","-0,2","0,3",",009"
Brionna Jones,ATL,F,44,1169,44,1169,"22,6",",581",",541",",108",",309","14,0","16,1","14,6","2,2","2,6","11,7","21,6",119,99,0,"4,2","2,6","6,8",",234"
Rhyne Howard,ATL,G,33,1151,33,1151,"18,2",",524",",477",",635",",236","3,3","7,6","22,6","2,3","2,0","9,1","24,2",111,100,0,"2,8","2,3","5,1",",177"
Erica Wheeler,SEA,G,44,1126,44,1126,"13,2",",515",",490",",486",",119","1,8","6,4","20,5","2,5","0,7","13,3","20,7",99,104,0,"0,4","1,7","2,1",",074"
Naz Hillmon,ATL,F,44,1122,44,1122,"15,8",",583",",552",",550",",197","7,4","14,3","15,0","1,0","1,4","13,3","15,4",118,102,0,"2,7","2,0","4,8",",170"
Sug Sutton,WAS,G,43,1122,43,1122,"9,8",",523",",496",",422",",170","0,9","4,2","25,0","1,5","0,3","21,5","15,9",96,109,0,"-0,1","0,7","0,7",",023"
Alanna Smith,MIN,F,42,1114,42,1114,"18,1",",563",",565",",488",",197","7,1","11,4","16,5","2,6","6,6","15,3","17,5",110,96,0,"1,9","2,9","4,8",",172"
Marina Mabrey,CON,G,35,1103,35,1103,"11,1",",477",",434",",500",",189","1,8","7,9","24,3","1,1","0,9","15,6","25,8",92,114,0,"-1,1","-0,1","-1,1","-0,041"
Kamilla Cardoso,CHI,C,40,1102,40,1102,"19,8",",565",",530",",005",",315","12,7","18,2","17,8","0,7","4,0","16,8","23,5",107,110,0,"1,9","0,6","2,5",",091"
Saniya Rivers,CON,G,42,1097,42,1097,"13,6",",495",",468",",361",",169","3,0","6,4","18,4","2,9","3,4","14,2","18,1",98,110,0,"0,1","0,6","0,7",",026"
Rachel Banham,CHI,G,44,1081,44,1081,"10,6",",544",",509",",713",",175","0,7","4,0","18,9","1,3","1,0","16,3","18,1",103,116,0,"0,9","-0,3","0,5",",020"
Napheesa Collier,MIN,F,33,1065,33,1065,"30,2",",636",",579",",239",",330","7,1","13,5","18,2","2,7","4,3","10,6","28,6",123,96,0,"5,5","2,7","8,3",",310"
Natasha Howard,IND,F,44,1060,44,1060,"19,3",",595",",561",",091",",365","9,7","16,6","10,5","2,5","2,1","16,8","21,4",109,100,0,"2,1","2,1","4,2",",157"
Leonie Fiebich,NYL,F,37,1041,37,1041,"12,1",",646",",604",",543",",281","2,7","7,3","9,7","1,7","1,2","15,3","13,0",115,106,0,"1,8","1,3","3,0",",117"
Satou Sabally,PHO,F,39,1039,39,1039,"19,5",",533",",469",",406",",359","5,8","12,7","17,4","2,4","1,2","11,4","29,2",105,101,0,"1,8","2,0","3,8",",147"
Sami Whitcomb,PHO,G,43,1027,43,1027,"11,4",",544",",513",",710",",161","1,8","6,3","17,0","1,6","0,6","15,7","18,6",102,106,0,"0,7","1,2","1,9",",074"
Jade Melbourne,WAS,G,43,1008,43,1008,"7,4",",496",",458",",422",",324","2,1","4,9","20,2","1,3","0,8","21,9","15,1",93,109,0,"-0,5","0,7","0,2",",007"
Janelle Salaün,GSV,F,36,973,36,973,"12,0",",523",",493",",475",",171","3,9","11,0","8,7","1,2","0,3","12,0","21,2",99,104,0,"0,3","1,4","1,8",",073"
Ariel Atkins,CHI,G,34,970,34,970,"16,0",",551",",503",",326",",255","2,8","6,9","23,5","2,8","2,3","17,1","22,7",103,110,0,"1,1","0,5","1,6",",065"
Arike Ogunbowale,DAL,G,29,966,29,966,"13,3",",494",",423",",391",",287","1,1","4,3","20,7","2,0","0,7","11,6","23,2",102,114,0,"0,8","0,0","0,8",",032"
Julie Allemand,LAS,G,34,963,34,963,"11,5",",547",",528",",635",",119","1,6","7,9","25,7","2,4","0,1","24,1","10,2",110,111,0,"1,2","0,4","1,5",",064"
Kia Nurse,CHI,G,44,962,44,962,"7,1",",496",",459",",625",",213","2,2","6,3","9,6","0,8","0,2","14,7","17,4",95,117,0,"-0,2","-0,4","-0,6","-0,025"
NaLyssa Smith,TOT,F,45,956,45,956,"13,1",",544",",517",",101",",404","8,8","14,0","5,7","1,3","2,8","14,0","17,1",105,107,0,"0,9","1,0","1,9",",081"
Breanna Stewart,NYL,F,31,948,31,948,"23,7",",570",",487",",213",",495","4,0","12,4","21,0","2,3","4,0","10,8","27,2",113,100,0,"2,9","2,0","4,9",",205"
Angel Reese,CHI,F,30,947,30,947,"19,9",",537",",464",",066",",515","15,4","23,4","21,5","2,4","2,0","22,4","25,0",101,105,0,"0,7","1,2","1,9",",079"
Temi Fagbenle,GSV,C,39,925,39,925,"12,9",",544",",526",",249",",145","9,0","12,0","12,5","2,0","2,6","18,0","16,3",103,101,0,"0,7","1,7","2,4",",103"
Elizabeth Williams,CHI,C-F,43,906,43,906,"17,2",",502",",480",",000",",248","10,4","14,5","16,3","1,8","4,0","13,4","20,8",102,109,0,"0,7","0,6","1,3",",059"
Myisha Hines-Allen,DAL,F,40,882,40,882,"13,8",",529",",482",",241",",333","7,2","15,6","21,0","1,8","1,9","23,4","18,4",98,109,0,"0,1","0,6","0,8",",034"
Monique Akoa Makani,PHO,G,41,881,41,881,"12,2",",556",",523",",464",",155","3,2","5,9","20,5","1,9","0,3","16,3","17,3",107,106,0,"1,2","1,0","2,2",",099"
Shakira Austin,WAS,F-C,38,874,38,874,"18,4",",506",",467",",036",",355","8,0","17,0","16,3","2,4","4,7","16,2","29,9",93,100,0,"-0,8","1,8","1,1",",049"
Bria Hartley,CON,G,38,867,38,867,"10,5",",505",",454",",502",",314","1,5","5,2","23,8","1,7","0,0","17,1","21,1",97,115,0,"0,0","-0,1","-0,2","-0,007"
Jessica Shepard,MIN,F,40,835,40,835,"21,1",",634",",638",",005",",498","13,4","20,9","19,4","1,2","0,4","18,7","17,1",122,99,0,"2,9","1,8","4,6",",223"
Natisha Hiedeman,MIN,G,44,833,44,833,"17,9",",593",",567",",404",",218","1,6","5,9","23,8","2,0","1,0","13,8","21,5",114,103,0,"2,2","1,3","3,5",",169"
Jonquel Jones,NYL,C,31,830,31,830,"20,3",",611",",577",",408",",297","6,7","17,5","18,3","0,9","3,6","15,8","22,9",111,100,0,"1,9","1,6","3,6",",172"
Alysha Clark,TOT,F,42,828,42,828,"7,1",",478",",453",",604",",164","2,3","8,6","9,3","1,6","0,4","11,4","10,7",98,106,0,"0,1","1,0","1,1",",051"
Rebecca Allen,CHI,F-G,44,821,44,821,"7,9",",444",",429",",550",",129","2,3","8,1","11,5","1,5","2,6","13,3","16,0",90,112,0,"-0,6","0,2","-0,5","-0,022"
Brittney Griner,ATL,C,39,810,39,810,"16,1",",564",",527",",063",",282","5,4","14,8","7,3","0,3","5,0","14,8","22,6",102,100,0,"0,7","1,7","2,4",",117"
Marine Johannes,NYL,G,44,803,44,803,"10,6",",540",",526",",750",",075","2,0","6,1","14,2","1,6","1,4","16,6","18,0",96,106,0,"-0,1","0,9","0,8",",040"
Olivia Nelson-Ododa,CON,C,37,800,37,800,"17,2",",578",",528",",009",",516","8,6","13,7","7,8","1,8","5,2","13,2","17,3",111,109,0,"1,5","0,6","2,1",",104"
Kathryn Westbeld,PHO,F,43,792,43,792,"10,5",",482",",456",",609",",149","4,3","7,9","7,6","2,3","2,9","9,5","14,4",100,103,0,"0,3","1,3","1,6",",080"
Jordin Canada,ATL,G,28,783,28,783,"16,5",",498",",441",",315",",352","1,2","6,9","33,2","3,2","1,0","16,4","22,1",104,99,0,"0,9","1,7","2,6",",135"
Kennedy Burke,NYL,G-F,36,779,36,779,"13,9",",602",",573",",509",",248","3,3","6,3","9,5","1,8","1,9","12,3","16,4",110,106,0,"1,2","0,9","2,1",",109"
DeWanna Bonner,TOT,G-F,33,778,33,778,"15,2",",551",",486",",467",",335","4,2","10,2","7,8","1,8","1,1","8,7","18,6",111,104,0,"1,4","1,2","2,6",",134"
Dana Evans,LVA,G,44,777,44,777,"10,8",",488",",456",",367",",193","1,2","3,5","20,5","1,1","0,6","11,0","19,7",101,110,0,"0,4","0,4","0,8",",043"
Aneesah Morrow,CON,F,41,775,41,775,"15,0",",461",",405",",251",",318","12,4","21,7","5,0","2,1","2,3","11,7","22,6",95,106,0,"-0,2","0,9","0,7",",034"
Maya Caldwell,ATL,G,41,760,41,760,"12,7",",542",",526",",564",",103","5,2","9,9","15,2","2,6","0,8","16,4","14,7",107,100,0,"0,8","1,5","2,4",",125"
Sophie Cunningham,IND,G,30,756,30,756,"12,8",",655",",614",",674",",274","2,4","8,4","7,1","2,0","0,4","14,8","13,6",118,105,0,"1,5","1,0","2,5",",130"
Kahleah Copper,PHO,G-F,28,752,28,752,"14,4",",548",",503",",418",",244","1,6","6,2","10,6","2,0","0,6","13,4","27,6",98,105,0,"0,2","1,0","1,2",",064"
Te-Hina PaoPao,ATL,G,43,720,43,720,"13,1",",559",",557",",606",",060","1,7","5,7","23,7","1,5","1,1","16,4","17,1",108,104,0,"1,0","1,1","2,1",",115"
Michaela Onyenwere,CHI,F,42,711,42,711,"7,8",",525",",479",",322",",242","2,8","5,7","11,7","1,2","0,5","19,3","18,3",94,116,0,"-0,3","-0,2","-0,5","-0,026"
Jacy Sheldon,TOT,G,30,708,30,708,"12,0",",593",",567",",511",",140","3,6","4,8","13,8","2,0","0,8","14,1","14,1",112,114,0,"1,1","-0,1","1,0",",058"
Maddy Siegrist,DAL,F,26,702,26,702,"17,4",",560",",539",",301",",216","8,2","9,1","5,3","1,4","2,0","4,5","19,1",117,114,0,"1,8","0,0","1,8",",105"
Tiffany Hayes,GSV,G,26,700,26,700,"14,1",",557",",504",",426",",338","3,1","8,4","21,2","1,1","0,6","15,3","21,4",107,105,0,"1,1","0,9","1,9",",111"
Kate Martin,GSV,G,42,687,42,687,"9,4",",459",",430",",692",",154","3,5","9,5","10,9","1,3","0,6","10,7","21,6",93,104,0,"-0,4","1,0","0,6",",032"
DiJonai Carrington,TOT,G-F,31,680,31,680,"12,8",",484",",428",",260",",296","7,9","10,5","11,6","2,6","1,8","15,9","24,1",94,108,0,"-0,3","0,6","0,3",",016"
Aziaha James,DAL,G,38,673,38,673,"12,5",",462",",430",",394",",194","5,9","9,5","14,7","1,8","1,0","11,0","22,4",97,113,0,"0,0","0,1","0,1",",003"
Aaliyah Nye,LVA,G-F,44,671,44,671,"5,7",",473",",453",",690",",099","2,6","5,7","5,5","1,0","1,2","13,1","14,0",91,109,0,"-0,4","0,4","0,0",",002"
Odyssey Sims,TOT,G,24,671,24,671,"11,8",",506",",463",",298",",256","1,8","5,1","21,1","1,3","0,1","12,1","18,2",106,112,0,"0,8","0,2","1,0",",060"
Leïla Lacan,CON,G,25,665,25,665,"15,9",",548",",511",",307",",193","2,9","5,3","26,0","4,3","0,6","16,6","19,4",104,109,0,"0,7","0,5","1,2",",070"
Kayla Thornton,GSV,F,22,662,22,662,"15,1",",493",",435",",514",",297","7,2","13,6","9,8","2,3","0,8","10,3","24,5",101,100,0,"0,4","1,3","1,7",",105"
Stefanie Dolson,WAS,C,43,653,43,653,"8,5",",534",",518",",528",",141","3,0","9,1","14,9","1,0","2,1","16,1","12,7",102,107,0,"0,3","0,6","1,0",",059"
Carla Leite,GSV,G,37,637,37,637,"11,5",",505",",417",",338",",446","1,7","4,4","22,4","2,2","0,5","17,7","23,6",97,105,0,"0,0","0,8","0,8",",051"
Luisa Geiselsoder,DAL,C,28,628,28,628,"12,0",",522",",511",",525",",061","4,2","12,2","11,1","1,8","2,9","13,2","14,7",102,110,0,"0,4","0,4","0,8",",048"
Kitija Laksa,PHO,G,33,626,33,626,"7,4",",505",",472",",667",",178","2,0","3,7","5,3","1,0","0,9","8,9","15,3",99,109,0,"0,2","0,5","0,6",",040"
Natasha Mack,PHO,F-C,34,623,34,623,"19,5",",569",",573",",032",",290","14,1","18,1","7,7","2,5","7,9","9,7","11,2",125,96,0,"1,6","1,7","3,2",",207"
Kaila Charles,TOT,G-F,35,616,35,616,"13,8",",532",",487",",383",",261","8,5","14,0","9,9","2,4","1,1","15,3","18,2",103,104,0,"0,5","0,9","1,4",",091"
Dominique Malonga,SEA,C,42,600,42,600,"20,0",",566",",559",",068",",194","10,5","19,5","11,3","1,5","4,2","14,4","25,5",102,99,0,"0,6","1,3","1,9",",126"
Haley Jones,TOT,F-G,28,594,28,594,"11,4",",501",",484",",207",",186","3,3","9,5","17,7","1,8","3,5","19,1","18,4",93,110,0,"-0,3","0,4","0,0",",003"
Stephanie Talbot,TOT,F,38,541,38,541,"9,2",",481",",452",",538",",269","5,8","10,9","19,5","1,8","1,0","25,6","13,4",95,103,0,"-0,1","0,8","0,7",",054"
JJ Quinerly,DAL,G,34,539,34,539,"13,2",",529",",481",",287",",239","3,7","6,7","24,0","2,7","1,2","20,0","20,9",99,111,0,"0,2","0,2","0,4",",027"
